freq,trans_dB
140.0,-8.931920358444655
140.08008008008008,-8.872234667651563
140.16016016016016,-8.794198034698445
140.24024024024024,-8.648249644056026
140.32032032032032,-8.496576934574929
140.4004004004004,-8.316743360536156
140.48048048048048,-8.160547543254204
140.56056056056056,-8.00513466356774
140.64064064064064,-7.908037089705583
140.72072072072072,-7.779644640975159
140.8008008008008,-7.6762872590747
140.88088088088088,-7.53808236532277
140.96096096096096,-7.456614183128523
141.04104104104104,-7.352545508725182
141.12112112112112,-7.295211454008908
141.2012012012012,-7.196603077871338
141.28128128128128,-7.163281579633689
141.36136136136136,-7.0970761914096645
141.44144144144144,-7.076597412545341
141.52152152152152,-7.008533911917497
141.6016016016016,-6.991493213149618
141.68168168168168,-6.964438521765693
141.76176176176176,-6.962669136211074
141.84184184184184,-6.946500486197006
141.92192192192192,-6.944593397247677
142.002002002002,-6.964547980700942
142.08208208208208,-6.993913395689409
142.16216216216216,-7.0360533891493855
142.24224224224224,-7.063684725349054
142.32232232232232,-7.108962378198752
142.4024024024024,-7.151655567899779
142.48248248248248,-7.223995692823215
142.56256256256256,-7.277491619305676
142.64264264264264,-7.379874708948098
142.72272272272272,-7.448442316604202
142.8028028028028,-7.583149373087574
142.88288288288288,-7.649351269297663
142.96296296296296,-7.7715387223187635
143.04304304304304,-7.841602375118275
143.12312312312312,-7.979458356692615
143.2032032032032,-8.063128151461251
143.28328328328328,-8.208646102345071
143.36336336336336,-8.310978231067821
143.44344344344344,-8.484218116819587
143.52352352352352,-8.597881265820472
143.6036036036036,-8.76300327316044
143.68368368368368,-8.87480046280534
143.76376376376376,-9.045762189804668
143.84384384384384,-9.180580538069902
143.92392392392392,-9.359091773206456
144.004004004004,-9.519785735957933
144.08408408408408,-9.69632391558073
144.16416416416416,-9.872500246015703
144.24424424424424,-10.027952276717576
144.32432432432432,-10.207517305786746
144.4044044044044,-10.361212713462672
144.48448448448448,-10.561749211218206
144.56456456456456,-10.720446198218676
144.64464464464464,-10.912444255819452
144.72472472472472,-11.057081797754355
144.8048048048048,-11.272350083133956
144.88488488488488,-11.428789012487579
144.96496496496496,-11.642135732554081
145.04504504504504,-11.770031642264021
145.12512512512512,-11.968591967286786
145.2052052052052,-12.119895079820461
145.28528528528528,-12.33440261037768
145.36536536536536,-12.46118132358568
145.44544544544544,-12.621940112258887
145.52552552552552,-12.743217246246887
