freq_GHz	trans_5deg_0.0deg_X	trans_5deg_5.0deg_X	trans_5deg_10.0deg_X	trans_5deg_15.0deg_X	trans_5deg_20.0deg_X	trans_5deg_25.0deg_X	trans_5deg_30.0deg_O	trans_5deg_35.0deg_X	trans_5deg_40.0deg_X	trans_5deg_45.0deg_X	trans_5deg_50.0deg_X	trans_5deg_55.0deg_X	trans_5deg_60.0deg_X	trans_5deg_65.0deg_X	trans_5deg_70.0deg_X	trans_5deg_75.0deg_X	trans_5deg_80.0deg_X	trans_5deg_85.0deg_X	trans_5deg_90.0deg_X	trans_5deg_95.0deg_X	trans_5deg_100.0deg_X	trans_5deg_105.0deg_X	trans_5deg_110.0deg_X	trans_5deg_115.0deg_X	trans_5deg_120.0deg_E	trans_5deg_125.0deg_X	trans_5deg_130.0deg_X	trans_5deg_135.0deg_X	trans_5deg_140.0deg_X	trans_5deg_145.0deg_X	trans_5deg_150.0deg_X	trans_5deg_155.0deg_X	trans_5deg_160.0deg_X	trans_5deg_165.0deg_X	trans_5deg_170.0deg_X	trans_5deg_175.0deg_X	trans_5deg_180.0deg_X	trans_5deg_185.0deg_X	trans_5deg_190.0deg_X	trans_5deg_195.0deg_X	trans_5deg_200.0deg_X	trans_5deg_205.0deg_X	trans_5deg_210.0deg_E	trans_5deg_215.0deg_X	trans_5deg_220.0deg_X	trans_5deg_225.0deg_X	trans_5deg_230.0deg_X	trans_5deg_235.0deg_X	trans_5deg_240.0deg_X	trans_5deg_245.0deg_X	trans_5deg_250.0deg_X	trans_5deg_255.0deg_X	trans_5deg_260.0deg_X	trans_5deg_265.0deg_X	trans_5deg_270.0deg_X	trans_5deg_275.0deg_X	trans_5deg_280.0deg_X	trans_5deg_285.0deg_X	trans_5deg_290.0deg_X	trans_5deg_295.0deg_X	trans_5deg_300.0deg_O	trans_5deg_305.0deg_X	trans_5deg_310.0deg_X	trans_5deg_315.0deg_X	trans_5deg_320.0deg_X	trans_5deg_325.0deg_X	trans_5deg_330.0deg_X	trans_5deg_335.0deg_X	trans_5deg_340.0deg_X	trans_5deg_345.0deg_X	trans_5deg_350.0deg_X	trans_5deg_355.0deg_X	trans_5deg_360.0deg_X	trans_1deg_25.0deg_X	trans_1deg_26.0deg_X	trans_1deg_27.0deg_X	trans_1deg_28.0deg_X	trans_1deg_29.0deg_E	trans_1deg_30.0deg_X	trans_1deg_31.0deg_X	trans_1deg_32.0deg_X	trans_1deg_33.0deg_X	trans_1deg_34.0deg_X	trans_1deg_35.0deg_X	trans_1deg_115.0deg_X	trans_1deg_116.0deg_X	trans_1deg_117.0deg_X	trans_1deg_118.0deg_X	trans_1deg_119.0deg_O	trans_1deg_120.0deg_X	trans_1deg_121.0deg_X	trans_1deg_122.0deg_X	trans_1deg_123.0deg_X	trans_1deg_124.0deg_X	trans_1deg_125.0deg_X	trans_1deg_205.0deg_X	trans_1deg_206.0deg_X	trans_1deg_207.0deg_X	trans_1deg_208.0deg_E	trans_1deg_209.0deg_X	trans_1deg_210.0deg_X	trans_1deg_211.0deg_X	trans_1deg_212.0deg_X	trans_1deg_213.0deg_X	trans_1deg_214.0deg_X	trans_1deg_215.0deg_X	trans_1deg_295.0deg_X	trans_1deg_296.0deg_X	trans_1deg_297.0deg_X	trans_1deg_298.0deg_X	trans_1deg_299.0deg_O	trans_1deg_300.0deg_X	trans_1deg_301.0deg_X	trans_1deg_302.0deg_X	trans_1deg_303.0deg_X	trans_1deg_304.0deg_X	trans_1deg_305.0deg_X
102.36236236236236	-6.2670323259290805	-4.71784298174873	-3.5640224501223523	-2.7345542478162175	-2.178869514734434	-1.8563281202268074	-1.7497615564854347	-1.8694912164184083	-2.216609344354544	-2.8284242477751658	-3.7325493117676887	-4.964463226314576	-6.64309531623684	-8.880079915224009	-11.827570257020966	-15.010538974202552	-15.331349630143189	-12.42568532557201	-9.607973903986487	-7.507802194787018	-5.983739891569693	-4.927144770871063	-4.242650059730062	-3.8748539782865175	-3.810618737322375	-4.0393353343847345	-4.575013428001422	-5.46243990697117	-6.773419614077919	-8.60807163317267	-11.15032672926921	-14.24420813493318	-15.690871651606864	-13.10763120940896	-9.963277848759954	-7.459664448848335	-5.631496707724504	-4.311260299281361	-3.37568625173012	-2.7287445841689086	-2.340602654717417	-2.1681058442676475	-2.2110113221714407	-2.473822276996367	-2.9749753382134934	-3.7241474508226036	-4.783297514892013	-6.161142491962415	-7.988083457568951	-10.457088285758603	-13.799591930813161	-17.63974991789284	-17.50891862997081	-13.751957512966895	-10.616225271731565	-8.44961214543488	-6.869505146246654	-5.795682032185863	-5.105507760434663	-4.737304706594063	-4.66151432996085	-4.89564770478107	-5.431650076305844	-6.330280719219296	-7.649663277459994	-9.557587431245059	-12.23804619409763	-15.807698682734868	-17.92832701010976	-14.851045828559414	-11.135251634726474	-8.344195688094139	-6.274511698610856	-1.852600577361091	-1.8138812498810912	-1.7824104135357248	-1.7643631224169471	-1.7518597103862756	-1.7488224074469976	-1.754882172306546	-1.7687440550997995	-1.7922239989741726	-1.8254937354829126	-1.865944643997466	-3.874452905256527	-3.8390253602133666	-3.813500659243775	-3.7974007769313127	-3.8010914538158667	-3.807423488753395	-3.8323609051000704	-3.859134988150752	-3.9137186269041755	-3.9653559053339347	-4.038473421630071	-2.1662106187076677	-2.162212816923514	-2.1597691069155758	-2.1749742790071482	-2.1860483876522223	-2.214339243162884	-2.2436882781340644	-2.293777949106898	-2.3402364977154355	-2.4062714750946355	-2.4709315564910117	-4.732884416113112	-4.700826790957167	-4.669413952266316	-4.65564466358083	-4.648656297141991	-4.668552265035165	-4.684330338832219	-4.721942258191291	-4.767332638354422	-4.83144037096101	-4.8953352451824115
102.41241241241241	-6.197297511128009	-4.647634594619571	-3.5018061726124943	-2.6696889494475777	-2.1210206150081183	-1.7937266222532038	-1.6942615852412009	-1.8093762366446056	-2.1584108480550155	-2.7657710194142946	-3.667786933850701	-4.896293296557668	-6.567718411440413	-8.79429168204592	-11.738325839389468	-14.895556057139622	-15.230241672012799	-12.370231419909283	-9.54298413345729	-7.439898404124405	-5.9106995824072195	-4.856650880956398	-4.170228479953215	-3.806751871101464	-3.7378803906588	-3.976259136669632	-4.510590149563755	-5.404051380324976	-6.70927634739793	-8.555216830863216	-11.07992653427315	-14.148557103133914	-15.524307207625817	-12.984189829299778	-9.875637055013621	-7.371061767156289	-5.564642474309864	-4.249103015933825	-3.3107812675217265	-2.6689858155879778	-2.2834903810538836	-2.110295593652762	-2.1553396389557946	-2.413611272044984	-2.914393563023874	-3.6632274066758637	-4.721660840347678	-6.0934098815469255	-7.918419002745538	-10.376390493011984	-13.693345541107186	-17.550712379800075	-17.46002491917895	-13.747526134034903	-10.584904462237002	-8.410928321045827	-6.8229143937860846	-5.745420425946796	-5.053202461641601	-4.680916872199559	-4.609251095936155	-4.8414409913268655	-5.386673036247996	-6.28746163317114	-7.620734416774242	-9.525490859695562	-12.219235239389057	-15.774047593452527	-17.802758311930514	-14.716289109375957	-11.03324365244472	-8.261485216820754	-6.193569624003174	-1.7937682074392995	-1.753692337911332	-1.7268172580960164	-1.7046122075768768	-1.6954143538701305	-1.6880279476036832	-1.6978148903067576	-1.711437815155986	-1.7386572534938645	-1.7683865824455254	-1.8117255031777388	-3.80820132718731	-3.7641523658516127	-3.7438898755676706	-3.728842614862013	-3.733395611889433	-3.7390794079529646	-3.7672537572085516	-3.792280342334906	-3.845346575472315	-3.899461830073605	-3.9697749023711837	-2.1069966912348836	-2.1003753170878876	-2.1000154131432116	-2.1112167396961254	-2.1282733685647033	-2.1520331713496788	-2.1847414482013794	-2.230502344675714	-2.281262373036245	-2.3426583329658355	-2.410111780845734	-4.680462881699467	-4.643301569633011	-4.6138003143023205	-4.6016664081083665	-4.598025314415312	-4.610820652929428	-4.637442692947825	-4.6663060451685565	-4.717802083137896	-4.7761431695895284	-4.844919489282721
102.46246246246247	-6.129129461727742	-4.580458134532938	-3.431343784231766	-2.6078855522685234	-2.0553706505217053	-1.7281974214266609	-1.6305548046069602	-1.7423377037324865	-2.091679231933357	-2.7002057710866305	-3.6000145208669303	-4.8278705282915855	-6.4937662509411345	-8.711846921927169	-11.629763174044284	-14.768606887917255	-15.099988648480323	-12.293024613328672	-9.47474932208297	-7.372587775716001	-5.839922216595971	-4.789241426017082	-4.100670216351406	-3.732308033022967	-3.6706141384129376	-3.9039215594355796	-4.4410226971877425	-5.334890154058763	-6.639373461794919	-8.47584029399657	-10.98182962356711	-14.033141511732271	-15.3628474030593	-12.877340265619662	-9.7798118623842	-7.302837312070807	-5.4865033122110765	-4.183757302668073	-3.237640588881619	-2.6065171685232373	-2.222248759389544	-2.052912468340235	-2.0974311868279822	-2.356833827062608	-2.8526537429414063	-3.610156408333358	-4.659995509010325	-6.034918626537742	-7.847874193611315	-10.308403952007051	-13.592162250043085	-17.452287247585424	-17.407503515090838	-13.710320853988438	-10.554006668544593	-8.357862215170389	-6.77896012096204	-5.694019217777986	-4.9999802524568135	-4.627344005846093	-4.560400399037144	-4.789964129291648	-5.3412795886939906	-6.2379327397015585	-7.571731733878554	-9.476518496766303	-12.167579204507653	-15.688479549930173	-17.673732056304345	-14.602636549590533	-10.950084096685428	-8.185341211084108	-6.132143410507383	-1.7293485696890027	-1.6884140206138079	-1.6616190475376216	-1.6422249920320062	-1.6305632888682522	-1.626281189520925	-1.6316612909078319	-1.6486406892223362	-1.6714902958990927	-1.7054961511955495	-1.7434350932593032	-3.734264470110385	-3.6984157866866614	-3.670168247699304	-3.6618267784925176	-3.657129900982277	-3.670022398536211	-3.693235238062427	-3.72559943896546	-3.7732524782617665	-3.8333496356798147	-3.8983459719978026	-2.0510192193359407	-2.0401387111172924	-2.043380605953869	-2.0521389024305656	-2.0715736695189433	-2.094648640824469	-2.1311060963728177	-2.175324299346512	-2.224820937867322	-2.283086469255851	-2.3552567747910453	-4.632173481323089	-4.5942002091235405	-4.564570191056814	-4.552681422124471	-4.551367800185582	-4.559641898600237	-4.586457055286663	-4.614428597915792	-4.665729475840297	-4.7236485026926385	-4.7938147067596955
102.51251251251252	-6.078059146842068	-4.531710551201317	-3.3787202880548013	-2.5608004552457118	-2.000547659419816	-1.679829153935882	-1.5743069403043706	-1.6912326343848512	-2.0366261454210575	-2.646642084726983	-3.5400670517520285	-4.767860948631137	-6.430184927078985	-8.64050219749445	-11.53435201520466	-14.640901109207764	-15.011904505506562	-12.22763581890346	-9.432629846846943	-7.323898424741738	-5.799587300836922	-4.745141453698975	-4.056387074606372	-3.685485220301958	-3.625240094440677	-3.8532976529082643	-4.390053572967734	-5.283527364728644	-6.587766287457293	-8.40943768362291	-10.913072420908664	-13.929788794709465	-15.258167274449907	-12.797512469743	-9.72437125618221	-7.259512259805251	-5.442065281922499	-4.135809101751367	-3.2055045634879344	-2.5571903044133397	-2.1751318612856516	-2.0083148061872937	-2.049736499554921	-2.3140110289437	-2.8085655244971734	-3.5632710077469834	-4.611195421089115	-5.983924801296713	-7.795430406323239	-10.245659479779034	-13.513583108821077	-17.338930496578634	-17.387702787282237	-13.717392215068724	-10.55478249038564	-8.353875154501427	-6.769848492775561	-5.681105660497413	-4.979553884703269	-4.606307152879835	-4.537668602377193	-4.764870461295361	-5.31689258477428	-6.217562217738805	-7.539767362701587	-9.452161324998745	-12.140495373846202	-15.63737176581527	-17.58146639989215	-14.532417332717873	-10.891663377610566	-8.133081905848083	-6.092116123932518	-1.6778937481641905	-1.639284764694601	-1.6111106212805768	-1.5919064772689553	-1.5778653614575537	-1.575531659787904	-1.5814298263725088	-1.5955722464562827	-1.6167536987186248	-1.6519683230866529	-1.6917329333410973	-3.6895748354274134	-3.654323093415101	-3.625017288581898	-3.6173433436618985	-3.6134975178533595	-3.6242531978447308	-3.6475439589650414	-3.6776511187169234	-3.7298011166518683	-3.7877054913822286	-3.854746225252769	-2.0069179045753915	-1.9974512316570432	-1.9970123457678943	-2.007478085610457	-2.022930588224361	-2.0486795050353916	-2.0843261822879446	-2.131328142926803	-2.1756319579741406	-2.2384151515173234	-2.3073933568573235	-4.605650256477453	-4.571224862753879	-4.542369287422388	-4.529713951442999	-4.5247170130501555	-4.535529111845191	-4.557313851301887	-4.587359683305391	-4.637647699916082	-4.6947180616332895	-4.76410946498463
102.56256256256256	-6.035360900418741	-4.485646791932475	-3.3389290249524253	-2.5157906087202244	-1.9619689425004947	-1.6390147095125582	-1.535349004792277	-1.646828990369163	-1.9929219877406041	-2.6002067137106657	-3.4960146173968707	-4.717779564718772	-6.383464807434778	-8.589807839652554	-11.480895751615524	-14.548573490052458	-14.886488228057182	-12.128993405619743	-9.354271074368294	-7.274173580899911	-5.755431742686086	-4.7028771415064545	-4.016871452021669	-3.65078142949361	-3.5833890726162623	-3.814764469760827	-4.349583406157734	-5.2366882615658525	-6.5349613557521415	-8.35696994117958	-10.844791447641466	-13.835650115552484	-15.174156229907537	-12.734616218461678	-9.671379368991893	-7.205447100947931	-5.397709697030564	-4.090760162219824	-3.149683547025832	-2.518961174878031	-2.1353148286907344	-1.96937432105572	-2.0117614552533687	-2.2709296350374912	-2.7662532462526257	-3.5185224455521653	-4.56430790343655	-5.937237767175749	-7.749037201749543	-10.1819349379906	-13.447537501338848	-17.247380966797905	-17.30627346412705	-13.685411568698825	-10.526105480654072	-8.338929418735402	-6.750016708801026	-5.665745189051276	-4.968059171238282	-4.5908139369420935	-4.518594789006608	-4.748365349650573	-5.2958042398962775	-6.194789945588943	-7.518360934027711	-9.4288073215434	-12.112565376565383	-15.602238334252679	-17.522112810004632	-14.472483423893213	-10.838670995905016	-8.089548718040055	-6.0409780283031065	-1.6382287621880531	-1.5978387165169825	-1.5722811186809476	-1.547076522098584	-1.5347079855314467	-1.5322775016667023	-1.5380881169682539	-1.5496805479590336	-1.5732221329411256	-1.6052966093334482	-1.6478184334383141	-3.6516405167888846	-3.6130638797296966	-3.5884034117456314	-3.576364224789706	-3.5760318072341604	-3.583264479694149	-3.6078929174927183	-3.63595401673471	-3.6883305905989254	-3.743191891538294	-3.8144773600989956	-1.9663971887376899	-1.9590268753687126	-1.9567766518243859	-1.9659149006456085	-1.9810600336159387	-2.007731234636079	-2.041425314922094	-2.0889112905680713	-2.1360694301741465	-2.1973618348193518	-2.266303121799011	-4.587212027422174	-4.551219917201944	-4.524234521064806	-4.510812861952245	-4.5048614454471485	-4.517096510332155	-4.540449238331613	-4.570325634671283	-4.618992924263525	-4.677306984687938	-4.748326732997277
102.61261261261261	-5.971243329172403	-4.421315162324654	-3.272994685040781	-2.4452430292053755	-1.8912132090004201	-1.563599114242672	-1.4622820940927626	-1.577048774533753	-1.9236925789603303	-2.5294301072483463	-3.429910315343481	-4.653012893516633	-6.321592076696903	-8.534178548328253	-11.433461476320417	-14.50584998783844	-14.767114092965478	-12.015626773363675	-9.242429496227093	-7.177327090850967	-5.663816605899163	-4.617001592869882	-3.932790130404478	-3.569133517198983	-3.502969689495289	-3.7329954942864605	-4.268660136465471	-5.1507913177868225	-6.439921949654032	-8.254046598292685	-10.720691624297913	-13.68658022329161	-15.045896267312326	-12.65768054074654	-9.614406975833479	-7.141037132584471	-5.332092121133933	-4.024444119649517	-3.0985458297519584	-2.4528550771676265	-2.066171134136005	-1.8981902183441142	-1.939338644638977	-2.2021083587714103	-2.7002080166413203	-3.4538285896351923	-4.503090685849785	-5.877237546845641	-7.6867179948721285	-10.131685355004198	-13.399494020028524	-17.19882480011501	-17.203433590163666	-13.57331758282673	-10.438726231087088	-8.258659890400333	-6.678814152635285	-5.595307955094023	-4.9027022319590685	-4.529821034242941	-4.459604021958707	-4.685080961361231	-5.236394572122491	-6.126081057788888	-7.4528428705706	-9.34640053937646	-12.02376494029971	-15.477769520101516	-17.396941377551958	-14.389720129824918	-10.777983454158253	-8.022253194666902	-5.975510373063571	-1.5647606863365464	-1.523350222988798	-1.4944284287401493	-1.4730527887215903	-1.460955883228888	-1.4589967784317697	-1.4638734167515	-1.4796315563460039	-1.5027232452280763	-1.5348531010728508	-1.5726224992443831	-3.5712687123721363	-3.531745963564117	-3.508879409477992	-3.496754914011595	-3.495766215790784	-3.5059376571371805	-3.527955453969704	-3.5582756472899733	-3.605898211960514	-3.6641490451665497	-3.7326004991393433	-1.9014668864933943	-1.8897683881192489	-1.894283805105736	-1.9004917502163658	-1.9157253882657346	-1.9412160416704196	-1.9783238927263658	-2.0229634908655547	-2.0725145869173565	-2.133142032358437	-2.204055405175374	-4.526716978998617	-4.4889741022035725	-4.463678513854022	-4.446595818366004	-4.445166767474202	-4.45309278049186	-4.479912722730961	-4.510189635552671	-4.5610179034176275	-4.619487997944384	-4.693095657499251
102.66266266266267	-5.911438948224896	-4.367058330170692	-3.214422595218049	-2.3878534086594505	-1.8332542567005312	-1.50711933001929	-1.4035573886932138	-1.5207811651870178	-1.8658916082126935	-2.478433323154225	-3.3793935172554366	-4.6070754306721335	-6.2743142269870384	-8.49423279973131	-11.378707106336615	-14.414938391702579	-14.642919680334613	-11.911051647608287	-9.16571345970059	-7.098664217945577	-5.594270189786898	-4.549647601932994	-3.865524765310431	-3.4999211715710223	-3.4352419353124835	-3.6616527846297804	-4.193145806906237	-5.0721785051458665	-6.355406948334456	-8.156591840754134	-10.611076191294474	-13.555870977894072	-14.93716929511199	-12.614764300963143	-9.56970177762097	-7.095282624372905	-5.2765799686259065	-3.9721276794127136	-3.022189824612874	-2.3963055828417024	-2.009595521277418	-1.8380237866121927	-1.8841290547318224	-2.146231783582143	-2.6437828684620026	-3.4044208954417123	-4.457805509977568	-5.833525895412433	-7.635702717951953	-10.090302811535814	-13.347639399385363	-17.12620855215964	-17.12519860824833	-13.508881690722703	-10.38654327826975	-8.20517266148946	-6.63019223166814	-5.547500085841743	-4.850927297121163	-4.480202113124526	-4.409014993545187	-4.632408765521583	-5.183103832576628	-6.075593086390892	-7.396365888900171	-9.281327445762294	-11.943313081786368	-15.372521147078858	-17.308532002305185	-14.348824723083963	-10.736560992947227	-7.981674686509871	-5.9260709059595404	-1.505540110624235	-1.4665751981687494	-1.4378900249326232	-1.4169984445570276	-1.4039794126116922	-1.4047285583910014	-1.4087398589842348	-1.425765707032593	-1.4475474654119926	-1.481031785082503	-1.5169601684490297	-3.500808072222884	-3.4655983104979886	-3.438436032831072	-3.429004031558349	-3.427021616155636	-3.437240742407088	-3.4564071516035444	-3.488828402800281	-3.537504333691202	-3.59475762546915	-3.660827305286157	-1.837942359023704	-1.8299831505798303	-1.8325768705037642	-1.8413996229310015	-1.8578245081952356	-1.8840565839587093	-1.9186738386429534	-1.966395111233364	-2.01492498568931	-2.0771677227364473	-2.1474954490683493	-4.478327747403865	-4.441180129965317	-4.414925314223906	-4.401842201852384	-4.397987426404406	-4.405974911796268	-4.426796508920042	-4.461164832533715	-4.508960739211953	-4.56633587767834	-4.634598550672294
102.71271271271272	-5.870387174960944	-4.325523880289063	-3.167486894853637	-2.3418455131229665	-1.786953713217461	-1.4617304442959596	-1.3565784002008145	-1.474482959114318	-1.821052216923557	-2.432349400970754	-3.3330594713087422	-4.562921516187481	-6.230752052619604	-8.442545240003936	-11.302168466446739	-14.248997737220112	-14.472116060074766	-11.79449242112802	-9.092163245614577	-7.038924860420724	-5.539645611007551	-4.5001072852762105	-3.8218876864605535	-3.4559099574120555	-3.390255721377721	-3.613094907639483	-4.142870590152156	-5.016234227260433	-6.295805722759413	-8.085212235234946	-10.52672863125625	-13.43925601826866	-14.817052120671363	-12.537985810524317	-9.516914783193716	-7.0532610807947185	-5.234500281461175	-3.9255266843621754	-2.983648755545018	-2.344397200257751	-1.9622191503506243	-1.790702624738132	-1.8346724048554592	-2.0981252732962696	-2.596475913378452	-3.3566665100643074	-4.410388336780684	-5.786697781732767	-7.584790857246661	-10.025186455930363	-13.256228808993987	-16.960515616316407	-17.011199715659952	-13.45981415404824	-10.355333985274768	-8.180777899393638	-6.606691589364969	-5.524581759560855	-4.826849017427602	-4.453278288840714	-4.379627720624058	-4.605413127367802	-5.147349319194979	-6.042747116435109	-7.355125415087631	-9.242167489319181	-11.89882639319599	-15.304550901475269	-17.208477810016507	-14.268084488168661	-10.686793600592285	-7.933309036948342	-5.8797704472015955	-1.4582754916679717	-1.4192749209468403	-1.3902971186214852	-1.3673862701066903	-1.3559649528965902	-1.3528741020747583	-1.360214899987351	-1.3758781760736472	-1.398254847041455	-1.4304004843340878	-1.4706001544437375	-3.454553953055749	-3.4190740714334167	-3.391043776400774	-3.3804676346762794	-3.3765448376140275	-3.3882571257274408	-3.4088173409164098	-3.438564374778372	-3.4877444638325756	-3.5399586474395126	-3.608901673984948	-1.788528640243217	-1.7800150971421458	-1.7814899258394532	-1.791473593928332	-1.8053148043599336	-1.8359770476672308	-1.8672161442554993	-1.9176446497898534	-1.9640038424110446	-2.028861959435539	-2.0965572964503036	-4.453767605389964	-4.420468734926451	-4.390215040580694	-4.377017372740064	-4.371168472880895	-4.384157595345549	-4.402140627174829	-4.434242640662717	-4.482719908024879	-4.541016509721916	-4.610597551060675
102.76276276276276	-5.795738641094613	-4.257039130152661	-3.099222444441008	-2.2780047142024795	-1.7254200478105877	-1.4009898112273738	-1.2981365935884848	-1.4129587385695062	-1.7602929154920584	-2.370895779408275	-3.269590838062929	-4.500821985528154	-6.167149399019836	-8.371108249743262	-11.200318926311642	-14.080100620690622	-14.264555678973206	-11.641289561954887	-8.973728182679478	-6.942761663089628	-5.459752858825302	-4.423581227769687	-3.7484285629811582	-3.3870175807280045	-3.319602016102328	-3.5470570815155416	-4.073393422092027	-4.945100897308664	-6.2151169389144	-7.996589659098094	-10.40925666005308	-13.287356342199631	-14.603623802491226	-12.397164765632967	-9.420967036064974	-6.978628675387196	-5.174035650714162	-3.86164980524254	-2.9294558221769837	-2.285501251590467	-1.9054150920299866	-1.7374397654688456	-1.7801283858130494	-2.042373729779236	-2.5406482053859927	-3.2951552659108874	-4.349638166970557	-5.7216309254174345	-7.524833683384882	-9.947922033472992	-13.15285330404858	-16.77513821048612	-16.826394905840168	-13.360178489118846	-10.280965759137162	-8.121837956656233	-6.548448921923258	-5.471502298238364	-4.779892496041847	-4.401525186587643	-4.330968981276591	-4.557503435228844	-5.09870560809611	-5.990177665626981	-7.301019894712686	-9.184089471512506	-11.827506139754579	-15.201856810670497	-17.02800752151705	-14.123878553342877	-10.582132940743474	-7.852086808833712	-5.80505249510218	-1.4013679491782147	-1.360098595974701	-1.3326087773679143	-1.3097737854570732	-1.300691210712539	-1.2967821695001664	-1.3019060457372835	-1.3167564624364425	-1.3407380078554518	-1.3723955475450311	-1.4140451361341606	-3.388579849607584	-3.3521843785910077	-3.3260438670149712	-3.314351728252539	-3.3112455780739203	-3.3204269801799264	-3.3402576882113375	-3.372841617965992	-3.421434826204731	-3.4756059573870433	-3.5440866666815776	-1.7364271205023594	-1.7258214519836201	-1.7272382171628096	-1.737322507917554	-1.7517240712176743	-1.7781754927877347	-1.812148291669146	-1.8581646847979445	-1.9090046401785454	-1.9707037420511881	-2.0400306246618483	-4.406604955743347	-4.367625386748304	-4.341955462620765	-4.3232954055625665	-4.319978083818364	-4.3314934835319665	-4.352969450164099	-4.385670502863348	-4.434486775672507	-4.493181264321546	-4.563406198116111
102.81281281281281	-5.705093725384948	-4.169549629690802	-3.0259492973257722	-2.205048834200518	-1.6507362369128498	-1.3325459381528209	-1.2304509364627618	-1.34402953977475	-1.6938554557661338	-2.3028762551350828	-3.20474390662001	-4.427082261604277	-6.083849406054602	-8.267218506571263	-11.067423370719547	-13.91694984191136	-14.097227871554896	-11.518068842308324	-8.877532267672034	-6.857847468945761	-5.381379610380177	-4.349419779326003	-3.674585456561018	-3.3161908192060428	-3.2545963279539025	-3.4834963617424495	-4.010703348738316	-4.8827707992576155	-6.152599599943151	-7.928617887269032	-10.313027882913033	-13.135624361305442	-14.404086104266918	-12.234417046451691	-9.301206052086657	-6.879277104572994	-5.080822592220996	-3.782032619922223	-2.85106169027665	-2.2136992621442637	-1.8331558019033434	-1.6653365734033023	-1.7102810077149133	-1.972300623947685	-2.470887224075521	-3.2260744882748913	-4.273988203795583	-5.645724674918339	-7.438618681294359	-9.848299496956926	-13.02282879118561	-16.612148130095637	-16.70237850675819	-13.283927712991796	-10.223231431923018	-8.06705810676101	-6.496262004623589	-5.418466834175054	-4.724298416392472	-4.349358411956485	-4.282373595719309	-4.5097261475918815	-5.054725196706036	-5.945512747103531	-7.263118209143073	-9.149099850993384	-11.78046344287318	-15.105340812363687	-16.825450423551402	-13.95187377435059	-10.453533024461088	-7.751080003071441	-5.714597210709114	-1.3319819002972937	-1.2928509159334216	-1.2649746387027307	-1.2435903801742316	-1.2309806920483166	-1.2305411876770247	-1.2364789223274353	-1.2515245281847118	-1.2722821503762536	-1.3064790288284356	-1.3458955159789259	-3.3185726943108897	-3.2817810217334715	-3.2573914867525913	-3.2466917535109596	-3.2431861541205698	-3.2503354757842917	-3.2738730576476955	-3.3089902308719013	-3.3555319491431517	-3.4099647956601578	-3.4805208911953334	-1.6617959382961147	-1.6559855523438625	-1.655959841687375	-1.6664388552864842	-1.6808189594744518	-1.7059436367855323	-1.7401494911384947	-1.787463429297445	-1.8367630183206483	-1.8966154983740304	-1.971750729155342	-4.35570954448925	-4.3146061513797695	-4.291401052456479	-4.275305949733255	-4.2703860503715125	-4.281930608275867	-4.305923022623474	-4.339094764678479	-4.385353571265013	-4.442830701804105	-4.516260011854765
102.86286286286287	-5.633608790738239	-4.107269882694795	-2.973437813921121	-2.1522277997064663	-1.600838132107567	-1.2799534808581277	-1.1759965242151547	-1.2973505814769866	-1.6424293081461656	-2.249246044933423	-3.1458399156360457	-4.361765260467087	-6.006338644921791	-8.177905407167138	-10.957478040092994	-13.7438147450959	-13.934959040196802	-11.423216480788692	-8.796879368273737	-6.797122607735537	-5.318923463702013	-4.288951127630251	-3.6146482327225433	-3.257522591496297	-3.192142399115806	-3.4235725607042147	-3.9485632976075085	-4.81813881932933	-6.086518270370021	-7.84955398493801	-10.216965773544947	-12.989177923311315	-14.222071079564168	-12.084615239548251	-9.187549365667259	-6.786843055377679	-5.00702073971983	-3.718167889596587	-2.7860208659259955	-2.157854731392502	-1.7753407345551646	-1.6091747973789285	-1.6559092370956954	-1.9201697706731327	-2.4218877327354753	-3.1754813849528625	-4.22194965407086	-5.584547363974754	-7.367098079321682	-9.763442641750911	-12.915659277203607	-16.45805047383864	-16.579885941843244	-13.23867616361782	-10.193034720913014	-8.032518320866698	-6.467487462546777	-5.384225131644435	-4.689537694045065	-4.315099022542322	-4.244852369028578	-4.47298657871989	-5.017012711537638	-5.9127397631622225	-7.224111591267327	-9.110185608743844	-11.72785533283764	-15.004152144155157	-16.63517944224515	-13.795494459457462	-10.343444174935438	-7.6612606858979895	-5.638928262455976	-1.2819103888112309	-1.240281158635625	-1.2126896003265961	-1.192801120772692	-1.177976280972562	-1.1788311412871466	-1.1842899239147744	-1.2005073718885881	-1.221641762611621	-1.255790433618418	-1.2970722596438131	-3.2571260570059564	-3.2218076885780986	-3.1958358866661665	-3.185497755653184	-3.1810659721594297	-3.192067347148409	-3.2149465648615316	-3.246198568156297	-3.2941141526070674	-3.351094210006437	-3.4187906209806713	-1.607341457307517	-1.6011781783318915	-1.6027156549066863	-1.6131108798896994	-1.628903522758308	-1.6547948961085683	-1.6902841289114412	-1.735413240019479	-1.7844876564236434	-1.8466014825228025	-1.9203795173282479	-4.315817669121602	-4.277686001557097	-4.249869978478229	-4.235220088511562	-4.2307375781766465	-4.2422873192384385	-4.267165732827908	-4.300026441973084	-4.349747916377358	-4.403134328242072	-4.476553047162643
