freq_GHz	trans_5deg_0.0deg_X	trans_5deg_5.0deg_X	trans_5deg_10.0deg_X	trans_5deg_15.0deg_X	trans_5deg_20.0deg_X	trans_5deg_25.0deg_X	trans_5deg_30.0deg_X	trans_5deg_35.0deg_X	trans_5deg_40.0deg_X	trans_5deg_45.0deg_O	trans_5deg_50.0deg_X	trans_5deg_55.0deg_X	trans_5deg_60.0deg_X	trans_5deg_65.0deg_X	trans_5deg_70.0deg_X	trans_5deg_75.0deg_X	trans_5deg_80.0deg_X	trans_5deg_85.0deg_X	trans_5deg_90.0deg_X	trans_5deg_95.0deg_X	trans_5deg_100.0deg_X	trans_5deg_105.0deg_X	trans_5deg_110.0deg_X	trans_5deg_115.0deg_X	trans_5deg_120.0deg_X	trans_5deg_125.0deg_X	trans_5deg_130.0deg_X	trans_5deg_135.0deg_O	trans_5deg_140.0deg_X	trans_5deg_145.0deg_X	trans_5deg_150.0deg_X	trans_5deg_155.0deg_X	trans_5deg_160.0deg_X	trans_5deg_165.0deg_X	trans_5deg_170.0deg_X	trans_5deg_175.0deg_X	trans_5deg_180.0deg_X	trans_5deg_185.0deg_X	trans_5deg_190.0deg_X	trans_5deg_195.0deg_X	trans_5deg_200.0deg_X	trans_5deg_205.0deg_X	trans_5deg_210.0deg_X	trans_5deg_215.0deg_X	trans_5deg_220.0deg_X	trans_5deg_225.0deg_E	trans_5deg_230.0deg_X	trans_5deg_235.0deg_X	trans_5deg_240.0deg_X	trans_5deg_245.0deg_X	trans_5deg_250.0deg_X	trans_5deg_255.0deg_X	trans_5deg_260.0deg_X	trans_5deg_265.0deg_X	trans_5deg_270.0deg_X	trans_5deg_275.0deg_X	trans_5deg_280.0deg_X	trans_5deg_285.0deg_X	trans_5deg_290.0deg_X	trans_5deg_295.0deg_X	trans_5deg_300.0deg_X	trans_5deg_305.0deg_X	trans_5deg_310.0deg_X	trans_5deg_315.0deg_E	trans_5deg_320.0deg_X	trans_5deg_325.0deg_X	trans_5deg_330.0deg_X	trans_5deg_335.0deg_X	trans_5deg_340.0deg_X	trans_5deg_345.0deg_X	trans_5deg_350.0deg_X	trans_5deg_355.0deg_X	trans_5deg_360.0deg_X
148.72872872872873	-14.482381803730908	-14.57954789762069	-12.457665776830396	-10.065527500944711	-8.153173097510805	-6.7185878622538695	-5.694774760155371	-5.003863088134521	-4.611062708337614	-4.494950466580647	-4.64542110762354	-5.076014033088835	-5.803263157590196	-6.8830335388627795	-8.347893259800577	-10.288960043740406	-12.646695284310779	-14.601910208589961	-14.205390635476853	-11.868855612212688	-9.463700152513118	-7.497061115855949	-5.9661606408385905	-4.809551390102454	-3.973378434447409	-3.3989172946171786	-3.066395704228589	-2.970422825436688	-3.0958673328893402	-3.449132498574656	-4.04759107195847	-4.917972453739341	-6.106958347528761	-7.676571934088051	-9.691298829680385	-12.139192366623298	-14.321012209890366	-14.389622752534805	-12.358338713337304	-10.049786204265631	-8.164586056955992	-6.743921265842148	-5.72273915452363	-5.027671376997353	-4.63153901665344	-4.50837543301414	-4.654649459339966	-5.076412666560446	-5.800107432572529	-6.874924490537544	-8.342414163146783	-10.282227209988655	-12.624789930304972	-14.51711773630788	-14.010182434362639	-11.649878163256032	-9.265789514323197	-7.286124955205379	-5.7644641294561785	-4.614484553359702	-3.775186786435257	-3.205245780057199	-2.8720119393403114	-2.7790062465823335	-2.9050328712632343	-3.2639770331382194	-3.8791097072160277	-4.748697008590713	-5.941809030164787	-7.55907795714722	-9.590569450586552	-12.109448302368245	-14.437591522426002
148.8088088088088	-14.250594535130837	-14.506508654213803	-12.469489915497569	-10.092777488752017	-8.179101745223416	-6.7397068315865	-5.707816556702816	-5.01210092453642	-4.618083259182555	-4.498182992494157	-4.651363715331644	-5.085528399311554	-5.817479352984686	-6.896793655501211	-8.366828563153426	-10.310402718176341	-12.628472553252225	-14.479312358166055	-13.976097955433337	-11.661968216695698	-9.286212598292718	-7.338796156242751	-5.829424224993558	-4.682794321583247	-3.857263306894767	-3.2867549967464194	-2.9640596049559282	-2.8642133860354972	-2.993224592475438	-3.342307781731825	-3.9337784712327553	-4.797691387515629	-5.972957712090636	-7.5264979485693475	-9.51509739931424	-11.922652145063266	-14.113512515351358	-14.30072927980359	-12.353181291847317	-10.075147048163029	-8.188138556843178	-6.762009631943547	-5.738449735617221	-5.039562186979133	-4.643996823712796	-4.519222561482806	-4.664864542301125	-5.088525103198782	-5.8145856927094615	-6.888984227023425	-8.361864250160194	-10.290473361173339	-12.591224087941114	-14.379809913015109	-13.776371266453257	-11.431520786396698	-9.074353867044337	-7.123983939547235	-5.624011433816352	-4.485040767591445	-3.651035174768502	-3.0876464359804334	-2.763626843301285	-2.6722334901910547	-2.796799408481065	-3.153003861649444	-3.754606154884609	-4.62105471742526	-5.809344822282019	-7.393438412553542	-9.398504206424208	-11.87483450155796	-14.21189484376387
148.88888888888889	-13.979368389163952	-14.33992806453062	-12.423252390941729	-10.094640911119507	-8.180242293890618	-6.7408964042650625	-5.709315373316173	-5.011177878061728	-4.619512101495062	-4.5001015866583955	-4.656477471668396	-5.089761648395061	-5.826256030613951	-6.910000238633951	-8.373718335047284	-10.306774212763951	-12.578506648975063	-14.316920035897285	-13.724880821675063	-11.423276868619507	-9.096054574333953	-7.184956994802841	-5.692750209387285	-4.557162411166173	-3.738556802755062	-3.1668514084272843	-2.8481424058261733	-2.7497835627706175	-2.87286333953284	-3.221157147305062	-3.813861575873951	-4.669544134350618	-5.831507014379506	-7.365040481573951	-9.317775057903953	-11.677332421619507	-13.845840633386173	-14.157774468730619	-12.311863442741728	-10.069586933108397	-8.186805162645063	-6.762413522086173	-5.736235268061729	-5.036806921646173	-4.6403268381728395	-4.514919566266173	-4.663312243570617	-5.0897219649450625	-5.817941633016173	-6.897142377638395	-8.363474177467285	-10.280884816075064	-12.53644876394173	-14.201779650786174	-13.520306236686174	-11.19640792124173	-8.885840277358396	-6.970382339905062	-5.481460061820617	-4.354768667430617	-3.52557422765284	-2.966709899055062	-2.6381352681072845	-2.546449151781729	-2.66996788364284	-3.022894773693951	-3.623626570386173	-4.485796842791729	-5.659542104089507	-7.226501432210617	-9.200225585516174	-11.627205074297285	-13.94088222634173
148.96896896896897	-13.661605402103858	-14.143226102877524	-12.343565744825753	-10.057190073696217	-8.15799003522232	-6.721568326800528	-5.686746429863493	-4.985717672832392	-4.591918850429409	-4.47184863736035	-4.62461785403065	-5.06200205515171	-5.793864405894003	-6.88228434830191	-8.347810466116886	-10.275416695552074	-12.503474536803433	-14.121514445091037	-13.459572297208762	-11.176573833181429	-8.877889270048378	-6.993366971853962	-5.5214624596930175	-4.400760564829904	-3.588366474940352	-3.025010954615857	-2.706248133851062	-2.6142636346524037	-2.7335665670975886	-3.076475246164706	-3.6554799379272684	-4.507628267222596	-5.653231392260574	-7.159335735076881	-9.074800077606525	-11.390485948383626	-13.545845307230184	-13.956936771887133	-12.23641491378131	-10.0375136962777	-8.163840475847355	-6.737373414689708	-5.709494019524443	-5.008583909506886	-4.610587993649168	-4.485561439212453	-4.633308241307528	-5.054308049894703	-5.782707348588036	-6.867355710018988	-8.333317652224254	-10.2418469347783	-12.451083778643374	-13.993694907452195	-13.239450808467321	-10.93222181897282	-8.650586320696686	-6.770004361823131	-5.301559928528674	-4.187480014948121	-3.370263623390164	-2.817456579650443	-2.4922254602096117	-2.4008651873889213	-2.5236240594189217	-2.8802495791367413	-3.470431532692466	-4.313611642606971	-5.474207970821186	-7.0183547219605185	-8.95666527257979	-11.328187395099445	-13.627271943937492
149.04904904904905	-13.428802732135624	-13.971074495143805	-12.29180778978731	-10.050734971852764	-8.165719370575621	-6.729164282358114	-5.686637094543641	-4.985089042751968	-4.587643281465061	-4.4689060669098675	-4.622566956653521	-5.061166691104573	-5.794986429270889	-6.883047500884854	-8.340350453075892	-10.252699657615523	-12.437763692715532	-13.948249675951097	-13.233851340581053	-10.986425516634906	-8.73724420065176	-6.871344839722114	-5.41881085718369	-4.3052755422356475	-3.5003960358041026	-2.9432742615931202	-2.6237979401741818	-2.527946595192089	-2.649081397338257	-2.991608245592021	-3.5698164696643153	-4.4135453439618795	-5.55048970714616	-7.049778602617749	-8.94215478826973	-11.223019533395881	-13.316937294172755	-13.784662820776731	-12.171938401064791	-10.02227291034582	-8.170925634275536	-6.742330800653991	-5.7128545418094845	-5.009633209723931	-4.610134697409977	-4.479780733517492	-4.6281645614150015	-5.053799392337487	-5.7877601888640635	-6.864467783007536	-8.328990747611188	-10.224328829933745	-12.382420142128051	-13.83331772837153	-13.012291846568148	-10.743683764731507	-8.510900693485672	-6.644909056691336	-5.1902507584044235	-4.0897429790053925	-3.2710958139276176	-2.7230243741312	-2.400410386411883	-2.3091692749012607	-2.430882413456697	-2.7761624092005723	-3.3682127233946186	-4.210802375966625	-5.3628037979351415	-6.888786960170494	-8.803960965675168	-11.147568814705698	-13.390186645233424
149.12912912912913	-13.099088743042488	-13.742292630139179	-12.20544150901394	-10.004101947721319	-8.141049914639154	-6.704142553056121	-5.657832476217502	-4.960973092132277	-4.5622217631147395	-4.4402131029379825	-4.595228701842156	-5.030460199898793	-5.7663528336772005	-6.8516804704017344	-8.312384327353175	-10.219397541773088	-12.368852655219042	-13.772276402669808	-12.961682531331979	-10.724372877841885	-8.514086516878066	-6.680760397669923	-5.2484838208248155	-4.149994317224544	-3.3549324840731023	-2.803465343200339	-2.4841374446278457	-2.3904225415588662	-2.5052793238259525	-2.846708548779016	-3.418589724178176	-4.242857908450487	-5.358985904920248	-6.8292390087639445	-8.685003460809114	-10.911665260339781	-13.012772064424171	-13.574951486624167	-12.065576057607334	-9.969644995885945	-8.129241129761768	-6.713720825448254	-5.689652613079004	-4.984169570279215	-4.58134348875471	-4.460951723236962	-4.602210318110686	-5.0194879864364506	-5.753659583176961	-6.834651584485277	-8.298582434762066	-10.179683811080297	-12.291109723483007	-13.613116982970112	-12.713315931985733	-10.465831260857199	-8.264844510392448	-6.4428786498630455	-5.009844884246107	-3.917849778872802	-3.1199335970676674	-2.576647349414033	-2.249941315123942	-2.1622338700516	-2.282071512126255	-2.6218086353223797	-3.207029337387335	-4.0347826242095275	-5.161036724545985	-6.663462170357428	-8.539595096784998	-10.8160310146614	-13.056678582658405
149.2092092092092	-12.819003272923975	-13.521476147743876	-12.099623748570584	-9.96693506299948	-8.11979242246847	-6.691912435524874	-5.6524894623829525	-4.952823552733413	-4.5521006046917	-4.433730760940169	-4.592098212423672	-5.028236600817347	-5.767824858606265	-6.858039021345115	-8.316403624499412	-10.201783519779687	-12.28258740437029	-13.557396380608347	-12.672786680876623	-10.481974230120262	-8.31581497642646	-6.515701044992791	-5.102231660733019	-4.017504750280594	-3.226666197973445	-2.679737544480911	-2.368819588032842	-2.2758465008644637	-2.398029191564733	-2.7336605683166972	-3.3031176496645562	-4.133359492571459	-5.2365338568146935	-6.6841919722586915	-8.514197888645404	-10.684045113613156	-12.729616741494338	-13.341379266592222	-11.95575256910942	-9.930122697882277	-8.110536620866807	-6.699317616835926	-5.67482509337974	-4.971639809043213	-4.567586060366856	-4.447587800067928	-4.59365035270116	-5.016518478483833	-5.755098313034504	-6.839906018745729	-8.290312530965759	-10.152276050275582	-12.196505664695316	-13.384473598046783	-12.42805670233018	-10.225956356174116	-8.081488541264271	-6.275944000221955	-4.864898191169126	-3.7874227832317584	-2.9876261709359793	-2.448521380635397	-2.1330591021017127	-2.04073818534058	-2.161081466322693	-2.5066624854472983	-3.089435091699793	-3.9113795878750413	-5.028069326439179	-6.517768215220647	-8.365235431505477	-10.60050624097983	-12.774264624583429
149.2892892892893	-12.578632741945697	-13.353411527106754	-12.020931272154893	-9.937822844646101	-8.098919029939392	-6.675721677452214	-5.636234744171473	-4.936120699234967	-4.538495707313214	-4.418336971024025	-4.577177074570993	-5.01215389337756	-5.751134335099011	-6.840256619973716	-8.291265683005529	-10.150360401064901	-12.184428241433274	-13.36447685368133	-12.445893330217467	-10.279309110150999	-8.152312733742969	-6.373551913916669	-4.967578195951713	-3.8937584252444752	-3.1090324728029133	-2.5687536213563864	-2.2607409329914017	-2.1675607028046846	-2.2917048657803107	-2.6213569718580385	-3.185175397962333	-3.995332741398559	-5.092426117352864	-6.521781527242024	-8.330370251594099	-10.472655234903952	-12.512513145113866	-13.18585582026261	-11.884764891514154	-9.893736478081967	-8.088416280564719	-6.677991741646868	-5.656888473609181	-4.955891254186008	-4.552018682632775	-4.4303739527860575	-4.577672041565077	-4.9994400796912535	-5.735712696361604	-6.807589298130482	-8.258402352453817	-10.100824407249284	-12.08584037761976	-13.198609897767616	-12.187530937221773	-10.018762430603413	-7.901071558595751	-6.11460392526751	-4.726048001892805	-3.6507814182266682	-2.864055069947308	-2.33185643583956	-2.017646871998049	-1.9302096011222034	-2.0484449563823937	-2.390866217664796	-2.962823609209862	-3.7743791716410025	-4.878620390294426	-6.343167057378792	-8.16509890209445	-10.366514861384534	-12.547060278825176
149.36936936936937	-12.325929732603562	-13.147757646829678	-11.935415058103533	-9.908551513203701	-8.098256339490364	-6.6778613990698235	-5.636094867241986	-4.935611497841264	-4.537301970623156	-4.419059294430635	-4.572891523839283	-5.007283653888832	-5.744304507298652	-6.83066155096487	-8.273050768547032	-10.108738775276496	-12.08535917454588	-13.153002125272025	-12.194075168414372	-10.066137172771843	-7.973647418992556	-6.219678024578225	-4.839114490522275	-3.7737920205051547	-2.9955826284831706	-2.458054584013619	-2.1497527936781218	-2.060091037600285	-2.1777974857050593	-2.5067785072087543	-3.0684052852041614	-3.8778586329897475	-4.967882968947138	-6.3784520052797555	-8.158437046510661	-10.25692887846391	-12.25730572588734	-12.981003645961207	-11.783624069736867	-9.859591471845416	-8.078628923034149	-6.676216676020905	-5.6539140441611755	-4.951380446818562	-4.5479833721279315	-4.424055108741805	-4.570599096982437	-4.992733483512347	-5.7285900380373915	-6.800074169889374	-8.238664271183788	-10.056025063272806	-11.976120756180116	-12.966513982335988	-11.930657666657616	-9.79269053980743	-7.713273590343095	-5.962210449682911	-4.584569515000834	-3.5214805523801096	-2.743387364720649	-2.2110414576101074	-1.898147255044609	-1.8068245033118169	-1.9275208943801954	-2.2675349912338	-2.830979513280467	-3.646768826218039	-4.746846341465881	-6.192483099323993	-7.986462361773098	-10.149755431326978	-12.282195302454912
149.44944944944945	-12.01677486947435	-12.891024071024198	-11.780368633901071	-9.816683457827857	-8.025071983988015	-6.612971408766274	-5.572504446723942	-4.873817658458376	-4.472709434098045	-4.34890584192254	-4.506603572038536	-4.945601671245423	-5.68259603942257	-6.758404193628967	-8.192958819190888	-10.009850046476405	-11.904568305452923	-12.880595021814889	-11.892741442758634	-9.805620946501675	-7.753465234629702	-6.030564044507529	-4.670857879427639	-3.6215628294220523	-2.854737798542273	-2.3264847761678578	-2.0242183870075774	-1.9318431251211112	-2.050689158671752	-2.374939924532903	-2.9271491233131335	-3.7319068555988992	-4.804240930117869	-6.1932076365458775	-7.939934099332655	-10.008317583459553	-11.977103815479655	-12.729841066937912	-11.631136658259331	-9.751592230203002	-7.99937900700255	-6.607690673981959	-5.584453967291659	-4.885521945344802	-4.484128047803681	-4.358909445895012	-4.502525315085613	-4.924876366107915	-5.659211361425153	-6.726797305118956	-8.160174259844283	-9.941450184701699	-11.791502292701372	-12.689953229182757	-11.62333683091439	-9.522396824434658	-7.495176622989632	-5.766025049964786	-4.411574117233225	-3.368608173361252	-2.5946479849007913	-2.069266735786287	-1.7680290846108817	-1.6743965706687993	-1.7934665332016422	-2.1301959563838544	-2.691261159341432	-3.48448645584941	-4.565204209689401	-5.992367718486829	-7.75383853845737	-9.878008335373627	-11.980983123946922
149.52952952952953	-11.74685733841902	-12.66720503138898	-11.667830778255626	-9.766301991193878	-8.000153063619448	-6.599056908645193	-5.563255402507794	-4.86616647073319	-4.46348794190424	-4.3418071609744695	-4.498276336140797	-4.940005382466895	-5.677623443146033	-6.751509906856175	-8.177814973210282	-9.95933394183133	-11.799326342869142	-12.663002291768262	-11.656633146868868	-9.608139805455046	-7.593932801744937	-5.892522178816362	-4.5441263677459345	-3.503767071387614	-2.7424333344591725	-2.217424582753556	-1.9169926255199718	-1.8256747058847353	-1.9430246449499218	-2.2704330665668597	-2.81932500135616	-3.6103076658859123	-4.674269501357667	-6.052784806464889	-7.766302818856847	-9.79606220202921	-11.72223846984164	-12.514031526568754	-11.512518036794365	-9.697975538483279	-7.974219295797128	-6.5884047722443615	-5.5775864335139405	-4.870865841732709	-4.475432119415492	-4.347500325052849	-4.492398018915331	-4.917497539746512	-5.644650676789267	-6.709258949995584	-8.134980694155598	-9.890377638304773	-11.674971492525701	-12.460327414633829	-11.381378140220423	-9.319065729619782	-7.3264643798342375	-5.625296326219366	-4.282549020254736	-3.2438081831956125	-2.4764122758556013	-1.954814330679003	-1.6482108175955978	-1.561172213960614	-1.677191185845428	-2.0098095226246895	-2.568115237085412	-3.356643952014262	-4.4308754076454475	-5.837711404244871	-7.575180192934759	-9.65548997964536	-11.713621853393793
149.6096096096096	-11.428306818996273	-12.399527413996273	-11.506524371193239	-9.687364826228377	-7.950610413112	-6.553309881906709	-5.525108310456797	-4.825407972107215	-4.43010946963983	-4.308221744247997	-4.465120025127636	-4.898830169214692	-5.637035975839378	-6.705437905339708	-8.118827300287611	-9.865907533292242	-11.628548718365298	-12.389184157342502	-11.351112396034702	-9.341865378002257	-7.372836876461918	-5.703137213300708	-4.386405260617071	-3.3602690763704626	-2.6129378845447246	-2.0915599494805512	-1.7950842132491682	-1.7089554417668873	-1.8206201454306692	-2.1439299679124733	-2.6861222022048783	-3.4674246714713632	-4.515470732698874	-5.871073052949239	-7.551862852967624	-9.528586469516167	-11.421516829646118	-12.263302200471342	-11.354483792242485	-9.61173985338204	-7.91417927810449	-6.546355061600372	-5.537840395265146	-4.837303756138568	-4.439000934711841	-4.313087970547397	-4.458161697986255	-4.8801119552122305	-5.600245801074602	-6.6648708566613015	-8.074878511031129	-9.788885951655578	-11.488549179741577	-12.169901371279144	-11.062295205138005	-9.047655436632258	-7.099520722211675	-5.431201985187796	-4.114760195788935	-3.09564833409518	-2.3360478121645762	-1.8223857499221143	-1.523364281774848	-1.4317635493674896	-1.549785022523978	-1.8734938359887217	-2.4233316432710645	-3.203733601985301	-4.259882304304371	-5.643767589109601	-7.338662676170658	-9.374569138510491	-11.397690683064141
149.6896896896897	-11.157037851385091	-12.136530802571272	-11.343778415363051	-9.60475784346169	-7.905061425771245	-6.525891710593635	-5.504755136037179	-4.808348440815487	-4.411239781442494	-4.291915432380792	-4.449727242082194	-4.885741852806799	-5.619200713069271	-6.687597702840293	-8.087256591861976	-9.810007123887639	-11.495816888391783	-12.167133787556462	-11.10453800574305	-9.13375184237965	-7.200543807820806	-5.560731656701251	-4.25378772890338	-3.237024862754308	-2.4962796667616742	-1.9743275356307508	-1.682829174341932	-1.5931015844283576	-1.7102027801188684	-2.0273355291188677	-2.562164339239739	-3.3461556056604627	-4.381971050818663	-5.721160612217376	-7.379635797876989	-9.308942347942951	-11.16673739123594	-12.014690249179477	-11.198230158109496	-9.532185872303984	-7.874418052370834	-6.51938487569765	-5.514067898429001	-4.818361123790061	-4.419417450879451	-4.29487405038827	-4.4398249447653875	-4.863421886321694	-5.58477060491777	-6.642382576806949	-8.034673374722589	-9.721798645633816	-11.34983730782762	-11.93689971681182	-10.819251311497705	-8.837769752651855	-6.930657451127704	-5.281858002131442	-3.9761136734728297	-2.9628505946927164	-2.213149624330374	-1.6999262237518238	-1.3988631393648951	-1.3101608696216518	-1.423546810552212	-1.7503647864210712	-2.296972591865097	-3.0698367252479315	-4.118625414051858	-5.487075798891482	-7.158995499862588	-9.151324183284535	-11.124350041701607
149.76976976976977	-10.883058264945747	-11.885174156059453	-11.191179641654218	-9.519451822492803	-7.847829385806039	-6.479479774942641	-5.46097488041463	-4.765649819881706	-4.369133666243407	-4.250445950622246	-4.407158294130735	-4.840472382714157	-5.574601443094609	-6.636975469783491	-8.02566637005963	-9.709051364663456	-11.31927420687474	-11.894924130886276	-10.816851885633023	-8.887705804356385	-6.993994292799858	-5.390653612622183	-4.103046400536583	-3.1071807954024866	-2.3736496534962193	-1.8669089456097228	-1.5766993708630457	-1.490535833222525	-1.6059952969628473	-1.9247359060186238	-2.4565275102115667	-3.2214456019919306	-4.243740021176679	-5.5608090762606155	-7.190946251553307	-9.090765554518994	-10.905682367583976	-11.792053387303493	-11.052830670854119	-9.437945774970233	-7.81261308296575	-6.470208926494324	-5.4674505571797285	-4.7755202259155425	-4.376366489772336	-4.253237892331868	-4.392746746845099	-4.817059175158203	-5.5369463205677345	-6.590033734056355	-7.970202528566892	-9.611844267577844	-11.16330215476063	-11.657380892136826	-10.527581293717612	-8.586031720454896	-6.713884051982414	-5.103935708047332	-3.822862894817067	-2.8296847875761544	-2.0826817819001358	-1.579926871687473	-1.2881338968739817	-1.2002028527661932	-1.3151201944178958	-1.638914122244656	-2.17340786989915	-2.9368586187062076	-3.96714720855554	-5.309327643441672	-6.948295599950418	-8.909570273464928	-10.842567898706308
149.84984984984985	-10.588291419911107	-11.61502283937477	-11.034319794190376	-9.452215194360729	-7.814940432191231	-6.463146296728736	-5.456530892836363	-4.764800578285461	-4.371471643821768	-4.2532779787554915	-4.410012621441738	-4.844630027694141	-5.572398235506393	-6.6274932923829715	-7.994070141538949	-9.637457815756884	-11.158523000748636	-11.638527067941137	-10.55765710116426	-8.677855058849238	-6.82746160175707	-5.252953939986465	-3.981890669478655	-2.9967114449436085	-2.2677471383778713	-1.7626425697472703	-1.4736139731574798	-1.3888288557515935	-1.4986821495537552	-1.8132387167182307	-2.3433000966459794	-3.096109097803907	-4.105804318444029	-5.408765826877305	-7.005223935453526	-8.858613669713861	-10.640087161730024	-11.532005759391284	-10.894198947140225	-9.36370505049469	-7.775180653072432	-6.447712022998436	-5.453879324538494	-4.7683614492582835	-4.378540621521557	-4.2489490806355805	-4.395235278963809	-4.816011060480746	-5.529947135915732	-6.572280501120358	-7.928018573905136	-9.524780951835833	-10.982524625212298	-11.39756761125435	-10.254483414538464	-8.368837364820859	-6.53600504271746	-4.954059567552622	-3.6896823200905473	-2.7052350227026483	-1.9673201196748085	-1.466337878082886	-1.1683824434806327	-1.0822913231582216	-1.194486123678651	-1.5077532751939056	-2.0415703756476002	-2.8016561133952003	-3.8193164570010576	-5.139632450942832	-6.748398779050553	-8.652223417723501	-10.548420602187383
149.92992992992993	-10.250507310513697	-11.274577121417199	-10.78203423880578	-9.284530261311701	-7.7044776630918745	-6.379552972144252	-5.381643432931478	-4.696395264661015	-4.30418671519564	-4.184690101903537	-4.343156909253887	-4.774763730849112	-5.496227122334599	-6.5398697897808695	-7.88202850017577	-9.4726137400645	-10.894988055887364	-11.298182895734122	-10.224833656177262	-8.404082810610706	-6.603206497225283	-5.062018388918062	-3.8159582576058475	-2.843233152842572	-2.1270360051052646	-1.6279208500722597	-1.3435753733571851	-1.261546887845473	-1.3757586384287774	-1.6831797790290473	-2.204044786833313	-2.9561211494148654	-3.9508835428621145	-5.225530759644499	-6.786615617694111	-8.59347760587429	-10.31708674932841	-11.216883494900383	-10.65534432987895	-9.210484712502081	-7.665420362950091	-6.362097048238336	-5.38611380897295	-4.70415304724325	-4.309126616411104	-4.1855158774138195	-4.329977749280827	-4.748797066511036	-5.4585845498401575	-6.48291614863073	-7.809507005498072	-9.347877518366793	-10.722952734557238	-11.040998042333422	-9.92273767305461	-8.098797034145894	-6.314285472761171	-4.766313779275213	-3.520072964872476	-2.548358203821433	-1.8251628529030648	-1.3295873733421721	-1.0387263811675245	-0.9512756990655087	-1.0618290189313804	-1.382139033078581	-1.9057284476007437	-2.6477895908809543	-3.6515634713172425	-4.951102595362118	-6.524945933232924	-8.379949016669634	-10.221630793967952
150.01001001001	-10.034057316597039	-11.0626123322578	-10.618446584068304	-9.18984629192083	-7.639668746877934	-6.33739441759448	-5.346712254798122	-4.671109597730114	-4.278533277462687	-4.1626394934711355	-4.319298472260424	-4.752349886104149	-5.4664211680163115	-6.492526048783399	-7.807093059104472	-9.355131322205155	-10.71763906691565	-11.067831953146285	-10.0070631717601	-8.22735528510246	-6.4611078980558805	-4.938952346350263	-3.7051772156111222	-2.7415771404512017	-2.02934704279022	-1.5385722421966563	-1.2529476223634626	-1.1717025590589585	-1.28110887160047	-1.590477112186977	-2.1041665620232735	-2.8498561586451165	-3.8355725776992213	-5.0978466398945175	-6.643533154062748	-8.41645080419237	-10.11013065954088	-11.007045738373613	-10.50129664019403	-9.11468191798984	-7.603244790691358	-6.317723336889264	-5.348864016118623	-4.667056412679713	-4.284558353135109	-4.154304828622306	-4.293947256250073	-4.715192762944749	-5.416070396008604	-6.429924464809185	-7.734360472109458	-9.225053116254443	-10.529387224989927	-10.807430954763102	-9.700665033981542	-7.911856888180938	-6.164537193187613	-4.63151671925746	-3.4015071326537756	-2.439522964110241	-1.7175826370156957	-1.228489311737838	-0.933901298997999	-0.8492832396330959	-0.9575172213551979	-1.2701586340568274	-1.7915310123527637	-2.530665576527619	-3.524544071632325	-4.8143865521649385	-6.36722208681377	-8.19689743238136	-10.002802580704447
150.0900900900901	-9.723015185091086	-10.763603907698835	-10.423249331867295	-9.073440836576108	-7.576598439341954	-6.28936203235177	-5.312125301789426	-4.640363075922217	-4.2491263454032975	-4.1309545589996945	-4.286070653127622	-4.70887673137429	-5.413757699247714	-6.435213373803752	-7.730138608140601	-9.227792852846015	-10.525303257669993	-10.801836023633967	-9.735261798120813	-8.00059580717342	-6.271379476409178	-4.781815817978812	-3.5690894483442137	-2.618004310457004	-1.9196676512056512	-1.4287204272008747	-1.1499334479250174	-1.0646066334864048	-1.1738369069701515	-1.4800536119225853	-1.9907238045265503	-2.7196639477703326	-3.692095712710606	-4.933956435347727	-6.440985096682507	-8.166117609300802	-9.8270469197264	-10.729424881679915	-10.300024308791615	-8.994663377284214	-7.5333037131514144	-6.2756775319051945	-5.316065282649426	-4.641257884483387	-4.2563531433176225	-4.133082472744018	-4.271297310063477	-4.67562999940528	-5.370942675530776	-6.370665156308076	-7.641443670544566	-9.097018689937547	-10.319333533097021	-10.525730632648385	-9.422418853399373	-7.677862074140086	-5.962854481169537	-4.470626909670255	-3.257236041680521	-2.3090859052339416	-1.6020312891347517	-1.1136769982104253	-0.8197004872407032	-0.7358252102196946	-0.8452690858031362	-1.1482632806667303	-1.6654038549551993	-2.3966629002519584	-3.370637568482591	-4.6357184500290805	-6.153320275122959	-7.922739064588551	-9.697502979499374
