freq_GHz	trans_5deg_0.0deg_X	trans_5deg_5.0deg_X	trans_5deg_10.0deg_X	trans_5deg_15.0deg_X	trans_5deg_20.0deg_X	trans_5deg_25.0deg_X	trans_5deg_30.0deg_O	trans_5deg_35.0deg_X	trans_5deg_40.0deg_X	trans_5deg_45.0deg_X	trans_5deg_50.0deg_X	trans_5deg_55.0deg_X	trans_5deg_60.0deg_X	trans_5deg_65.0deg_X	trans_5deg_70.0deg_X	trans_5deg_75.0deg_X	trans_5deg_80.0deg_X	trans_5deg_85.0deg_X	trans_5deg_90.0deg_X	trans_5deg_95.0deg_X	trans_5deg_100.0deg_X	trans_5deg_105.0deg_X	trans_5deg_110.0deg_X	trans_5deg_115.0deg_X	trans_5deg_120.0deg_E	trans_5deg_125.0deg_X	trans_5deg_130.0deg_X	trans_5deg_135.0deg_X	trans_5deg_140.0deg_X	trans_5deg_145.0deg_X	trans_5deg_150.0deg_X	trans_5deg_155.0deg_X	trans_5deg_160.0deg_X	trans_5deg_165.0deg_X	trans_5deg_170.0deg_X	trans_5deg_175.0deg_X	trans_5deg_180.0deg_X	trans_5deg_185.0deg_X	trans_5deg_190.0deg_X	trans_5deg_195.0deg_X	trans_5deg_200.0deg_X	trans_5deg_205.0deg_X	trans_5deg_210.0deg_E	trans_5deg_215.0deg_X	trans_5deg_220.0deg_X	trans_5deg_225.0deg_X	trans_5deg_230.0deg_X	trans_5deg_235.0deg_X	trans_5deg_240.0deg_X	trans_5deg_245.0deg_X	trans_5deg_250.0deg_X	trans_5deg_255.0deg_X	trans_5deg_260.0deg_X	trans_5deg_265.0deg_X	trans_5deg_270.0deg_X	trans_5deg_275.0deg_X	trans_5deg_280.0deg_X	trans_5deg_285.0deg_X	trans_5deg_290.0deg_X	trans_5deg_295.0deg_X	trans_5deg_300.0deg_O	trans_5deg_305.0deg_X	trans_5deg_310.0deg_X	trans_5deg_315.0deg_X	trans_5deg_320.0deg_X	trans_5deg_325.0deg_X	trans_5deg_330.0deg_X	trans_5deg_335.0deg_X	trans_5deg_340.0deg_X	trans_5deg_345.0deg_X	trans_5deg_350.0deg_X	trans_5deg_355.0deg_X	trans_5deg_360.0deg_X	trans_1deg_25.0deg_X	trans_1deg_26.0deg_X	trans_1deg_27.0deg_X	trans_1deg_28.0deg_X	trans_1deg_29.0deg_O	trans_1deg_30.0deg_X	trans_1deg_31.0deg_X	trans_1deg_32.0deg_X	trans_1deg_33.0deg_X	trans_1deg_34.0deg_X	trans_1deg_35.0deg_X	trans_1deg_115.0deg_X	trans_1deg_116.0deg_X	trans_1deg_117.0deg_X	trans_1deg_118.0deg_O	trans_1deg_119.0deg_X	trans_1deg_120.0deg_X	trans_1deg_121.0deg_X	trans_1deg_122.0deg_X	trans_1deg_123.0deg_X	trans_1deg_124.0deg_X	trans_1deg_125.0deg_X	trans_1deg_205.0deg_X	trans_1deg_206.0deg_X	trans_1deg_207.0deg_X	trans_1deg_208.0deg_E	trans_1deg_209.0deg_X	trans_1deg_210.0deg_X	trans_1deg_211.0deg_X	trans_1deg_212.0deg_X	trans_1deg_213.0deg_X	trans_1deg_214.0deg_X	trans_1deg_215.0deg_X	trans_1deg_295.0deg_X	trans_1deg_296.0deg_X	trans_1deg_297.0deg_X	trans_1deg_298.0deg_X	trans_1deg_299.0deg_E	trans_1deg_300.0deg_X	trans_1deg_301.0deg_X	trans_1deg_302.0deg_X	trans_1deg_303.0deg_X	trans_1deg_304.0deg_X	trans_1deg_305.0deg_X
96.90690690690691	-9.651359757419375	-7.671267376560665	-6.25480870826571	-5.276129134342407	-4.65271050534544	-4.323809558119193	-4.28375553467559	-4.511378852724959	-5.025662133201956	-5.874599860866791	-7.103934676355199	-8.802768499915109	-11.196106282355139	-14.527955621161446	-18.20316007573472	-17.315387037317898	-13.388928217516398	-10.282166193482464	-8.005726999260363	-6.365703524327601	-5.1556586377094025	-4.313488233108411	-3.754567406472886	-3.459750668333246	-3.411866879952826	-3.6143121271067598	-4.058778220387601	-4.7870497076214145	-5.838003081518111	-7.286307524186969	-9.289326426059791	-12.037737189399882	-15.805542549516097	-18.992961510095075	-16.41576242763712	-12.527669238199584	-9.723814616603008	-7.736637261807632	-6.301321284818713	-5.285349516814929	-4.618146023154178	-4.245527697313668	-4.159854181812106	-4.347768002000515	-4.83443175305589	-5.64896548931562	-6.866603264491025	-8.54419117602637	-10.828696945683667	-13.734581676998681	-15.706295691006188	-14.008021536830212	-10.883181931672555	-8.30397012382763	-6.303226081731534	-4.847800192085048	-3.746574767986399	-2.972693619704357	-2.477540335054478	-2.212527946935829	-2.180251676671745	-2.3815233996513845	-2.8200881727377207	-3.522589885712105	-4.517794855638171	-5.897145340309912	-7.759524779551113	-10.228757768323604	-13.5038076309197	-16.6155315250182	-15.663860339901683	-12.39394846506685	-9.664456357739613	-4.292432944255139	-4.258489354152586	-4.234071485541235	-4.222798175910094	-4.216920404735649	-4.230451473879433	-4.251733645579103	-4.2880501764163705	-4.324974179180424	-4.381444192422586	-4.448726555522047	-2.6817874159427055	-2.6513986919605435	-2.633146339984297	-2.6185947312095523	-2.6200466072795523	-2.630753972782976	-2.64572269592706	-2.674970801081745	-2.7097180329126456	-2.750255053024988	-2.808077198883156	-4.266335414612467	-4.230802195484298	-4.210161816520124	-4.1982844057626165	-4.198294496668142	-4.210717360450214	-4.233776231699793	-4.2666113544048985	-4.31355269920568	-4.369745300608022	-4.4344074764648385	-2.9472062432924657	-2.914921858921084	-2.899391653575919	-2.891384160825799	-2.894518187368862	-2.9021167142097926	-2.9220873324191623	-2.9521829490431264	-2.9916387502006936	-3.046137379732165	-3.0990150686323754
96.95695695695696	-9.646483181646802	-7.668725198386741	-6.262214266794399	-5.289184842796711	-4.6672670103102645	-4.34528106963622	-4.298551308792957	-4.524744326816772	-5.036352467305661	-5.879508930577051	-7.105621932563718	-8.795970111928874	-11.175555188079443	-14.497308581156021	-18.2791419348358	-17.55837178338775	-13.583799103370533	-10.433141526948711	-8.132928312658933	-6.471425438248712	-5.252464323965138	-4.404181885107481	-3.8469555907123163	-3.5464111987094435	-3.5039766368740284	-3.7038053217435376	-4.152232002502987	-4.89018976407653	-5.950738397978852	-7.417732296460044	-9.440555938067149	-12.25031746849716	-16.089334253039503	-19.20042892352849	-16.370583934207875	-12.495686061314482	-9.698189337263567	-7.728913720481256	-6.305814826986581	-5.296043819782747	-4.635597940138723	-4.268071435166	-4.181199090913998	-4.369738760110084	-4.852534458739484	-5.663503646782617	-6.877330319832127	-8.555228392699112	-10.84502115330667	-13.788290966879641	-15.893658848936397	-14.245151438581242	-11.073806246210372	-8.45405291645773	-6.430787065424708	-4.958427979475799	-3.847318831560414	-3.068135762173367	-2.564276246985369	-2.3014490138348385	-2.2742702163167507	-2.470526341021385	-2.915609424595429	-3.625853538921245	-4.630013127874788	-6.029379996383917	-7.914618760309863	-10.428615904120484	-13.763807421775038	-16.88206892229936	-15.740467358834799	-12.38733071767464	-9.651944898326962	-4.323366600411147	-4.2864044167818065	-4.26713679376542	-4.25202594212511	-4.250408456069174	-4.255128397416581	-4.2764439477175324	-4.30493285962452	-4.343759476540245	-4.398357283892597	-4.463859480713868	-2.7848902705045187	-2.7497947928977315	-2.729731070680174	-2.721140988649113	-2.7181371575047186	-2.726356696492386	-2.74034709059629	-2.768208096508152	-2.809444893289223	-2.8541207802161503	-2.908673168001756	-4.284934292026902	-4.252416827351576	-4.231814758134219	-4.219656509852097	-4.21906266382546	-4.231226409333789	-4.252912217723848	-4.292088736219024	-4.325166723686101	-4.3902712846158405	-4.453201005586991	-3.033493259579964	-3.0082215739503644	-2.9885187904898443	-2.980434597133938	-2.9809186307611153	-2.9949105472647592	-3.014376546943768	-3.0395008760489635	-3.0846212129148887	-3.1280981002135677	-3.1795179458983625
97.007007007007	-9.659652413915436	-7.704366472392917	-6.290655824760934	-5.320285567418101	-4.698475073414937	-4.376398929844397	-4.322480116166699	-4.551427658736659	-5.065614614762685	-5.9076998984438855	-7.127188367417941	-8.81970435637869	-11.193336633699232	-14.51631995159863	-18.354958825312437	-17.697224388695208	-13.697461456481802	-10.522158224560483	-8.205030035452285	-6.544819585441067	-5.322839122994531	-4.469403377529266	-3.911271345514281	-3.610838172559456	-3.5674686519058225	-3.7659272246688262	-4.215705836620468	-4.954989291409026	-6.016970002386624	-7.481441055216362	-9.512087728295741	-12.332855920449273	-16.177999799922542	-19.2134810609821	-16.34044946005989	-12.47921822704638	-9.704885937078352	-7.750162941679624	-6.335831007205769	-5.324752406557691	-4.670392372351304	-4.30514235193754	-4.214710272715768	-4.40283459240835	-4.890655667820332	-5.700975813191794	-6.9153782611430055	-8.597090830801584	-10.900343935911442	-13.888635902533462	-16.058394843425045	-14.421283507061878	-11.210445200622942	-8.562050291376408	-6.528578550019464	-5.04429367605514	-3.929617614367982	-3.1455815025777323	-2.6425841605268716	-2.377699931111877	-2.3489725392932885	-2.5471808419999253	-2.9924636769073025	-3.7045592988479332	-4.7176599616008765	-6.1153946819046	-8.00438264600652	-10.543786494615137	-13.888763226217637	-17.000742237246463	-15.774378348736866	-12.39252018753867	-9.669603597773376	-4.336942428227729	-4.305199306059651	-4.283524528885908	-4.26946626065861	-4.265523976275146	-4.2735780164968284	-4.297549487719101	-4.328763807986048	-4.36590016843791	-4.418933367590061	-4.485697889357879	-2.8489429916173927	-2.820025528878675	-2.8001775098481048	-2.790004700754381	-2.7878987458684445	-2.7978298104481043	-2.815451393497554	-2.8447460325167233	-2.877885265640336	-2.9213030804933897	-2.9761407066367522	-4.311912260617058	-4.279488760078471	-4.258346695450903	-4.245238734560973	-4.2472085541097115	-4.257230751874496	-4.279768957995687	-4.313284154535707	-4.3564294106580395	-4.4152287237687595	-4.479329974929501	-3.0948171165799256	-3.0671883804856614	-3.047572014808324	-3.0423740513775432	-3.038591323200316	-3.052094235798054	-3.0721613557821676	-3.101100119628104	-3.1482483652203572	-3.1893371193276434	-3.2473144114835093
97.05705705705705	-9.650615306830172	-7.673189198893049	-6.268058413022836	-5.299771164159533	-4.68340095731635	-4.360052198858873	-4.314274137682474	-4.540336283716412	-5.052310711515122	-5.894315550520348	-7.107251924683021	-8.790750988852935	-11.16134540015465	-14.492735454508114	-18.40791381932524	-17.87489799252282	-13.81315170169127	-10.602248448051927	-8.279567840104573	-6.599858258104479	-5.376195412025263	-4.516233252221716	-3.956563539929405	-3.6580057966355306	-3.612801626167572	-3.807842681954269	-4.261643963773308	-5.000921730408021	-6.063475227812466	-7.536989501170963	-9.567936637977988	-12.406413111125492	-16.301065391846215	-19.34232232222732	-16.356591604029433	-12.454037017500902	-9.678609416890737	-7.72383716216473	-6.312331158004968	-5.308230978477762	-4.655562986362836	-4.2905663197029265	-4.206032160047939	-4.396786217096619	-4.883577292272564	-5.694129201984066	-6.904673102267188	-8.580591758688842	-10.88898913197596	-13.896537060416799	-16.162031384087655	-14.587841894425187	-11.336606462324893	-8.661108857401322	-6.60939569862766	-5.122387493576579	-4.003940692414688	-3.2137707961152846	-2.7109822459657673	-2.442225612918528	-2.4115744487929724	-2.6120921869776903	-3.0560088514433628	-3.7699556449742055	-4.780332175706308	-6.185429763390902	-8.08106255305027	-10.631003272278948	-14.011314903146204	-17.12348205251588	-15.793628596602083	-12.381302325124315	-9.642223004345508	-4.334898573381212	-4.298711408610911	-4.27584119017881	-4.264589807895898	-4.261391126956048	-4.267854205004816	-4.294274865565509	-4.326376820356739	-4.366689374023196	-4.424878753228694	-4.485599894310071	-2.9085826636380467	-2.878174647082251	-2.8525566717099387	-2.8439258088810195	-2.842824809070059	-2.8492524057121913	-2.866300481101321	-2.895715134879339	-2.936415953560902	-2.976895487583843	-3.035003639795946	-4.309696029855536	-4.274051364005417	-4.252721170646017	-4.242963978362624	-4.243859819344726	-4.2544412626088395	-4.279313860600972	-4.316828710419924	-4.3590164169091405	-4.415193112287341	-4.47792072255953	-3.155155870531441	-3.1260905286120715	-3.1071041789037235	-3.102592775296338	-3.0990974751568445	-3.110812118349699	-3.131981886066817	-3.1601841112083773	-3.196081609576902	-3.2466460339936902	-3.3046085976571153
97.10710710710711	-9.662499073975075	-7.696897847858718	-6.298020087789929	-5.329657305812753	-4.711358483118379	-4.386073197797399	-4.346017764842844	-4.561075157453273	-5.070570284047399	-5.910362056417969	-7.123236947700302	-8.80091002406719	-11.165548394656689	-14.467347353565696	-18.37265713093496	-17.894768918591414	-13.866434652267793	-10.660506159120548	-8.330107253943101	-6.654716788455103	-5.426180797407696	-4.571743207045014	-4.008578506546716	-3.7113389774254744	-3.666402561755735	-3.861564976184073	-4.315750510946695	-5.060068182866154	-6.122673583444852	-7.603899077356383	-9.640993262780587	-12.493880459411136	-16.38537424523676	-19.359817356334958	-16.336501521873203	-12.441809656475005	-9.698828874159792	-7.747142128148379	-6.3408768144694	-5.337108414317387	-4.685704302250451	-4.3192111201131835	-4.239127920782643	-4.425026051503754	-4.915833618179761	-5.726405319261251	-6.938475355242473	-8.611672533512534	-10.923309571823353	-13.93808899016269	-16.25362324296128	-14.69225528298971	-11.422749570290213	-8.73638397877347	-6.676830922149996	-5.1864023703748705	-4.065654907244211	-3.2842263992695777	-2.7754375518016396	-2.5112355255240923	-2.4811542624721903	-2.6739412164206287	-3.126441140659297	-3.8364370686525198	-4.847704550277293	-6.256438721516161	-8.162826850597552	-10.718506564251674	-14.131409299836458	-17.223863161034956	-15.833561202661091	-12.3946604536696	-9.674645830903735	-4.368084109326348	-4.331925360996228	-4.308424374353895	-4.29693474340876	-4.292113081582203	-4.301788912752273	-4.322600556434365	-4.358804698805576	-4.396623572659481	-4.447615194715246	-4.518622273663174	-2.979661697727596	-2.948387586906475	-2.924157131770859	-2.916175374626745	-2.913289089328516	-2.9201689170878056	-2.936574637457195	-2.9652997479510885	-3.0026764956717096	-3.0478470729846427	-3.102622460428296	-4.345383060212483	-4.307763871353555	-4.2886906747586595	-4.2751078728402705	-4.276537843996347	-4.288663419626007	-4.313906031796958	-4.34434084549947	-4.3913303565786395	-4.443978959125246	-4.5136902137690695	-3.222765987332181	-3.194101803881761	-3.1739172316044235	-3.165556212317797	-3.1709266905688382	-3.17836758550113	-3.1985115896257947	-3.227993842349018	-3.2738690656566454	-3.321498530633473	-3.3753345063832825
97.15715715715716	-9.692594369281407	-7.729986112064721	-6.327315737208815	-5.355652737100656	-4.736157958118935	-4.411039658408004	-4.363817396370987	-4.582007621525781	-5.08957475038504	-5.929055340448214	-7.140740682436973	-8.817664923043619	-11.190065064643282	-14.489716196269606	-18.453784668209046	-18.062938104571394	-13.990909141601325	-10.755067735089815	-8.410311820655242	-6.726891328648318	-5.491742962265545	-4.629743019532081	-4.066950509288088	-3.767873311336076	-3.7219025313350746	-3.9186993003496893	-4.375264517207327	-5.125326359504595	-6.195060510446656	-7.68645798912017	-9.734957117005385	-12.610803278177405	-16.53606873445208	-19.480909815782915	-16.36495605728022	-12.473643041828765	-9.71165759143448	-7.76347121393408	-6.35973908118496	-5.364479798600477	-4.709557553336652	-4.345388893162468	-4.263514645729635	-4.45170386444493	-4.93802432090492	-5.752517938880996	-6.9646246287942	-8.638895360824009	-10.970692719120956	-14.019640436199534	-16.42353952589672	-14.879071116867788	-11.564028228758781	-8.850101151648794	-6.774619182218895	-5.278835158717536	-4.149082249736515	-3.357425635790569	-2.8461377833375767	-2.578355003076965	-2.5504515469664253	-2.7453315936057447	-3.199863706175004	-3.9157066059076366	-4.9331879119699185	-6.360864658399218	-8.279812063928127	-10.859256217910337	-14.306956500775001	-17.39139737552856	-15.87651305973857	-12.420618377580114	-9.691312738871185	-4.387585158844878	-4.350160352488082	-4.325559201330764	-4.3144152515578105	-4.314183130665559	-4.323585473054358	-4.345184093747852	-4.382535895815	-4.418821724353137	-4.47424005868517	-4.537107717789554	-3.049169120393272	-3.0156646149849133	-2.9961136996276165	-2.9844539609708693	-2.9876806979715407	-2.993753263566466	-3.009789413902492	-3.0396307951752246	-3.0768603436380566	-3.119025864787466	-3.1762445806183366	-4.366416983681496	-4.3270031945511755	-4.310816246494229	-4.297057276878843	-4.30023544713532	-4.312212202314559	-4.335851070787863	-4.367790469923518	-4.412091512009624	-4.466881976856321	-4.5347984756191035	-3.2853375672378866	-3.2532046335496574	-3.234943388969858	-3.2253240918765242	-3.2273428371159043	-3.238405254176505	-3.261609501810499	-3.284541525547115	-3.331268684784884	-3.3779612473193383	-3.433714291742041
97.2072072072072	-9.6887750010216	-7.725449122499528	-6.321367034716375	-5.357368605306916	-4.735820373642592	-4.413578332755924	-4.366557665442592	-4.588340525903492	-5.095999295319709	-5.933298607878899	-7.139766322273584	-8.807998750330881	-11.161102259111964	-14.469213312498445	-18.465294578764205	-18.226182085607444	-14.124197614862402	-10.854712029476822	-8.495052791601687	-6.799239402088535	-5.556806090384841	-4.699658053085292	-4.130774067001058	-3.830860482348266	-3.788369284768086	-3.983692236518716	-4.439945404264843	-5.185628623247275	-6.2607029608739415	-7.749756970596103	-9.806141310657093	-12.686678610050693	-16.62220208137321	-19.533064222251582	-16.33226056859934	-12.453001553637183	-9.697799543749168	-7.762701552938898	-6.358488386492322	-5.3623421199606085	-4.712532149453943	-4.351086847087726	-4.272291461299978	-4.460919885692229	-4.945593935621689	-5.761183956398806	-6.969337229999617	-8.647064551249526	-10.97381357961646	-14.042790007673213	-16.531272551740773	-15.042632668628162	-11.702604429881319	-8.964995185204566	-6.878080289316371	-5.359287088725199	-4.2283585121951095	-3.4344960791543886	-2.9205717725765514	-2.657483769638624	-2.628365244625741	-2.82046325431475	-3.275835806933579	-3.9925352073964615	-5.013735400339705	-6.432622362576731	-8.36426886856682	-10.947681193607448	-14.408911737991225	-17.491268749382208	-15.922525215466903	-12.431845122289435	-9.705417537145834	-4.410332888839891	-4.37215341393863	-4.347327188005657	-4.336888518093765	-4.335399987130882	-4.337967617766647	-4.359905284475835	-4.390674709944304	-4.437171956111512	-4.485924414358899	-4.555758814229169	-3.125645975478896	-3.094209929515022	-3.07246593172313	-3.0632243292783548	-3.0589745632119585	-3.0643265920693454	-3.079417991956282	-3.1096448046584437	-3.1513494894293466	-3.1975112076190766	-3.2550118234691667	-4.3786966765215105	-4.341337894203763	-4.323312074961872	-4.313058048426286	-4.309017222956556	-4.3272181703142145	-4.349679545985835	-4.3808359355451145	-4.424235510073583	-4.481707382519799	-4.545394329007187	-3.3589786588591664	-3.334312678129257	-3.3105719569514194	-3.3064007959856534	-3.305292824043852	-3.318016224828897	-3.3357752364984465	-3.365200417205473	-3.403570573278715	-3.4507199372196165	-3.5066982225223193
97.25725725725725	-9.74218226316502	-7.780700708673226	-6.376434138849831	-5.414714647385316	-4.790798341688058	-4.470050469314354	-4.416129596027797	-4.641606445690801	-5.142779031697108	-5.977068418283174	-7.1848935219629455	-8.851436855813185	-11.199909111156682	-14.539664839634762	-18.612568428839463	-18.41087855493744	-14.264773864548255	-10.95399821463915	-8.587820608003355	-6.881027601406368	-5.640716439394017	-4.777003552488211	-4.205629884563636	-3.902769941488271	-3.8603908304675008	-4.056457471580293	-4.512093135208901	-5.260153456639131	-6.340435450285116	-7.8354917157500195	-9.897405070961806	-12.803843047864667	-16.820600292284283	-19.768627856244258	-16.440400331044476	-12.521672230031763	-9.74739170291261	-7.810045725614347	-6.4058753981354855	-5.421645485510531	-4.769213220877436	-4.412061994642101	-4.332753252364613	-4.525743925318777	-5.011957899131171	-5.82881221138937	-7.040341854834325	-8.72395670212993	-11.064652873763787	-14.185097099916133	-16.76896243078298	-15.245541539400094	-11.85919281883644	-9.088896730666294	-6.983623709186305	-5.467619182609498	-4.333149608093024	-3.5363097720919936	-3.019161207445536	-2.750088591494395	-2.720985264175707	-2.9176400233023028	-3.3703615617932536	-4.087442712404234	-5.110025599461991	-6.537275829618036	-8.480379983136151	-11.090551774723224	-14.607959258802197	-17.789916039688688	-16.086506117369495	-12.51057617496329	-9.764200438992006	-4.44726892589026	-4.4063709350404485	-4.383856123536305	-4.372624517344134	-4.371959248843063	-4.383665041187289	-4.405398899391073	-4.437206266661743	-4.4737170057861055	-4.527260481801112	-4.597856518047208	-3.2032774172693026	-3.1717062984740974	-3.1511523351556288	-3.1436112609818254	-3.1403291068153787	-3.1496902156726665	-3.1652123882920855	-3.200114884077431	-3.2283538879662985	-3.2722883482480194	-3.3292239597936057	-4.425488942402813	-4.392163028251732	-4.367632866164545	-4.35925300058962	-4.357709501143514	-4.370700296124995	-4.393668610794465	-4.430911592791831	-4.475392757142023	-4.531747885552754	-4.592197596993493	-3.431988863635411	-3.4016911496863305	-3.3795331305036878	-3.3749360666136976	-3.373478118148974	-3.3871156465516368	-3.4031490232125265	-3.4361257326602956	-3.483102132394651	-3.526325355681297	-3.5814833641287946
97.30730730730731	-9.711902186917111	-7.764348812894932	-6.367051244382369	-5.407231454982078	-4.79124815686404	-4.467631992048376	-4.418321450560296	-4.636022806410767	-5.1381598654956315	-5.965109374552669	-7.16568887890279	-8.833116162887926	-11.17146907081054	-14.49491328160514	-18.601142163504733	-18.53302224187658	-14.357427102550655	-11.02525987899951	-8.645404675349043	-6.937547014051118	-5.6915812563993065	-4.823488381060809	-4.255794319903423	-3.9515028219514003	-3.9056873679613004	-4.102443641132631	-4.562426459684984	-5.313827763814011	-6.400902116145523	-7.904971407706962	-9.991805944362536	-12.918421168684294	-16.974549237178184	-19.82900777590252	-16.382846326344175	-12.452167426013744	-9.711875064956372	-7.788814564733091	-6.404097317457897	-5.415107432080428	-4.77253952494263	-4.415210884738425	-4.338376242836813	-4.532727058708455	-5.011082628236482	-5.82172165786297	-7.039025430807465	-8.718018010576143	-11.052392121421446	-14.200266665296922	-16.90625538794956	-15.413510271992491	-11.966565211379185	-9.175406610651983	-7.058020708202186	-5.539100761057332	-4.394893734550147	-3.5949244086423495	-3.08245159795189	-2.811915521033641	-2.7787297335308283	-2.979091333080728	-3.4329926907994666	-4.153112227265722	-5.180133330342058	-6.617250205284348	-8.568194627049472	-11.211800328978686	-14.767162479580586	-17.92958402965026	-16.06869916559752	-12.466895034738465	-9.73495270421445	-4.449313690239414	-4.415150397534569	-4.389201219615891	-4.3775440971251	-4.371591008110997	-4.3772289602659304	-4.400682106161287	-4.432719621103408	-4.475386349889615	-4.524782424226281	-4.5926523027270925	-3.2524860953002968	-3.2208134684173633	-3.1999489743281444	-3.1916856761040306	-3.188349706638906	-3.1953245085182944	-3.2117910883986953	-3.245324289245002	-3.2814544712629394	-3.3302051777605173	-3.384100951476673	-4.423341541558452	-4.391386615863028	-4.368753999329414	-4.359049260563017	-4.3586075193856	-4.369979047919914	-4.394805578379694	-4.433219969337283	-4.467834319921005	-4.526723447871636	-4.59186458015576	-3.470996920420636	-3.4445315137676347	-3.4232008581309366	-3.4184243321099363	-3.412681026627754	-3.426882694435001	-3.447121502291948	-3.4740998785554518	-3.5152853993538904	-3.5643513632295263	-3.617287040837783
97.35735735735736	-9.716956820993067	-7.757564556911957	-6.364643431350574	-5.403579821520424	-4.787771472050305	-4.460926258595829	-4.4177022517938775	-4.634936413671175	-5.136736009996852	-5.962034380893218	-7.159635484460996	-8.816594983789855	-11.153188056126432	-14.450307463050752	-18.627465996329708	-18.73217296391108	-14.509800066868157	-11.140397293128519	-8.728498336493418	-7.008153873225613	-5.753100088116516	-4.881651219011229	-4.304623888127236	-4.001758725139848	-3.9545944639768456	-4.155314559396726	-4.614590598362972	-5.374633741161831	-6.463053752776215	-7.984121397877596	-10.083944773957954	-13.047237915372664	-17.13954216514863	-19.92115863387235	-16.345747653476273	-12.416575624502705	-9.710300397650638	-7.776448201913909	-6.388891382678531	-5.4043822682954685	-4.765113211313456	-4.4089690207635455	-4.333536528317451	-4.527326139311233	-5.011297898313575	-5.822271221814387	-7.034045399193577	-8.711708642409251	-11.062172094313215	-14.216167502313805	-17.03555104899697	-15.616282103020692	-12.117988913680765	-9.287723384529599	-7.149663557939963	-5.617565456516211	-4.464704693326603	-3.6632119528806864	-3.1412295787473536	-2.8740902191134503	-2.8405992011664227	-3.043099820857445	-3.4962829849640205	-4.225901714740778	-5.254590486331347	-6.707726801547564	-8.668429962569302	-11.346252364823114	-14.931883002227307	-18.07675664141859	-16.105269813760053	-12.47118387213814	-9.73714254932475	-4.453800862322288	-4.421466458728535	-4.394849375625981	-4.3816270964973025	-4.375169875092647	-4.386090916620335	-4.407326703379524	-4.441560342213458	-4.478106708561566	-4.531861053999495	-4.59512618432577	-3.3222768686820103	-3.29182386977174	-3.2680824498053727	-3.261204064493692	-3.253079211096093	-3.2663068614458233	-3.2808765828737507	-3.3118583032623397	-3.3472197256926406	-3.3973072599617704	-3.4523599685426403	-4.4361143549538475	-4.399432989273577	-4.379617577264208	-4.368810452565559	-4.36782192760652	-4.3808804253490425	-4.40443200684571	-4.437646640381475	-4.47908685235628	-4.533287558896581	-4.6006292832048095	-3.544161322665073	-3.5098590994698773	-3.496231224505794	-3.4873876049667554	-3.4851378822387966	-3.497639469262701	-3.5177150274507185	-3.5440837149096067	-3.5839984525039004	-3.6323980290560627	-3.693522776278466
97.4074074074074	-9.760381167123679	-7.796686877244048	-6.4072070458314565	-5.445701668096643	-4.830065407669604	-4.506592413329606	-4.459302582658866	-4.6752327443159025	-5.173975889868126	-5.995118245473681	-7.191589742333312	-8.846804829092202	-11.184720249653685	-14.506523130638872	-18.793110669175906	-18.985060160353658	-14.665087592283289	-11.274003839635148	-8.836695104274039	-7.103597109501447	-5.837036713947742	-4.966693293701079	-4.387100853840707	-4.082278709151819	-4.034795759436263	-4.23627696047404	-4.694710252997003	-5.455115952415523	-6.546438144849966	-8.073429883067742	-10.187634501761073	-13.187227706638849	-17.34576274563884	-20.13819369394255	-16.408181082857382	-12.468575581857385	-9.736569473575162	-7.81467409320368	-6.437001880105163	-5.451977798771828	-4.815465024761827	-4.463050558041827	-4.383952368725901	-4.582664470414419	-5.0669681920892335	-5.8753639487066405	-7.087997805724788	-8.77405646828553	-11.117335459127752	-14.336261253135158	-17.256966412590696	-15.876799087261055	-12.298776201075878	-9.4315354719107	-7.27438758754144	-5.726724446358849	-4.569502281353665	-3.764070712290335	-3.2383179824503334	-2.968061613253668	-2.9361228926210763	-3.134850800574038	-3.591159677604779	-4.320825734057372	-5.358130329721814	-6.80788366715885	-8.792144491151442	-11.483692273461068	-15.14359933189069	-18.330930990768465	-16.21053299914997	-12.531759719553678	-9.77455799501368	-4.48479989556257	-4.452868813149236	-4.426961067088125	-4.417872550852939	-4.4147283042940515	-4.424470352341459	-4.446841891702571	-4.475089283442571	-4.511350135550719	-4.564059962266645	-4.63276919445146	-3.4056343574118175	-3.377690375389596	-3.3576476557229293	-3.3462563957240397	-3.3450388803432998	-3.351914289360337	-3.370882332864782	-3.399115604918115	-3.4330787641977434	-3.479678214134781	-3.5381181753188558	-4.476773295677015	-4.442026754758866	-4.424323044981089	-4.4088904929221995	-4.410285577168126	-4.423734239397015	-4.446821476010719	-4.478283174048867	-4.517692829159607	-4.573022911383311	-4.639084602384792	-3.626613994976265	-3.596135641122932	-3.5794878872325606	-3.566253360209598	-3.570036330140339	-3.579460371959598	-3.601196896686634	-3.630315655344043	-3.6735386566840447	-3.720540592503674	-3.778821713935526
