freq_GHz	trans_5deg_0.0deg_X	trans_5deg_5.0deg_X	trans_5deg_10.0deg_X	trans_5deg_15.0deg_X	trans_5deg_20.0deg_X	trans_5deg_25.0deg_X	trans_5deg_30.0deg_X	trans_5deg_35.0deg_X	trans_5deg_40.0deg_X	trans_5deg_45.0deg_X	trans_5deg_50.0deg_X	trans_5deg_55.0deg_X	trans_5deg_60.0deg_E	trans_5deg_65.0deg_X	trans_5deg_70.0deg_X	trans_5deg_75.0deg_X	trans_5deg_80.0deg_X	trans_5deg_85.0deg_X	trans_5deg_90.0deg_X	trans_5deg_95.0deg_X	trans_5deg_100.0deg_X	trans_5deg_105.0deg_X	trans_5deg_110.0deg_X	trans_5deg_115.0deg_X	trans_5deg_120.0deg_X	trans_5deg_125.0deg_X	trans_5deg_130.0deg_X	trans_5deg_135.0deg_X	trans_5deg_140.0deg_X	trans_5deg_145.0deg_X	trans_5deg_150.0deg_O	trans_5deg_155.0deg_X	trans_5deg_160.0deg_X	trans_5deg_165.0deg_X	trans_5deg_170.0deg_X	trans_5deg_175.0deg_X	trans_5deg_180.0deg_X	trans_5deg_185.0deg_X	trans_5deg_190.0deg_X	trans_5deg_195.0deg_X	trans_5deg_200.0deg_X	trans_5deg_205.0deg_X	trans_5deg_210.0deg_X	trans_5deg_215.0deg_X	trans_5deg_220.0deg_X	trans_5deg_225.0deg_X	trans_5deg_230.0deg_X	trans_5deg_235.0deg_X	trans_5deg_240.0deg_E	trans_5deg_245.0deg_X	trans_5deg_250.0deg_X	trans_5deg_255.0deg_X	trans_5deg_260.0deg_X	trans_5deg_265.0deg_X	trans_5deg_270.0deg_X	trans_5deg_275.0deg_X	trans_5deg_280.0deg_X	trans_5deg_285.0deg_X	trans_5deg_290.0deg_X	trans_5deg_295.0deg_X	trans_5deg_300.0deg_X	trans_5deg_305.0deg_X	trans_5deg_310.0deg_X	trans_5deg_315.0deg_X	trans_5deg_320.0deg_X	trans_5deg_325.0deg_X	trans_5deg_330.0deg_O	trans_5deg_335.0deg_X	trans_5deg_340.0deg_X	trans_5deg_345.0deg_X	trans_5deg_350.0deg_X	trans_5deg_355.0deg_X	trans_5deg_360.0deg_X	trans_1deg_55.0deg_X	trans_1deg_56.0deg_X	trans_1deg_57.0deg_X	trans_1deg_58.0deg_E	trans_1deg_59.0deg_X	trans_1deg_60.0deg_X	trans_1deg_61.0deg_X	trans_1deg_62.0deg_X	trans_1deg_63.0deg_X	trans_1deg_64.0deg_X	trans_1deg_65.0deg_X	trans_1deg_145.0deg_X	trans_1deg_146.0deg_X	trans_1deg_147.0deg_X	trans_1deg_148.0deg_O	trans_1deg_149.0deg_X	trans_1deg_150.0deg_X	trans_1deg_151.0deg_X	trans_1deg_152.0deg_X	trans_1deg_153.0deg_X	trans_1deg_154.0deg_X	trans_1deg_155.0deg_X	trans_1deg_235.0deg_X	trans_1deg_236.0deg_X	trans_1deg_237.0deg_X	trans_1deg_238.0deg_E	trans_1deg_239.0deg_X	trans_1deg_240.0deg_X	trans_1deg_241.0deg_X	trans_1deg_242.0deg_X	trans_1deg_243.0deg_X	trans_1deg_244.0deg_X	trans_1deg_245.0deg_X	trans_1deg_325.0deg_X	trans_1deg_326.0deg_X	trans_1deg_327.0deg_X	trans_1deg_328.0deg_O	trans_1deg_329.0deg_X	trans_1deg_330.0deg_X	trans_1deg_331.0deg_X	trans_1deg_332.0deg_X	trans_1deg_333.0deg_X	trans_1deg_334.0deg_X	trans_1deg_335.0deg_X
99.90990990990991	-10.264103794576792	-13.193460360960575	-17.403481379923637	-21.095842902271386	-17.606874439765978	-13.462970544204719	-10.605701471883098	-8.627522304911297	-7.229100252720845	-6.255239829947873	-5.62840310046562	-5.3092916243958905	-5.2772178903483224	-5.520570999457151	-6.061425848709313	-6.93312873455598	-8.210071846830937	-10.03162785220472	-12.618763820159675	-16.465496690011925	-20.873500729020932	-18.65804233163895	-14.066214217399315	-10.84354084420562	-8.555758871058323	-6.919664421186431	-5.742277278145079	-4.891736846375981	-4.345406592021115	-4.066574427045801	-4.024721647832557	-4.232697714143548	-4.696347137413458	-5.435639849241566	-6.512150317287512	-8.021845164191296	-10.096202317227242	-13.037046131387603	-17.277703645631746	-21.31157449729931	-17.7627110777849	-13.480078439051567	-10.562864174319134	-8.558423480056973	-7.151438802876161	-6.156651341823187	-5.536915671308052	-5.218717338390035	-5.180540651476972	-5.424902799555981	-5.9633182959694935	-6.8272613358051695	-8.119153443347873	-9.91651410413481	-12.568071012723639	-16.40716563865877	-21.024757943276786	-18.869369343150662	-14.217362592455169	-10.937769966718232	-8.63796238385625	-6.991237914900755	-5.804114633436971	-4.9769051564882325	-4.438289491568683	-4.157162356611205	-4.129370272281475	-4.339794901702376	-4.8087090453784125	-5.5766593439222865	-6.664795449850304	-8.160452911036522	-10.240739512660575	-5.304240557113638	-5.276150965059674	-5.25774506793598	-5.2546013063312955	-5.254526786564899	-5.270956361207062	-5.300367337753818	-5.340375457384539	-5.38260859800499	-5.44433866493607	-5.519327236310305	-4.067896614862467	-4.039915458163728	-4.0207625934849895	-4.010584607443998	-4.012139646441655	-4.02708331487571	-4.042289054734809	-4.077269446328593	-4.120662422452917	-4.16831765692553	-4.228540450188773	-5.219537502593728	-5.19017664979508	-5.169453534580935	-5.16492714711562	-5.163766628571386	-5.179704588401476	-5.207976929364629	-5.2452389781723765	-5.293829840170755	-5.3570750120701245	-5.42662048298589	-4.16227286529607	-4.131771714428683	-4.114237741970575	-4.110701066545169	-4.115450914507422	-4.130220816602016	-4.15437123970634	-4.184405781787782	-4.229283903759313	-4.285402916162377	-4.346283809149854
99.95995995995996	-10.242147772037223	-13.171634444834321	-17.361144880987073	-21.07617223090258	-17.654899972176953	-13.49110339457385	-10.619532366367546	-8.628624910222602	-7.230116723767657	-6.253179647412862	-5.626196742283603	-5.310296562569869	-5.274985490365755	-5.518812120253144	-6.056582625433833	-6.9259147991179075	-8.209374741738037	-10.040555324795376	-12.631702830628004	-16.49644071641659	-20.919582306669348	-18.641941747275464	-14.045146986901589	-10.828452638114902	-8.535516334953059	-6.901105495418093	-5.722000806891486	-4.870729006198212	-4.323681663218522	-4.044067751890094	-4.005320765822126	-4.210653801807181	-4.671944952691165	-5.415513174543798	-6.490921007964238	-7.9956369971532775	-10.078553810598395	-13.000668517921708	-17.236444308005993	-21.305951679667547	-17.801728888064037	-13.499378582224603	-10.572697238363943	-8.561949221925666	-7.149024188091551	-6.159259743988088	-5.53532378725073	-5.2171552936527625	-5.17630986180989	-5.425390836704885	-5.959271827964334	-6.834101545547377	-8.117922998513762	-9.92726602054155	-12.578042841666644	-16.434770546740815	-21.061418564705985	-18.82521918664123	-14.19987338669318	-10.915461777814802	-8.619939309448192	-6.968129951662177	-5.790002448050174	-4.96156706811637	-4.42294754601704	-4.144118857802366	-4.114752016617401	-4.3235972458550185	-4.795973717025789	-5.5564403718765805	-6.645445219740054	-8.139561007679843	-10.212844139257642	-5.303054979843313	-5.272172515806557	-5.258797879800481	-5.251964441995906	-5.2579575877204805	-5.270355267915425	-5.301112211610159	-5.336542981397187	-5.382493011813594	-5.440105755993994	-5.5141392010606305	-4.049258419814869	-4.019873867872126	-4.002840509511014	-3.9930837947829665	-3.9988630444301134	-4.007080651253327	-4.025937404591224	-4.059031084004899	-4.100961624429603	-4.148649210798833	-4.210832623857781	-5.216035242778428	-5.188430597461271	-5.168034590155345	-5.163790046862933	-5.161610258582152	-5.181355114442452	-5.205569267146696	-5.2423811854924525	-5.286784723229129	-5.354067401354164	-5.420516671709729	-4.145669800971805	-4.123047536903957	-4.102874996294898	-4.100102736657571	-4.104698180070454	-4.121369583223396	-4.140479703910484	-4.171254534013746	-4.210969909047951	-4.269080334227981	-4.332073503658572
100.01001001001	-10.155342093643604	-13.056522872646909	-17.231370399089958	-21.071772605101568	-17.744440416826386	-13.554915443627687	-10.66072944659255	-8.663862814685844	-7.256722109606275	-6.275230784949178	-5.643908995797896	-5.3256399998219	-5.2903002887469155	-5.5243413991628305	-6.069353242215394	-6.943365197917488	-8.22627823361069	-10.061388833108468	-12.673057042724885	-16.562635137442406	-20.93303004172919	-18.490590741954907	-13.915505580279737	-10.730090794435991	-8.45172957511199	-6.825522243951397	-5.659366237903271	-4.814752496793581	-4.269643718804883	-3.98647753771269	-3.9484442799730517	-4.1503609376217705	-4.608639756870119	-5.351639019869899	-6.422715606307357	-7.919609365912812	-9.979608497732304	-12.877094160108669	-17.09047282769046	-21.224639890843516	-17.894177132473235	-13.562764103070231	-10.608925474905263	-8.5908134507813	-7.17046846800224	-6.178333871156036	-5.547767634540799	-5.230857532812702	-5.186745551646505	-5.436717768127086	-5.972557848914063	-6.850683518395004	-8.13791605150153	-9.955177720634426	-12.626556770880642	-16.501912723382244	-21.06178826513119	-18.670439536035392	-14.076211584816074	-10.826212249291046	-8.544558057466983	-6.902039721356644	-5.729329259696594	-4.90942033911214	-4.369146063194993	-4.094294836483822	-4.0620390017232815	-4.2734249759018414	-4.737931963356896	-5.496190465997477	-6.582866019226316	-8.069633741786728	-10.134482153857018	-5.318516409227477	-5.287865538177707	-5.269472895120579	-5.26549370240109	-5.267964458237776	-5.28372357788017	-5.314358901847177	-5.344354778112682	-5.394653907083643	-5.4486726642089875	-5.525562550006355	-3.991163015999828	-3.9651078279689975	-3.9474849862365153	-3.937275777382341	-3.941961404114573	-3.9503046401009505	-3.97140639433174	-4.000777116323993	-4.039729500826775	-4.087132894152962	-4.150539091430129	-5.229933753654082	-5.20003799887146	-5.181934151123092	-5.176902802651501	-5.177913861623973	-5.191501360789578	-5.219218142554884	-5.254663032249988	-5.3022653406513305	-5.361886739645234	-5.4356031228416395	-4.097323736183792	-4.072346497975804	-4.0552600818212	-4.049483509425114	-4.05395599663179	-4.067010692565514	-4.085794902934282	-4.1196756183068155	-4.16050304060028	-4.215206013225755	-4.2734010266463365
100.06006006006007	-10.122538521246108	-13.010707878601666	-17.137254085421485	-20.999843563493855	-17.726494752386337	-13.55560376957673	-10.665492997592347	-8.66458983654271	-7.25284296947397	-6.266114057835861	-5.63907660998337	-5.317988247237153	-5.281409382932379	-5.517671867642919	-6.062307229383069	-6.9290929389500056	-8.214332380567512	-10.048180955813368	-12.66299375513679	-16.525559497417568	-20.934721205463813	-18.512774470821483	-13.909347884019681	-10.730253769935599	-8.443352774206918	-6.821335823086226	-5.647683933087878	-4.800880213512983	-4.254159589901872	-3.9755525786998906	-3.9308480383405207	-4.135068991272532	-4.58689781041028	-5.329279428954064	-6.3941437178973075	-7.890690364392803	-9.936967306064817	-12.832572232974039	-16.994237447738303	-21.105822280109166	-17.889181063132888	-13.554692695592347	-10.615044674479437	-8.587593938246764	-7.1686385792346305	-6.166995524396612	-5.5420995106933395	-5.220774199977304	-5.177261321507784	-5.420614948974481	-5.962806288297994	-6.837445395596312	-8.12770108106493	-9.941866729103188	-12.613515774191747	-16.48825288081156	-21.066346572807653	-18.653777813184245	-14.060752124472234	-10.822713150768031	-8.536164802584697	-6.8952439086623825	-5.718862635709199	-4.897824887866436	-4.356196030238208	-4.073945893649379	-4.047000301249499	-4.253727230337277	-4.71850859199028	-5.470328033621781	-6.557183813153464	-8.032676727313826	-10.087984904639802	-5.304310170494691	-5.277806581791028	-5.260213835213129	-5.253615097708445	-5.259519955525652	-5.268968100059766	-5.297431446524271	-5.331755831901718	-5.381978230188445	-5.436711429226313	-5.515488401658205	-3.9767087341155056	-3.9473970427940044	-3.9301153107449647	-3.9205986434294395	-3.9225053691691696	-3.92892263219082	-3.9536872824036737	-3.978333092061271	-4.020309786654784	-4.066907152866406	-4.130382632819649	-5.219789055841418	-5.189581829979616	-5.172139050839136	-5.163760525082619	-5.16679445090301	-5.180614557816793	-5.207905340235201	-5.2457692491827395	-5.2907589596337905	-5.351719279657363	-5.427949145500397	-4.0794600199316315	-4.057440069455385	-4.038832715079229	-4.030526438031	-4.03788292849022	-4.052004014163913	-4.0719243589903105	-4.102445230579799	-4.141679603883523	-4.198580775288538	-4.24989295267148
100.11011011011011	-10.066171894756394	-12.93784187309053	-17.058712344953594	-20.944722067169113	-17.785478232429565	-13.606129817618752	-10.704686233013147	-8.68496546056691	-7.271989730201755	-6.285522111004447	-5.651531378843506	-5.332488518635969	-5.292215526699323	-5.533348177940913	-6.079626809303126	-6.95249247043743	-8.242702403404188	-10.088282740206537	-12.717688261119552	-16.61940490012906	-21.02336848551405	-18.451293270780425	-13.860112513341981	-10.671791064649288	-8.402201737903532	-6.7832199531391355	-5.609722642387454	-4.764992037036342	-4.22289453630353	-3.9408569056117186	-3.901881283048405	-4.106698798406443	-4.559723528000567	-5.298843270126053	-6.3600313097270735	-7.848214199055302	-9.891213766858046	-12.753353742717357	-16.907629130931873	-21.086913804231873	-17.94390428622736	-13.604596741705437	-10.64237728485819	-8.612281741502054	-7.185403314492385	-6.187229538760852	-5.552470408578921	-5.235351429744867	-5.190297636954748	-5.437550562813856	-5.980618730734027	-6.858227698228861	-8.150971775830854	-9.987422157858461	-12.660846828029563	-16.573209343893023	-21.198430768159398	-18.61977038743488	-14.004930545285625	-10.765665671406445	-8.492413374213303	-6.861872516893891	-5.688781305775863	-4.862865351521008	-4.325581940978886	-4.044801611258805	-4.018981310639004	-4.229882798690306	-4.6902009225402255	-5.442380244010926	-6.522027714885911	-7.9950145228188045	-10.03336529105279	-5.314393752749162	-5.286598600719132	-5.276709052951844	-5.263938577258911	-5.272787693080043	-5.284178158122966	-5.309332076192415	-5.343406355478091	-5.392061340851945	-5.451288295278301	-5.522587889242164	-3.944874680614521	-3.9154756307228893	-3.901484787698115	-3.8890534783122788	-3.889976265135292	-3.9038674131500364	-3.924394424428576	-3.9517380216881945	-3.993438919205852	-4.0394611820981545	-4.100067015943169	-5.232260559354106	-5.203396198565778	-5.183915461322796	-5.174181771044716	-5.177004007904246	-5.194003151397729	-5.220427444803185	-5.257545139399172	-5.303406650413545	-5.369944700310253	-5.437146913235848	-4.052460215049425	-4.028683134445813	-4.010273283246172	-4.005134109911998	-4.011778511619727	-4.0258113480499365	-4.040770315370986	-4.076761707225462	-4.1183075837435394	-4.171010744759325	-4.229591404883209
100.16016016016016	-10.048266046121979	-12.901308687838295	-17.01889732193149	-20.87884749160926	-17.81443240091146	-13.641934140904555	-10.736879300019373	-8.715832813342796	-7.300371019195569	-6.313443758086661	-5.67621803090488	-5.354696920548763	-5.314629691238913	-5.562053759159115	-6.100695486878733	-6.982856140459905	-8.272176842770122	-10.133239620065918	-12.762560199090641	-16.68733561384179	-21.02960276576962	-18.380379153641204	-13.813944140676737	-10.640966839255816	-8.37799977633908	-6.761251149335014	-5.593732041499629	-4.749650009139148	-4.212171327818397	-3.929126317301509	-3.89019414419218	-4.0958443012383965	-4.5505414801264745	-5.284851774896356	-6.347099594387035	-7.8347083063863145	-9.872170849225185	-12.722906255832191	-16.853318819635994	-21.042910997767123	-17.966923440630175	-13.65277678396822	-10.681200482808661	-8.651223900539973	-7.215317740915128	-6.219834787807092	-5.581726299968733	-5.264575402642056	-5.218463021338353	-5.4692934043693535	-6.009476184825449	-6.892544658550356	-8.189192711753336	-10.030448032386639	-12.708699659755707	-16.64231488316231	-21.18938778158984	-18.546252938001164	-13.965015071479941	-10.729454921665527	-8.464934875041683	-6.839713036459549	-5.669224057451511	-4.842654845834142	-4.312308725750558	-4.034641305464231	-4.007284207846935	-4.2213951755967045	-4.6832875789989865	-5.4382815842913805	-6.517096213016585	-7.987133203188277	-10.018716457923281	-5.344295479258422	-5.316448119050566	-5.301792373389604	-5.289801879667722	-5.29668958812595	-5.308773429283729	-5.336374013608553	-5.369247538175441	-5.418533550943987	-5.476064895826521	-5.552682231717492	-3.9315762696241325	-3.902059127118627	-3.8850344527863547	-3.8752096293361142	-3.8765272323146527	-3.8905086481323408	-3.9067381377977055	-3.9398067212087966	-3.9826994276195573	-4.0309231622339015	-4.092462946805043	-5.263320785361445	-5.233969634457252	-5.210709137464329	-5.208460165792197	-5.206708534797532	-5.227162825077993	-5.249275663814749	-5.285554786561866	-5.3347643192390946	-5.395081194533799	-5.467012252158183	-4.042899739377245	-4.0128708009655725	-3.999258660680128	-3.9947197565959134	-3.9974487495908586	-4.009884263160657	-4.033046585406454	-4.065882267514402	-4.1079633343121404	-4.159404051061619	-4.222844037423231
100.2102102102102	-10.013326628665085	-12.867084684514097	-16.961471237798488	-20.892366009333315	-17.87245369624351	-13.670776511286457	-10.749438873827899	-8.72503061931865	-7.306770729448742	-6.30863380668766	-5.672653723266519	-5.352295184853787	-5.312101734508742	-5.555053054611084	-6.099646391668321	-6.981866505271834	-8.282991839820092	-10.151535089523694	-12.796373803570239	-16.74335011868135	-21.044976364263636	-18.283838439155844	-13.74261893405764	-10.576806676466948	-8.320461351449108	-6.708760538838478	-5.5464817864084175	-4.703217000432681	-4.172679204702081	-3.8926781106696793	-3.850953968653522	-4.059659875766525	-4.51109734620139	-5.2400938994172765	-6.308285009608897	-7.790448550567457	-9.822369688123644	-12.668603591624306	-16.787474252319804	-21.020142633462754	-18.026244436560035	-13.688292644614386	-10.703351557321895	-8.664485863596909	-7.226313727970784	-6.219573809439763	-5.581821037346189	-5.262588802619672	-5.218279931139913	-5.469146156673095	-6.011941187592855	-6.891727425530692	-8.199818646444266	-10.0502509564294	-12.747996786545615	-16.705284119600265	-21.20980541789247	-18.45741882075224	-13.897972666337523	-10.666887186891872	-8.409477071578896	-6.79053536643172	-5.621436856035293	-4.802953666614722	-4.275403175487336	-4.000497634205654	-3.9701760719509998	-4.18303881272127	-4.648696520880188	-5.394899718617427	-6.475073402927696	-7.943816124354124	-9.978010344651091	-5.347969492851896	-5.30807235169721	-5.294189246422916	-5.28550797203661	-5.293394189915378	-5.302633000071115	-5.336348786584688	-5.364924373071775	-5.422494495455979	-5.475656461650184	-5.551701556673366	-3.8918421442488373	-3.8602971130700987	-3.8449244451222913	-3.835218368927787	-3.8383118213527716	-3.8484176775397088	-3.87040956049076	-3.9016760020638532	-3.943650535855355	-3.9936631057385674	-4.056724413237756	-5.261642940983067	-5.2315733764307835	-5.208275463704088	-5.20364825167664	-5.2016116830324055	-5.219008913486399	-5.244110615263517	-5.283943483636339	-5.32785570965691	-5.39122412319706	-5.46353653980775	-4.006045993961631	-3.9817737783422307	-3.960650729208177	-3.9592312336747533	-3.961302356534603	-3.9773130290173966	-3.998401214629439	-4.03190031231232	-4.069021213018207	-4.123267807620218	-4.187716592398567
100.26026026026025	-9.948811696337096	-12.776282029911135	-16.852702795774594	-20.817810504562694	-17.891513936292718	-13.67740967335567	-10.748452779553773	-8.726366387828405	-7.294525695988024	-6.301355118148914	-5.663379442577973	-5.337131459311785	-5.298388233525551	-5.548674607413727	-6.091182937012908	-6.978055494443047	-8.280104105532248	-10.16041563427559	-12.813490495428747	-16.785899175745058	-21.0222602564715	-18.154560214240067	-13.656403949351077	-10.500858587629255	-8.257851276191241	-6.650591111037819	-5.491298755365764	-4.652438085591331	-4.1225452013814	-3.837118612156605	-3.8019980621739817	-4.0050098594088075	-4.459893831495572	-5.186647285923572	-6.253926906852179	-7.729471492213593	-9.763564348575738	-12.591550472045867	-16.693915569631752	-20.909330445477394	-18.004671831053678	-13.689481395530448	-10.694178627175393	-8.659754416244349	-7.214361546033789	-6.2120349940575235	-5.569839825140676	-5.252652677682077	-5.20936034522579	-5.462452789327242	-6.0054703705004036	-6.893410879445599	-8.198413937775038	-10.062593085961575	-12.767421790332046	-16.759932563963275	-21.16524328539613	-18.34495131568081	-13.791298508362189	-10.599117070121242	-8.360355621696558	-6.740549471398728	-5.571302055593041	-4.7565736891102075	-4.228302037866953	-3.952674596635472	-3.9225278579631495	-4.134318884546733	-4.600000787777325	-5.343397672345644	-6.422975362716125	-7.882048936332691	-9.91125475501059	-5.3314303975869715	-5.297176056197453	-5.282157935294779	-5.269146977124289	-5.2811850719870925	-5.28752454515574	-5.322894390991636	-5.355296120746792	-5.412799913121588	-5.459926113707581	-5.541886452439225	-3.8434860454527313	-3.8107193648717397	-3.7929828912721297	-3.7839169880520998	-3.787486797930989	-3.7977040187501068	-3.8168791496656733	-3.8477353800232006	-3.8890157482166545	-3.94353530273205	-4.004197317439549	-5.247345001843618	-5.221175428263859	-5.193919547561536	-5.19121129006592	-5.191051908558473	-5.21148011216557	-5.229679918263808	-5.274754014577221	-5.320907525591786	-5.386241925846251	-5.456014144047131	-3.9576621894498065	-3.935558213007386	-3.9112089034684745	-3.909712452906574	-3.9141342302178748	-3.9275078106428096	-3.9488025600583545	-3.9840638395291275	-4.0202944687976725	-4.0754605667673545	-4.142732392200358
100.31031031031031	-9.927472072177192	-12.73895287498646	-16.82024152676364	-20.770197555811368	-17.86352640978544	-13.693631433334692	-10.74742761537984	-8.738038279363526	-7.303303651831395	-6.314356695156429	-5.671580625931515	-5.354030119975699	-5.3077863296968895	-5.56488158403664	-6.103403492939562	-6.997075011274807	-8.294698492398739	-10.182939738114873	-12.831266683489845	-16.814660063314065	-20.965139959535396	-18.083676520106984	-13.596986994616598	-10.457587560564038	-8.231238136628452	-6.621318196723056	-5.475398963962795	-4.633626003850382	-4.107542893880534	-3.822051631406227	-3.788909629632195	-3.990099837326157	-4.451659306719512	-5.173919892614456	-6.241985897733857	-7.7099034493571486	-9.734270790408443	-12.565870178712986	-16.651856304610387	-20.906157226885444	-18.00439197056321	-13.703068097065222	-10.701624429845705	-8.670158264608581	-7.225558797012175	-6.220824253662697	-5.580428117355519	-5.26391374178587	-5.220415647655107	-5.473677872510514	-6.0233276886417935	-6.914162293658661	-8.22798999446169	-10.08628628952118	-12.80189757741897	-16.794284671222776	-21.113795607508454	-18.273219258061644	-13.729659152633113	-10.576093150179355	-8.332608190113609	-6.7209971140526354	-5.557569703393316	-4.748927851550702	-4.218548448330753	-3.945505223446538	-3.916842467880983	-4.130384380846707	-4.589290098714136	-5.335185521205395	-6.406568646161343	-7.868577497587639	-9.887034986677172	-5.345434331175289	-5.308371786451994	-5.293194128919833	-5.2839034303834955	-5.288699655651265	-5.301708583809042	-5.334424089593908	-5.366618193276489	-5.417944453831185	-5.474162495618821	-5.550953799269282	-3.826861140335627	-3.800026620921522	-3.7817910076487604	-3.7737705395829035	-3.7733646922133253	-3.790085260187919	-3.804635081653395	-3.8383498849025535	-3.877469690566878	-3.9326192438633947	-3.9853507129714325	-5.261063128114137	-5.232575880605249	-5.210484314344687	-5.205729990127511	-5.205508671334857	-5.223699652364858	-5.24621900456702	-5.288848268464478	-5.336099527350933	-5.398988672295108	-5.4751690931297405	-3.9514123277477586	-3.920998709666858	-3.9073308312216817	-3.899057208684025	-3.9086430068931035	-3.9206400013947156	-3.944300845432103	-3.972023378118629	-4.019332187996888	-4.0677919097565765	-4.1309051252045155
100.36036036036036	-9.872846673736195	-12.691052154877635	-16.746617585128096	-20.778502457281252	-17.916488391278538	-13.726243106636195	-10.77870405199565	-8.75281259336457	-7.315910843575016	-6.3269980678633075	-5.682888157189253	-5.363392251561596	-5.324486987540333	-5.575595986192767	-6.119800027960603	-7.016850241131237	-8.322042947953037	-10.216286050875834	-12.883299270765022	-16.88478665897674	-20.951401548868656	-17.9752080435245	-13.489169938610077	-10.401048524429893	-8.170485498124034	-6.57533659537331	-5.430253094910159	-4.599568342833851	-4.063795649784482	-3.790221187975022	-3.7455477494339413	-3.955748821695653	-4.407251754852051	-5.138704954502411	-6.19335563064061	-7.667978142290881	-9.672331235965386	-12.504752143564126	-16.56055601816233	-20.88969160359027	-18.094825127638	-13.740742882617276	-10.733033688779432	-8.679423789182046	-7.242142361019432	-6.228915710168351	-5.595501518994298	-5.273913075789704	-5.237761683823125	-5.485728054965288	-6.043904890343757	-6.931831662174749	-8.259063163852048	-10.114274602207363	-12.868461464427186	-16.850040299903764	-21.16943220354433	-18.15566449716144	-13.636270919883048	-10.510432983876738	-8.271902232015293	-6.675723769103851	-5.514136148459526	-4.712524810889888	-4.1776840037025895	-3.9098557153227698	-3.878249225847003	-4.098867173130519	-4.5530286753433105	-5.305679589233762	-6.368011862840967	-7.8337679999297976	-9.832892032886374	-5.354235616348353	-5.3274014892808745	-5.305807845549794	-5.3028238372715055	-5.29603559207709	-5.320267962436009	-5.343624198214838	-5.38569185056529	-5.426601334190424	-5.49258212516547	-5.565260888754118	-3.7886675623024093	-3.766697111959437	-3.7427814302145714	-3.7408077561051134	-3.734178450185292	-3.7532270701020503	-3.767744471896193	-3.8044474871252034	-3.8418333267232203	-3.8962235810455637	-3.9517348945585353	-5.276665212327991	-5.2433776785641175	-5.227851212018802	-5.214849293223848	-5.223070464151594	-5.2378706432615045	-5.266603523005199	-5.2993123697760085	-5.354150717852946	-5.4145161885360995	-5.4978583326152	-3.9178072713475456	-3.8845262135468244	-3.8767369668726803	-3.864407418545562	-3.876403548153222	-3.8853776428049325	-3.909092657737816	-3.9411246985948414	-3.987101867923312	-4.035872336437185	-4.100851670573671
100.4104104104104	-9.833547778714108	-12.657498018297513	-16.653395763895304	-20.666058029083093	-17.89391940674163	-13.70406193816817	-10.771394704213918	-8.737235051538875	-7.313525162584321	-6.31140913540474	-5.673938989806562	-5.351364505111197	-5.316642188378425	-5.5620944339354415	-6.1095812498976345	-6.999030707402598	-8.312781116670527	-10.19400298911212	-12.86555879174565	-16.820981736342546	-20.77961465134195	-17.836907833965782	-13.412333582420729	-10.342108749822135	-8.124796714074195	-6.538759553682075	-5.38748114141832	-4.5635430461226365	-4.0264554051606325	-3.752693881907811	-3.707496525812856	-3.916516248573307	-4.36522564531753	-5.092043010244448	-6.1453697038690915	-7.618473702530695	-9.618222128209844	-12.446285292077896	-16.467846305682293	-20.74354782662013	-18.048317149778974	-13.721393762252552	-10.72871116871502	-8.671130959742257	-7.2330377762235685	-6.222469927360716	-5.585345532606202	-5.2619158850952195	-5.230404138729446	-5.477536213810505	-6.0334480736409475	-6.920127580756741	-8.24293073822199	-10.099975125244448	-12.833510392577383	-16.805674173356856	-20.99848330215697	-18.024970435002118	-13.571007308973382	-10.456153157893608	-8.235524585579473	-6.6373660236724765	-5.479209618212775	-4.674484090093787	-4.14494564718709	-3.872959894387971	-3.844685819818311	-4.056868049045689	-4.516479947951895	-5.263132408858162	-6.334568417390694	-7.791815072251296	-9.800905076276539	-5.340799234698834	-5.315413027720166	-5.292124172993128	-5.289483132351357	-5.28756090582569	-5.309168382614643	-5.333905114943379	-5.371220265468004	-5.4209385380445685	-5.480641757804161	-5.553570114860034	-3.7528798250077307	-3.7246021412238783	-3.706267751062516	-3.6965812058488328	-3.6986855023089924	-3.710324513823348	-3.731652522990464	-3.762102363509083	-3.805337289121275	-3.852920349813186	-3.9160779815215547	-5.268847219149026	-5.234460926558323	-5.217682960558275	-5.20447354743515	-5.21188932464358	-5.228596829486023	-5.255158294948395	-5.294147477538143	-5.343230088952979	-5.405297873063318	-5.480505112221818	-3.8764351952851377	-3.84712727069779	-3.8376064130331367	-3.830752518962275	-3.832398076594437	-3.848184888351174	-3.866679829925098	-3.9054239642749784	-3.9440988083143975	-3.9973018805837053	-4.062953915007041
