freq_GHz	trans_5deg_0.0deg_X	trans_5deg_5.0deg_X	trans_5deg_10.0deg_X	trans_5deg_15.0deg_X	trans_5deg_20.0deg_X	trans_5deg_25.0deg_X	trans_5deg_30.0deg_X	trans_5deg_35.0deg_X	trans_5deg_40.0deg_X	trans_5deg_45.0deg_X	trans_5deg_50.0deg_O	trans_5deg_55.0deg_X	trans_5deg_60.0deg_X	trans_5deg_65.0deg_X	trans_5deg_70.0deg_X	trans_5deg_75.0deg_X	trans_5deg_80.0deg_X	trans_5deg_85.0deg_X	trans_5deg_90.0deg_X	trans_5deg_95.0deg_X	trans_5deg_100.0deg_X	trans_5deg_105.0deg_X	trans_5deg_110.0deg_X	trans_5deg_115.0deg_X	trans_5deg_120.0deg_X	trans_5deg_125.0deg_X	trans_5deg_130.0deg_X	trans_5deg_135.0deg_X	trans_5deg_140.0deg_E	trans_5deg_145.0deg_X	trans_5deg_150.0deg_X	trans_5deg_155.0deg_X	trans_5deg_160.0deg_X	trans_5deg_165.0deg_X	trans_5deg_170.0deg_X	trans_5deg_175.0deg_X	trans_5deg_180.0deg_X	trans_5deg_185.0deg_X	trans_5deg_190.0deg_X	trans_5deg_195.0deg_X	trans_5deg_200.0deg_X	trans_5deg_205.0deg_X	trans_5deg_210.0deg_X	trans_5deg_215.0deg_X	trans_5deg_220.0deg_X	trans_5deg_225.0deg_X	trans_5deg_230.0deg_O	trans_5deg_235.0deg_X	trans_5deg_240.0deg_X	trans_5deg_245.0deg_X	trans_5deg_250.0deg_X	trans_5deg_255.0deg_X	trans_5deg_260.0deg_X	trans_5deg_265.0deg_X	trans_5deg_270.0deg_X	trans_5deg_275.0deg_X	trans_5deg_280.0deg_X	trans_5deg_285.0deg_X	trans_5deg_290.0deg_X	trans_5deg_295.0deg_X	trans_5deg_300.0deg_X	trans_5deg_305.0deg_X	trans_5deg_310.0deg_X	trans_5deg_315.0deg_X	trans_5deg_320.0deg_E	trans_5deg_325.0deg_X	trans_5deg_330.0deg_X	trans_5deg_335.0deg_X	trans_5deg_340.0deg_X	trans_5deg_345.0deg_X	trans_5deg_350.0deg_X	trans_5deg_355.0deg_X	trans_5deg_360.0deg_X	trans_1deg_45.0deg_X	trans_1deg_46.0deg_X	trans_1deg_47.0deg_X	trans_1deg_48.0deg_X	trans_1deg_49.0deg_X	trans_1deg_50.0deg_O	trans_1deg_51.0deg_X	trans_1deg_52.0deg_X	trans_1deg_53.0deg_X	trans_1deg_54.0deg_X	trans_1deg_55.0deg_X	trans_1deg_135.0deg_X	trans_1deg_136.0deg_X	trans_1deg_137.0deg_X	trans_1deg_138.0deg_X	trans_1deg_139.0deg_X	trans_1deg_140.0deg_E	trans_1deg_141.0deg_X	trans_1deg_142.0deg_X	trans_1deg_143.0deg_X	trans_1deg_144.0deg_X	trans_1deg_145.0deg_X	trans_1deg_225.0deg_X	trans_1deg_226.0deg_X	trans_1deg_227.0deg_X	trans_1deg_228.0deg_X	trans_1deg_229.0deg_X	trans_1deg_230.0deg_O	trans_1deg_231.0deg_X	trans_1deg_232.0deg_X	trans_1deg_233.0deg_X	trans_1deg_234.0deg_X	trans_1deg_235.0deg_X	trans_1deg_315.0deg_X	trans_1deg_316.0deg_X	trans_1deg_317.0deg_X	trans_1deg_318.0deg_X	trans_1deg_319.0deg_X	trans_1deg_320.0deg_E	trans_1deg_321.0deg_X	trans_1deg_322.0deg_X	trans_1deg_323.0deg_X	trans_1deg_324.0deg_X	trans_1deg_325.0deg_X
90.0	-8.578874417110415	-10.725213833640415	-12.327182598840414	-12.134499378940415	-10.580459423840415	-8.799716778560414	-7.282857724000415	-6.175944157410415	-5.417962857060415	-4.944661923220415	-4.781128712460415	-4.922180481720415	-5.310260601810414	-6.070524521640415	-7.141551800540415	-8.600246258550415	-10.373002835040415	-12.009782620240415	-12.392937489340415	-10.977965184040414	-8.867423840330416	-6.859968491360415	-5.227786370090415	-3.9139850814804147	-2.8837326248204147	-2.1358562191004147	-1.608810015490415	-1.291015096470415	-1.189372130200415	-1.275380559730415	-1.556348033710415	-2.0553565700504146	-2.786703654100415	-3.7601798255904146	-5.025042839810415	-6.637668915560415	-8.599346943660414	-10.695545025640415	-12.262918301440415	-12.102896519440415	-10.573942967240415	-8.795577832030414	-7.276236363220415	-6.165585823820415	-5.401167698670415	-4.9238875587504145	-4.7527783592204145	-4.903238602450415	-5.306110211180415	-6.040771790310415	-7.130253144070415	-8.569201298520415	-10.335415669240415	-11.992607899440415	-12.365320034840416	-10.948318310540415	-8.831143208310415	-6.805991478730415	-5.182358570860415	-3.8704622467004146	-2.842037506870415	-2.0875724037204146	-1.566374250220415	-1.252422519490415	-1.1360890348404151	-1.230292030140415	-1.520181008150415	-2.018079348370415	-2.750845022960415	-3.7261009891504147	-4.999868698880415	-6.614427872470415	-8.592471905520414	-4.938371010590415	-4.881677933500415	-4.841682263180415	-4.809572525790415	-4.788302727510414	-4.789017506410415	-4.793837376400415	-4.8053801734904145	-4.832446881100415	-4.872403450780415	-4.920377083590415	-1.286758728790415	-1.255214997100415	-1.222952075770415	-1.206188388630415	-1.197537489700415	-1.191941686440415	-1.186786361500415	-1.2000244339004151	-1.212294646070415	-1.2415691097304151	-1.270187207030415	-4.918967552950415	-4.871519871520415	-4.817899056240415	-4.7845709999104145	-4.771163292690415	-4.760011502080415	-4.762411900330415	-4.791039295960415	-4.809141941830415	-4.841621228030415	-4.900478192140415	-1.237402387430415	-1.212519117160415	-1.181562491230415	-1.162514396480415	-1.1420115907704151	-1.143859811590415	-1.140465207860415	-1.1541237314204151	-1.175638624000415	-1.202813692860415	-1.229543038180415
90.05005005005005	-8.513987294990912	-10.649325134146585	-12.249683239880525	-12.15144163047831	-10.60043971042865	-8.826281960037944	-7.318517695998188	-6.1894746195086405	-5.416809933645918	-4.957867926030699	-4.796014605905453	-4.925157843496239	-5.339725668693835	-6.083229703675027	-7.15942907151121	-8.6293572855302	-10.371284642498422	-12.005061245150896	-12.343396959222174	-10.903817288563202	-8.776835951452195	-6.814873280676073	-5.1682214771241854	-3.846353451975399	-2.828335529900562	-2.069738301511691	-1.542869315221489	-1.2304808800783247	-1.1234735745380546	-1.2061306574346697	-1.4848407840774223	-1.9901972655580864	-2.7132126787104816	-3.6988848266065864	-4.961487708590584	-6.556550747245676	-8.513440457752917	-10.625356575975918	-12.219088996486635	-12.1047673517653	-10.595416599875897	-8.8151463317591	-7.29969112970194	-6.178865359800939	-5.41599198847938	-4.931595366127067	-4.781842996017894	-4.904511953461672	-5.324505733503942	-6.0599749993708825	-7.143087641584971	-8.581922529307313	-10.33626109729612	-11.973213585384833	-12.298864632020672	-10.865760251581223	-8.759983105785492	-6.733916707072288	-5.118381791966557	-3.805798251441599	-2.7758582968574994	-2.0205918537017697	-1.490169800758685	-1.1892986893973743	-1.0751268656898774	-1.1597291288117668	-1.4510017711823688	-1.9509276832678688	-2.679713973854318	-3.6646679959262936	-4.937781938767479	-6.541074967687967	-8.519987476810257	-4.966726443995191	-4.904858489975804	-4.854188878584429	-4.819053302977291	-4.803710701789657	-4.79989167910012	-4.807377613431294	-4.818841262706908	-4.838177312573063	-4.87808914641694	-4.928367528442756	-1.227500862271088	-1.1956262396075548	-1.1621995131848388	-1.15379934277134	-1.1245034901693738	-1.1232298405814574	-1.127877838229985	-1.1378329110150112	-1.1492396264636977	-1.178209086407593	-1.2087050938554713	-4.927726192962014	-4.878462095128664	-4.847377018733469	-4.804915420607881	-4.785530661763068	-4.7791419101687245	-4.785111384908968	-4.80074012801211	-4.827505269292144	-4.870502527380953	-4.9082856475106	-1.1825838131582447	-1.1519169777242304	-1.1179521726656807	-1.093529858715247	-1.0831173001760912	-1.0778622431253122	-1.0739012308329767	-1.091586929752489	-1.10512184532403	-1.1326738870059712	-1.1613195128257106
90.10010010010011	-8.36863025837205	-10.483931974847255	-12.061567548024835	-12.006357579574384	-10.488397696553962	-8.73311139485255	-7.278212143933089	-6.141618415481017	-5.371195663284079	-4.923083685263079	-4.7617067249807175	-4.876122567710977	-5.293867375122809	-6.035467161151668	-7.090570220201657	-8.561350926467174	-10.254927778366273	-11.814361378438146	-12.13333644615106	-10.73595458437198	-8.659849011223672	-6.7150689359515985	-5.088829196566664	-3.792377202439206	-2.7820616233443314	-2.030298167836443	-1.510778540682779	-1.2013323767236799	-1.093925937718745	-1.1820348213251115	-1.4605262193158517	-1.9550824203109674	-2.6695102804877244	-3.6244033759646612	-4.873504197120227	-6.449348828176073	-8.390550559900129	-10.448721646958466	-12.021035964724835	-11.950660016249158	-10.489926347750359	-8.740457402059116	-7.266918033414541	-6.141822889841247	-5.3734922885992455	-4.925565240345222	-4.752731357087975	-4.862314263817974	-5.286488437519226	-6.014736200798095	-7.080153801736703	-8.52536063624191	-10.221961609466474	-11.771407365065272	-12.092021462825436	-10.68294784415036	-8.632989426117325	-6.642102633350237	-5.043575188974422	-3.73996687265311	-2.7280498404984654	-1.9863333593053618	-1.4620419208066227	-1.1586854308272536	-1.042662790902887	-1.1356137705340403	-1.4214079145727891	-1.9072579044797058	-2.6265765787330193	-3.598333489989716	-4.856169080553039	-6.4362262624264535	-8.390488787769739	-4.937027840001287	-4.8682498950559125	-4.829527487820136	-4.7993218881700965	-4.7693414258110876	-4.758847169770316	-4.755932398827313	-4.773119253875641	-4.794192902156212	-4.827050917820967	-4.875147379869625	-1.1970213966256318	-1.1638776763953915	-1.1413032985462523	-1.1173465726426188	-1.10240471585379	-1.0955129054736799	-1.1030496303551813	-1.1094569802713776	-1.1275798046100163	-1.15303269552392	-1.1814021622271333	-4.911579900520728	-4.854103838197584	-4.8219921309261125	-4.785517113070758	-4.762907174696193	-4.7540377787335	-4.744760614936323	-4.770297109143289	-4.782592112789326	-4.819751342340357	-4.868472862486703	-1.1536993909557722	-1.123860435761638	-1.0932856040079943	-1.0800153090620286	-1.0584465406834298	-1.0468182000189412	-1.0539984916234195	-1.0625769965156617	-1.0779034274835597	-1.1074989027720885	-1.137807393175632
90.15015015015015	-8.271534786417066	-10.35756998791067	-11.946911263262322	-11.89482648939085	-10.427303052023579	-8.702980486694088	-7.231477964961745	-6.1137041385432465	-5.343889903583877	-4.873688933940363	-4.715865942656969	-4.843004412684387	-5.244673645739131	-5.992035294286069	-7.050082530194177	-8.496485049867092	-10.180034025853908	-11.717798059656612	-12.012217637545204	-10.628556679528087	-8.569879759393851	-6.636013287175292	-5.013662813511957	-3.7363492782366428	-2.727642602602198	-1.9888678386664926	-1.4792844571060122	-1.1614237524721376	-1.0530418098841146	-1.1386724827097956	-1.426818668868565	-1.9092967272476635	-2.6201009126004267	-3.576422338221988	-4.81795775768334	-6.387519697381208	-8.296349836039287	-10.342894921956017	-11.881888047186948	-11.861836365988747	-10.427298363807664	-8.696434448994028	-7.220062510601174	-6.102933416706339	-5.322496803522345	-4.869989668495078	-4.692456447179102	-4.814406545166399	-5.235889305791444	-5.96015597663667	-7.019056301423396	-8.446960776989343	-10.152047654001057	-11.685422010817275	-11.92824632752238	-10.570035952917877	-8.531469501029827	-6.570291264135053	-4.975843889067724	-3.685859296979826	-2.6759268391213564	-1.935380518109976	-1.4233353941922284	-1.1153346996757716	-1.0062337380214383	-1.0963883455711565	-1.3782273261023181	-1.8747537732454718	-2.5889267518982044	-3.5537565111018985	-4.798118677080548	-6.376005965878987	-8.300635218829317	-4.8942781724664295	-4.821517898363216	-4.778620930252704	-4.7488856571883815	-4.7206992399877805	-4.720637000565768	-4.718272619986219	-4.738157802013907	-4.762963635634987	-4.794692758173757	-4.844111448142855	-1.1579002584348108	-1.1275675152122282	-1.1004377276327026	-1.0751531604146876	-1.0646343662893725	-1.0532439308430273	-1.0637736453234747	-1.0688147471762193	-1.0861782734364356	-1.1115271848583186	-1.1442489368356819	-4.8528504900009635	-4.806056426301234	-4.767472394442556	-4.732289182380063	-4.711737526641804	-4.695835345355258	-4.702092542872676	-4.720473854962075	-4.73837722012769	-4.762840285164957	-4.820923528718651	-1.1101169598977236	-1.0814086487320245	-1.0466862312226426	-1.0307609045420092	-1.0150786545481774	-1.0060516701747357	-1.014783493066658	-1.0266207159721776	-1.0394286066117902	-1.0630036335036699	-1.0963578043671982
90.2002002002002	-8.123222044217618	-10.18172925995927	-11.743162236814827	-11.757532078253869	-10.352328544457368	-8.662726551742695	-7.193241630649511	-6.074315454450951	-5.318355963210781	-4.848509731767668	-4.687992527497808	-4.823729729925107	-5.226446547964115	-5.955304310543044	-7.005031833004786	-8.431177019530512	-10.093507106625637	-11.595201860422737	-11.849890174874687	-10.457470251924638	-8.42073330536802	-6.513502550133083	-4.9135439274786386	-3.62888479549101	-2.6285398197927017	-1.8800759863769156	-1.3646511534503092	-1.0658917692541936	-0.9397892450184324	-1.0335162054080864	-1.3078320930318403	-1.8030884283222508	-2.509164960829808	-3.4689033585739724	-4.701573239250739	-6.259268619929668	-8.145961791601442	-10.151283212181992	-11.666805307014128	-11.707729488124636	-10.331355813353365	-8.645358492839431	-7.178377378746798	-6.064687770941452	-5.2943390044042244	-4.829023072485304	-4.663608191666907	-4.7868035992931635	-5.205182504191401	-5.929276051163194	-6.982587794821352	-8.39525666352896	-10.066759484200974	-11.531029805871283	-11.793422446577589	-10.398534334249762	-8.385455344945656	-6.44021169231114	-4.860873042466555	-3.5789073459290885	-2.5829495436832324	-1.8325505464844232	-1.3093309704984069	-1.0117348598992277	-0.9010638216952089	-0.9836092616336307	-1.2733379520649133	-1.7609360415530917	-2.475578090987526	-3.4331726353063345	-4.669171747684182	-6.230673472146726	-8.137126192854014	-4.864645108863343	-4.7959275050538634	-4.769639100694145	-4.717325770522913	-4.699663331740891	-4.69456223234979	-4.6948359173077385	-4.707163827013584	-4.736448584910061	-4.76801855171858	-4.815184615213604	-1.050055956993282	-1.019290880934303	-0.9911694782628374	-0.9705738083377996	-0.9563009423289847	-0.9448293362167689	-0.9500801418866224	-0.960309198847335	-0.9767597244299375	-1.0006342391227194	-1.0314615495373363	-4.821027116191711	-4.7724062172747646	-4.726148035968878	-4.698127975747788	-4.688308008501181	-4.663382897800581	-4.667635605559279	-4.68506851669833	-4.7110607431312115	-4.738369511234424	-4.792503250552083	-1.0071889309465254	-0.9651779749604488	-0.9399710396025593	-0.9166585139564519	-0.9009809254161494	-0.899170349727593	-0.8972113541766077	-0.911446262049815	-0.9281372753705369	-0.9487502263471173	-0.9861705594948181
90.25025025025025	-8.089605726225006	-10.117218185172215	-11.657929561302046	-11.651195941001344	-10.300038973056699	-8.60416919220108	-7.142726320708045	-6.037175853993919	-5.280382427556852	-4.816220978064389	-4.647222685566401	-4.768033479251154	-5.177842481546421	-5.912220748763987	-6.945036289158011	-8.375047219350158	-10.0320000152614	-11.50357456952807	-11.774678578275822	-10.383180072747688	-8.386229058355235	-6.486500705750129	-4.885969219811199	-3.610663667517615	-2.611900843720558	-1.8741741403021184	-1.355211428640526	-1.0512840186450114	-0.9437812628275944	-1.031785756380747	-1.3075775143791153	-1.798534438358565	-2.5131418674647223	-3.4608468415754525	-4.69394378745277	-6.254715261823442	-8.110825088597316	-10.095476697063607	-11.580745813111454	-11.644724903711957	-10.254859968762002	-8.574223037778646	-7.134122885804831	-6.029949670864399	-5.256778982971916	-4.804531191036281	-4.627242647319484	-4.74948692710605	-5.166960325871306	-5.87569129891552	-6.919721693667622	-8.333614969461369	-9.985566741185034	-11.464992260291933	-11.731315681103348	-10.333488882035276	-8.348481205556546	-6.423509735788849	-4.8418635520818505	-3.55682531068222	-2.566694367820248	-1.8246717682724891	-1.306232741350136	-1.0084433589663675	-0.8931265641088199	-0.9862823828857308	-1.2722431442264033	-1.756718069650467	-2.468299840012329	-3.4313114525396466	-4.669901014994772	-6.231865056707867	-8.10269349049894	-4.836428002740395	-4.763391433239074	-4.71258317678686	-4.690427071406121	-4.660170048271145	-4.6431351539153285	-4.648427156188493	-4.661329177349744	-4.678389066759232	-4.717887623115999	-4.775477697729444	-1.046467654767183	-1.011439130360797	-0.9843065845534452	-0.9616827702319561	-0.9492708021039368	-0.9461063600692745	-0.9412641164356034	-0.9540182370619866	-0.97157227581967	-0.9922159299893578	-1.024822060774135	-4.805071004111407	-4.7456378727392545	-4.7034713098504355	-4.667252657596511	-4.647024227762916	-4.6337472512548095	-4.6396663378155605	-4.641573779527182	-4.668215638116871	-4.703793442711025	-4.7446324298542075	-0.9994394787026137	-0.9638541083732193	-0.9305522554687475	-0.9138352585214244	-0.9017293058900815	-0.8966873422456487	-0.8999679720503351	-0.9118212113689679	-0.9260010132864807	-0.9515257091791424	-0.9857568943166476
90.30030030030031	-8.002722677374296	-10.007005923664627	-11.524062910078325	-11.52565953268733	-10.199432573762705	-8.535715071845043	-7.098906415559156	-6.01782874967258	-5.259345064858076	-4.792658150224411	-4.634859317262939	-4.770035647971859	-5.166011736047625	-5.900992907767715	-6.939646179819517	-8.33103322287384	-9.983057151172792	-11.40514363778823	-11.635618132747393	-10.291204057492736	-8.30351642823928	-6.404930757890992	-4.818531285733603	-3.562644726723183	-2.5593281939804804	-1.8379409143439653	-1.3281955814097015	-1.0129844303145839	-0.9106544888297224	-0.9944471686696899	-1.2721641795968188	-1.7558223569634548	-2.461210049151773	-3.4147097994823445	-4.647679218862165	-6.183639642555499	-8.035012030586792	-9.970403814664808	-11.473278266408053	-11.493478692165711	-10.176083968805347	-8.53912597252964	-7.099148600154323	-6.0096555030224605	-5.252286478767835	-4.786106792861289	-4.609982757084049	-4.743605790043451	-5.142375329083901	-5.857065510305012	-6.899328452531647	-8.289087344426273	-9.933375897196667	-11.373482495312253	-11.589733562198745	-10.230229721660605	-8.27558319008544	-6.339612414014717	-4.775827715903334	-3.503140967374054	-2.5134808704223723	-1.7803372164639046	-1.274396194555107	-0.9742382190489416	-0.8576681503187554	-0.9506404067187622	-1.2279600798475692	-1.715040396486248	-2.4253477422181398	-3.3849774848113827	-4.607706869178561	-6.15626890185694	-8.015913634178741	-4.812529207554052	-4.736024550332849	-4.710061815257235	-4.670357443750207	-4.6550968117754925	-4.642050355246064	-4.632089340136783	-4.652988454086663	-4.678195910611889	-4.7135897372084345	-4.758841381622099	-1.0142447732141153	-0.9756273027892141	-0.9530112648750703	-0.9251731963724988	-0.9170200073208872	-0.9076831332079259	-0.9097873558040372	-0.923104800107038	-0.9330383498269986	-0.9660610266874882	-0.9943025302122394	-4.779537434535192	-4.726269660615852	-4.68247156049174	-4.651098635309067	-4.635876950759757	-4.621449814387985	-4.614987959222609	-4.632132069332248	-4.654649000115131	-4.691961628030328	-4.738515961477953	-0.9633937596444005	-0.9285855884194005	-0.8988866414280464	-0.8795748342509233	-0.8621445466691572	-0.8613780114266897	-0.8555242838329202	-0.8650964994570709	-0.8878047185501942	-0.9143366638489121	-0.9511543643255013
90.35035035035035	-7.896505331418835	-9.906117460199956	-11.368570896644401	-11.422049566212669	-10.10455020886288	-8.470405992848756	-7.0449204262827365	-5.972180799847893	-5.214066777431635	-4.754721122151395	-4.600842360310344	-4.719513536023497	-5.120397658367389	-5.847677004995427	-6.892545584489944	-8.288109014632038	-9.910612559704305	-11.307972327523274	-11.49269285467973	-10.157263718543293	-8.193854398723312	-6.313905857151494	-4.741313176279332	-3.4767744960475992	-2.4800592809358966	-1.741295210634046	-1.2265030557812422	-0.9182668585313217	-0.8091192537108998	-0.8873058691034117	-1.1701039109716416	-1.6609227052825335	-2.36379379617901	-3.305450697371303	-4.537215731092185	-6.061385601892755	-7.906151112304099	-9.845483613727076	-11.32628460416402	-11.351364420104957	-10.073623918686128	-8.466288383228155	-7.029791871513307	-5.954855494958252	-5.215350965292058	-4.739833918111995	-4.5841646523103945	-4.705192233160755	-5.096613743569261	-5.815767407460243	-6.872419436462086	-8.251029803997895	-9.851263795580307	-11.27577848592588	-11.44632846572438	-10.111127321581684	-8.142632041415032	-6.234264140776888	-4.684306594750652	-3.4243218143878003	-2.4277364667549763	-1.6921903116205916	-1.1711296063200605	-0.8727188555916914	-0.7561871967749174	-0.8417100455186615	-1.1294002889065375	-1.6153167616735344	-2.3243731296558674	-3.285412976619482	-4.502052630678071	-6.044357786597852	-7.910582180546884	-4.762980883953216	-4.705278074343297	-4.65947041537716	-4.629276129031614	-4.610308357826421	-4.594724064167101	-4.599885738099253	-4.61856831675586	-4.640194975383307	-4.679070176229553	-4.719679236224698	-0.9194922095056798	-0.885264145765872	-0.8582563929359915	-0.8393392111679713	-0.8207829244855644	-0.8146317814678207	-0.814019325604807	-0.8192330863017461	-0.8331491117115737	-0.8654807459233205	-0.8889688111874622	-4.732260334531515	-4.684479507164947	-4.632605621337508	-4.603314534723647	-4.586652179543496	-4.583220938588542	-4.579418606152976	-4.604908838574599	-4.618975873634809	-4.644392850691224	-4.717883919980245	-0.8691546551090509	-0.8344282420058744	-0.8016867925083586	-0.7817149887684423	-0.7698766418395524	-0.7571998391177996	-0.7597977938351365	-0.7618399597610178	-0.7847408596688408	-0.808677452509353	-0.8382664129411003
90.4004004004004	-7.784400727862973	-9.714553953614095	-11.165904253536496	-11.23113975134901	-9.982178719877105	-8.362116678429784	-6.966108820304289	-5.880596044749281	-5.136586126585757	-4.670847653473125	-4.514856668167488	-4.639558632059461	-5.053303118432023	-5.78231125988729	-6.804442498620805	-8.186571263773427	-9.771358305111237	-11.158690039518483	-11.345283777866133	-10.015799215380223	-8.08319173544989	-6.246908765743063	-4.661002268269495	-3.4119624510111346	-2.4255042828757696	-1.6766656276510727	-1.172923912834547	-0.8683426561782692	-0.7654000139699713	-0.8391434707452171	-1.1244150263798625	-1.6070844197222651	-2.305994774211455	-3.242281864677742	-4.462283664597943	-5.987700101338615	-7.8097097282683166	-9.717239675184226	-11.13253577631938	-11.185202024198658	-9.924274417214418	-8.351695256756008	-6.943552862862745	-5.869633299771954	-5.1115612103949255	-4.662211065739391	-4.49617540402892	-4.612607378225906	-5.032398868571154	-5.747257763760152	-6.787195141100976	-8.15556428748459	-9.741291210665405	-11.098482046345508	-11.263755417753217	-9.952653957758752	-8.022523191085432	-6.167368373676525	-4.622208685810607	-3.351423716603787	-2.3649050362134862	-1.6375836919953781	-1.1207909112302639	-0.8200866363074829	-0.7065264171196339	-0.7881606354492833	-1.0733713447049071	-1.5596778368551287	-2.262290643704328	-3.211354989388103	-4.427476423129735	-5.955770195989737	-7.795962828496769	-4.692879839423735	-4.62567429436829	-4.5836380688728235	-4.56013705645793	-4.517776973574894	-4.504946612581361	-4.514379678273193	-4.525216974974724	-4.555255854420591	-4.5927754897935245	-4.640018209048169	-0.8631910375891184	-0.8284093253370305	-0.8069592713954784	-0.7805426239140878	-0.7664424453892636	-0.7612921043322884	-0.7656777973300407	-0.7610296119212233	-0.7866350773584885	-0.8180039052736998	-0.8461543095727166	-4.657109596911022	-4.610915076475227	-4.569488500890192	-4.531069290499911	-4.513605940537779	-4.501662693304625	-4.49997943093785	-4.513747808899571	-4.533372521841104	-4.5701944509041645	-4.61929214641949	-0.8162867732601742	-0.7836799003700586	-0.754016557876091	-0.7277675733675084	-0.7166546427696545	-0.7040085418686651	-0.7107641347544439	-0.7177708723764454	-0.7306746869959867	-0.7570304871449515	-0.7917387312123674
90.45045045045045	-7.712692761121016	-9.626212886781918	-11.098281114893549	-11.139344758772824	-9.912847890423723	-8.336468019916156	-6.950009665962731	-5.881496788063902	-5.137892579086606	-4.681080339106154	-4.524239808505614	-4.646883055889938	-5.063650764779308	-5.769629991727958	-6.785986193578766	-8.164125487526336	-9.725973964724087	-11.044257209000756	-11.220047007689045	-9.906580248310567	-8.004217029605883	-6.176618629662008	-4.63137354499309	-3.4004335789202083	-2.4064756469971442	-1.678215588455343	-1.1674988000525512	-0.8587633311462347	-0.7614739498827052	-0.8377053167621626	-1.1177057069954337	-1.5985521882734521	-2.290234847029216	-3.2214313648059716	-4.432413459819485	-5.945600962769396	-7.755626646163451	-9.623998858825974	-11.054624078425078	-11.107902090746697	-9.904001452815171	-8.342439894118769	-6.935590239179487	-5.870184187337686	-5.117529548956513	-4.666027058271289	-4.505929472125523	-4.628670028660389	-5.026937800398406	-5.740897133465344	-6.7617720418393095	-8.121338141852643	-9.668408413112465	-11.007525085270128	-11.161885358075532	-9.854509776699038	-7.970873693003903	-6.1161006398234505	-4.584102383525972	-3.3406800600075948	-2.3577554117727293	-1.6287176780073256	-1.106992413245163	-0.8147035331591639	-0.7027972618989567	-0.786855158422984	-1.070148470080677	-1.5465708701717398	-2.2443363923422797	-3.186401558271286	-4.394498638123809	-5.916855113913181	-7.711570088844801	-4.69343735068264	-4.634029918883001	-4.595627881303992	-4.555923386651019	-4.539688816929939	-4.5300697012209294	-4.52613643475174	-4.542734796855073	-4.565281285811109	-4.60054349676129	-4.646125623688136	-0.8588843339444153	-0.8231536863337213	-0.8056901773069295	-0.7811302638519748	-0.7612248325385232	-0.7587301762505954	-0.7578223765680201	-0.7669042310444338	-0.7848649265779928	-0.8070967642280188	-0.8368853351264701	-4.665483545529126	-4.612009059118315	-4.562591619238944	-4.538872514679848	-4.518401663498676	-4.513734441535974	-4.507333452557234	-4.518061571209217	-4.533899107416242	-4.583265057471559	-4.632928639838316	-0.8061874980571274	-0.7771504466844165	-0.744156636013551	-0.7274409279339746	-0.7073480024237399	-0.7072712869501555	-0.7054445748100199	-0.7164932816122184	-0.7316211536371733	-0.7590276334989663	-0.789250046737209
