freq_GHz	trans_5deg_0.0deg_X	trans_5deg_5.0deg_X	trans_5deg_10.0deg_X	trans_5deg_15.0deg_X	trans_5deg_20.0deg_X	trans_5deg_25.0deg_X	trans_5deg_30.0deg_X	trans_5deg_35.0deg_E	trans_5deg_40.0deg_X	trans_5deg_45.0deg_X	trans_5deg_50.0deg_X	trans_5deg_55.0deg_X	trans_5deg_60.0deg_X	trans_5deg_65.0deg_X	trans_5deg_70.0deg_X	trans_5deg_75.0deg_X	trans_5deg_80.0deg_X	trans_5deg_85.0deg_X	trans_5deg_90.0deg_X	trans_5deg_95.0deg_X	trans_5deg_100.0deg_X	trans_5deg_105.0deg_X	trans_5deg_110.0deg_X	trans_5deg_115.0deg_X	trans_5deg_120.0deg_X	trans_5deg_125.0deg_O	trans_5deg_130.0deg_X	trans_5deg_135.0deg_X	trans_5deg_140.0deg_X	trans_5deg_145.0deg_X	trans_5deg_150.0deg_X	trans_5deg_155.0deg_X	trans_5deg_160.0deg_X	trans_5deg_165.0deg_X	trans_5deg_170.0deg_X	trans_5deg_175.0deg_X	trans_5deg_180.0deg_X	trans_5deg_185.0deg_X	trans_5deg_190.0deg_X	trans_5deg_195.0deg_X	trans_5deg_200.0deg_X	trans_5deg_205.0deg_X	trans_5deg_210.0deg_X	trans_5deg_215.0deg_E	trans_5deg_220.0deg_X	trans_5deg_225.0deg_X	trans_5deg_230.0deg_X	trans_5deg_235.0deg_X	trans_5deg_240.0deg_X	trans_5deg_245.0deg_X	trans_5deg_250.0deg_X	trans_5deg_255.0deg_X	trans_5deg_260.0deg_X	trans_5deg_265.0deg_X	trans_5deg_270.0deg_X	trans_5deg_275.0deg_X	trans_5deg_280.0deg_X	trans_5deg_285.0deg_X	trans_5deg_290.0deg_X	trans_5deg_295.0deg_X	trans_5deg_300.0deg_X	trans_5deg_305.0deg_O	trans_5deg_310.0deg_X	trans_5deg_315.0deg_X	trans_5deg_320.0deg_X	trans_5deg_325.0deg_X	trans_5deg_330.0deg_X	trans_5deg_335.0deg_X	trans_5deg_340.0deg_X	trans_5deg_345.0deg_X	trans_5deg_350.0deg_X	trans_5deg_355.0deg_X	trans_5deg_360.0deg_X	trans_1deg_30.0deg_X	trans_1deg_31.0deg_X	trans_1deg_32.0deg_X	trans_1deg_33.0deg_X	trans_1deg_34.0deg_X	trans_1deg_35.0deg_X	trans_1deg_36.0deg_X	trans_1deg_37.0deg_E	trans_1deg_38.0deg_X	trans_1deg_39.0deg_X	trans_1deg_40.0deg_X	trans_1deg_120.0deg_X	trans_1deg_121.0deg_X	trans_1deg_122.0deg_X	trans_1deg_123.0deg_X	trans_1deg_124.0deg_X	trans_1deg_125.0deg_X	trans_1deg_126.0deg_X	trans_1deg_127.0deg_O	trans_1deg_128.0deg_X	trans_1deg_129.0deg_X	trans_1deg_130.0deg_X	trans_1deg_210.0deg_X	trans_1deg_211.0deg_X	trans_1deg_212.0deg_X	trans_1deg_213.0deg_X	trans_1deg_214.0deg_X	trans_1deg_215.0deg_X	trans_1deg_216.0deg_X	trans_1deg_217.0deg_E	trans_1deg_218.0deg_X	trans_1deg_219.0deg_X	trans_1deg_220.0deg_X	trans_1deg_300.0deg_X	trans_1deg_301.0deg_X	trans_1deg_302.0deg_X	trans_1deg_303.0deg_X	trans_1deg_304.0deg_X	trans_1deg_305.0deg_X	trans_1deg_306.0deg_X	trans_1deg_307.0deg_O	trans_1deg_308.0deg_X	trans_1deg_309.0deg_X	trans_1deg_310.0deg_X
90.0	-8.869402511044024	-8.211733443664025	-7.066726787014025	-5.9041663240640245	-4.934550864624025	-4.199354274194024	-3.742784840984025	-3.534368855874025	-3.583358867094025	-3.881562573834025	-4.447986228394025	-5.254820449274025	-6.323290450494024	-7.522842509674025	-8.553025824954025	-8.927180869504024	-8.279252631594025	-6.922337634484024	-5.382794959474024	-3.974203450604025	-2.773464543744025	-1.813647730274025	-1.078245742244025	-0.540636761114025	-0.207224918529025	-0.056669125333425	-0.09830342046912499	-0.31653208844402503	-0.726434512064025	-1.3476468157040251	-2.170331580564025	-3.228520495814025	-4.512100322174025	-6.002879722044025	-7.518518550324025	-8.724110228944024	-9.028007132934025	-8.347836120054025	-7.181547267364024	-6.007219893854025	-5.028812987734025	-4.282104594634024	-3.823899848384025	-3.613462550564025	-3.645243985574025	-3.944655044004025	-4.512451274324024	-5.324609382074025	-6.379572970794024	-7.590232474734025	-8.643419845034025	-9.027787787844025	-8.415575606744024	-7.051457030694024	-5.523302180694024	-4.107737166804025	-2.8789397310440252	-1.908687813204025	-1.166615827014025	-0.620677692816025	-0.274238927290025	-0.11756551824502501	-0.13866206817302498	-0.35283349268102504	-0.752458972856025	-1.345535261554025	-2.172520978374025	-3.207788808274025	-4.488077742974024	-5.9451128076740245	-7.434049708764024	-8.597488982604025	-8.895462615414024	-3.752563102174025	-3.684053523464025	-3.633546454834025	-3.595198972154025	-3.569100005554025	-3.540084702894025	-3.528514726084025	-3.527814967554025	-3.532798631114025	-3.563615186144025	-3.584506852554025	-0.193237466738025	-0.16591706685702498	-0.131217880174025	-0.098670018836825	-0.07641272060572499	-0.057851022109425	-0.052695335820325	-0.051564117893525004	-0.059854088351125	-0.07677900604902499	-0.097150815650825	-3.810902936384025	-3.764969451354025	-3.717253310604025	-3.667076690124025	-3.637036664414025	-3.611512525004025	-3.600018365304025	-3.595138652254025	-3.607332808894025	-3.621617658064025	-3.652823073794025	-0.258963538334025	-0.232960401103025	-0.185440046713025	-0.155892534181025	-0.133296994492025	-0.118117196485025	-0.111467657611025	-0.108610061929025	-0.112332081422025	-0.124039283022025	-0.14277401380202498
90.05005005005005	-8.796249860740417	-8.160516752720833	-7.026751485778188	-5.861646645524661	-4.905430125031175	-4.179873039758459	-3.725749149444226	-3.5161925419328037	-3.56111407827971	-3.851804763098002	-4.412861320931601	-5.222098132379392	-6.266597690514777	-7.465770035524658	-8.47991402990409	-8.835877839017597	-8.195288934496956	-6.877832039447018	-5.348615805296983	-3.9539973559067403	-2.7550357194602246	-1.7969705640730336	-1.0602109403473745	-0.5267667988032299	-0.19019066162968654	-0.03893136561792068	-0.0768528028490062	-0.3014218496236711	-0.7039216723874707	-1.3227597311433494	-2.140394114148269	-3.1862501651637585	-4.468551334068734	-5.956902438565172	-7.4630165944785505	-8.64443007125343	-8.952923342733746	-8.292003952809772	-7.134994515894862	-5.971862042619651	-5.0005252649941045	-4.268573988176328	-3.8070452554472065	-3.5966200334428033	-3.6266607056757914	-3.9288805831615226	-4.491711849431781	-5.292181664148638	-6.338850228981999	-7.5188475748040515	-8.565030725619556	-8.953062378710937	-8.3357637560902	-7.005801500605062	-5.483123652794728	-4.0797571109594	-2.8636342500562386	-1.8956642706859461	-1.1474829054077036	-0.6033417279879291	-0.25719001938604763	-0.1034108093759131	-0.12347557301194907	-0.3317961659267968	-0.7331850519043918	-1.3244960075245298	-2.141734857092603	-3.162596646958462	-4.4453281239186415	-5.890802314198452	-7.366381563570054	-8.526034732708137	-8.808643351079153	-3.7317189876653787	-3.6634291879271896	-3.620858789792017	-3.579784474439314	-3.5430208994587407	-3.5182726335387104	-3.5091753118001128	-3.5050636877028256	-3.509535010263244	-3.534100042555549	-3.565124639629073	-0.18510518106124124	-0.14484758967623337	-0.1098933556955986	-0.0845268933908399	-0.060557936130746115	-0.04222895447208658	-0.04224837947812182	-0.035361654112928353	-0.04234132311812158	-0.05578074061130743	-0.07824590426481814	-3.7847005874576856	-3.7381872214205307	-3.6926243677349095	-3.6521769548284797	-3.6121116178383783	-3.5932429901102507	-3.58187542828941	-3.58229755303968	-3.5840684730239096	-3.6104665334626325	-3.6372338264822535	-0.25127218447568767	-0.21142516187617327	-0.17761319840074247	-0.14363781566516465	-0.1193101731513972	-0.09937780760070347	-0.08929404047486865	-0.09359206516731326	-0.09128785502706253	-0.10577125663326328	-0.12614715675996374
90.10010010010011	-8.616206405720634	-7.997181031158433	-6.899085001268872	-5.780669940089913	-4.831888326618671	-4.115161861709823	-3.661802419635508	-3.4536522688591615	-3.501303833491054	-3.7777566939219547	-4.32232074463645	-5.119945900180514	-6.132696098594669	-7.29221877043587	-8.30065612948571	-8.645342628119353	-8.041776490842546	-6.747988731732094	-5.265479865691144	-3.8830950258540553	-2.7149469134918327	-1.769486793724986	-1.043950597641953	-0.5191492434354985	-0.18825009749290378	-0.03831426617594073	-0.07780059871417844	-0.2909891353807858	-0.6974083793987809	-1.3098033346384896	-2.1117739344166377	-3.1462504809706218	-4.39166023717851	-5.837361170447309	-7.327372284468591	-8.470531421458912	-8.754890189719163	-8.124195833778762	-7.01736248084649	-5.874911772559372	-4.904627002712745	-4.201656451651554	-3.74919893441751	-3.5360712948565087	-3.583374876955588	-3.8653842983595323	-4.396695112523677	-5.199442877153227	-6.222353429129243	-7.365612388811705	-8.385144874102997	-8.776680351460405	-8.177995588052966	-6.887568655513245	-5.411118753521223	-4.019724452897389	-2.829805576608009	-1.869840979535216	-1.1355498312806618	-0.6038893637448088	-0.26634883817075794	-0.1037049469965393	-0.13069126565416217	-0.3361745516315095	-0.7293555834004074	-1.3145146488859571	-2.1144279212549857	-3.12544521610885	-4.373844214353726	-5.7827136684439155	-7.22439580525677	-8.34401913837624	-8.635723411698772	-3.6602642190938757	-3.595245470240593	-3.546197537625518	-3.5058043633940965	-3.4769890509659183	-3.4532269014740766	-3.4422517754359587	-3.43734309535809	-3.447528933703476	-3.4640757086145166	-3.4940367736196123	-0.18271099658044268	-0.14533965021699297	-0.11414736242247475	-0.07956362091963208	-0.058901269066060295	-0.04184843820448837	-0.03646282804979519	-0.03387913129584625	-0.04207637216851758	-0.053966023336378594	-0.08206238085902968	-3.7339067858427253	-3.679267289360903	-3.6172059950616835	-3.58773013500765	-3.5530951603824747	-3.5321316285542266	-3.5214756218458385	-3.5224958645950473	-3.540133033154037	-3.5521323722262292	-3.5739789277184206	-0.252202967362041	-0.21533191858073564	-0.17616920831619415	-0.14634053396365257	-0.12423761730318117	-0.10509187780227472	-0.09664212117939994	-0.08968154223786601	-0.09665778367208375	-0.10996065911394422	-0.1278630810083673
90.15015015015015	-8.51050417792211	-7.907546831862049	-6.821596633391147	-5.716880372518535	-4.770983016707542	-4.065826060362527	-3.5962091668247185	-3.391388998563307	-3.426477023620454	-3.710133093802045	-4.2454105105517455	-5.043527807386851	-6.043412351217272	-7.202893396942679	-8.188034157319258	-8.553664713839288	-7.973959946605352	-6.703871755101957	-5.229190612526341	-3.865252278059943	-2.707488643702196	-1.7607577246256487	-1.0358846821299401	-0.5074903993703156	-0.1836503111448595	-0.026482305476182025	-0.0670991871267057	-0.2811719705904416	-0.6852815568327089	-1.2948717800729463	-2.0976096382836067	-3.1269902683645676	-4.376402463470094	-5.793949657919854	-7.247750337605139	-8.385587348059257	-8.670761989940369	-8.024455969225624	-6.939591036371928	-5.8096406003390735	-4.8575193826610565	-4.150472487247363	-3.6901959551396732	-3.476219904141836	-3.5044948569727663	-3.7889332372180213	-4.3317292955588025	-5.114045363116671	-6.137345045717603	-7.281939557549495	-8.280190538897214	-8.672927082660758	-8.111111918193341	-6.840196250981447	-5.372219531924688	-4.006411438770394	-2.8292791293989525	-1.8693794214406045	-1.131533644404748	-0.5962740952607541	-0.2512029631421712	-0.09594335305843946	-0.12245199516702494	-0.3269898950583846	-0.7195676305694294	-1.3034256551787118	-2.104523540083516	-3.1081678110249875	-4.350087600608322	-5.756865575338533	-7.150146090061536	-8.250680742506374	-8.514860602295803	-3.610025515609974	-3.536422764755319	-3.483610959569252	-3.446481394876881	-3.419308533729133	-3.383136808882135	-3.3770274516361294	-3.37822197812616	-3.38017327381646	-3.4071881880342074	-3.429876808117331	-0.16568985973590114	-0.1379811919104813	-0.10234840135454909	-0.06532595536037132	-0.04902270823430123	-0.03345088158489651	-0.02406260969790221	-0.028241843617923628	-0.034327986978067215	-0.04805049655456667	-0.07094155468521322	-3.671340047602977	-3.622105578589463	-3.574415672474869	-3.527905702780454	-3.4962774019436673	-3.4701658900839374	-3.4595607410063995	-3.45988290106643	-3.4661730103757393	-3.477725889779012	-3.5179458181833674	-0.24369727473979003	-0.21076319544087152	-0.16905941861767623	-0.1405520479264795	-0.11512256733200317	-0.09455498311926551	-0.0863368485420525	-0.08587518141483805	-0.08526117525308942	-0.0984835763476909	-0.12131135363218039
90.2002002002002	-8.364840281078404	-7.7539471122334795	-6.6981022773812375	-5.594424639443799	-4.6794638331232985	-3.975301728053477	-3.5267211830622562	-3.322980662907552	-3.3637739734363703	-3.657905769362788	-4.180881869986683	-4.969497830836242	-5.9512900578853225	-7.074027970094772	-8.025211442878755	-8.40118516726517	-7.846476650631193	-6.599351691829098	-5.153464823578927	-3.8080849521635813	-2.6374949882150025	-1.7092576422509689	-0.9823776499064194	-0.45157398332899285	-0.12054801760045329	0.023168107032276786	-0.011355278219269549	-0.22916905388232442	-0.6315818227347894	-1.242770369764332	-2.043978315279377	-3.0736250729979755	-4.305420395673272	-5.7194367441357645	-7.163425673057088	-8.233312859615628	-8.50822275447604	-7.8817791999111275	-6.812678081555491	-5.712399920723199	-4.764910463399454	-4.053847433506521	-3.616617542911106	-3.4016141288258996	-3.441450898297111	-3.733391635827052	-4.2589080052680135	-5.038501858657113	-6.040196787546053	-7.169340280507714	-8.158092264720578	-8.522846522457932	-7.9657559197411025	-6.734778389734734	-5.307221985254753	-3.9398069508792766	-2.766090917693101	-1.802097111677695	-1.0796817254124902	-0.5382492646103222	-0.20165718801230434	-0.03744103795141703	-0.06640717130085981	-0.2730216654833041	-0.6715026222205634	-1.257127794119507	-2.05937066623248	-3.0661621683835216	-4.291242639404092	-5.682764595398648	-7.060339472616147	-8.111984075187952	-8.376467216777824	-3.5354524716613254	-3.468692158382207	-3.4265027652990048	-3.378095342172196	-3.350850613689875	-3.325211935279594	-3.317304994549384	-3.3125148509882827	-3.322865058056161	-3.3448635117202756	-3.367418541028263	-0.11144084347881858	-0.07731531438299555	-0.043449645522624	-0.013352907067929418	0.008419680922802736	0.02465105377831696	0.027057834107601868	0.03208397061107881	0.026814053649907257	0.014309343030750698	-0.008250041600948206	-3.5952740393985523	-3.551317930523218	-3.4978667346752497	-3.4669417364197144	-3.431784967583488	-3.410052645136171	-3.3978569343520864	-3.3949402703780827	-3.396575413249754	-3.422595367841216	-3.442975199916961	-0.1898137347733661	-0.1475076280458906	-0.10806342983416681	-0.08033734608677424	-0.05566785359066768	-0.04474006372285567	-0.032210363861975906	-0.02545279011437694	-0.031122984823292163	-0.045098851096514354	-0.067608222695434
90.25025025025025	-8.266936325146784	-7.659083131600204	-6.595388425890053	-5.510546838964476	-4.593674777198278	-3.913362535796577	-3.4604173950463464	-3.2506778672629615	-3.2960254440091483	-3.5617642183530314	-4.092239463934833	-4.868780526122533	-5.844518446283674	-6.963613501586517	-7.937721581839672	-8.332642700392256	-7.813633907833507	-6.607750857369701	-5.177402081126586	-3.8413478438409205	-2.682620967883783	-1.742990771024853	-1.0170350871173905	-0.4875281243609798	-0.1576353456265344	-0.013228793232632463	-0.049615311969447184	-0.26238270736801383	-0.6742352248323475	-1.2801579046551328	-2.08253441563119	-3.1135204676517905	-4.342758992108016	-5.747299376246787	-7.152531792380973	-8.207228584258683	-8.426536793989365	-7.777737027582206	-6.718091396771114	-5.627680874965697	-4.68719484527123	-3.9935197945215415	-3.5339108752566553	-3.3312569588651937	-3.377281390919439	-3.644589547805484	-4.1704447759215695	-4.953810902851762	-5.937871190808268	-7.0563740339387	-8.043260222136851	-8.447941868923508	-7.95551928437835	-6.748675630904615	-5.346168279459221	-3.9798637828294883	-2.804404069757627	-1.8495807002625406	-1.1160197943437815	-0.5752667712986201	-0.235721844501703	-0.07844393528533992	-0.10172171690584861	-0.3109557241005411	-0.7086463648652184	-1.2997498972189165	-2.1000120962487574	-3.098534544004053	-4.32596756918193	-5.693347078477838	-7.061887330645487	-8.063302315079303	-8.272334459712718	-3.46506056991023	-3.3935718100162946	-3.330981770845053	-3.306206040484864	-3.265892278255293	-3.245665565552872	-3.2337018014416303	-3.2325796322560048	-3.2385767313373965	-3.2578569554477568	-3.2871486329705095	-0.14985249039118054	-0.1109926580708331	-0.0799200208949947	-0.053162415047532684	-0.026608916339718264	-0.010576161722749956	-0.005834544243224271	-0.0018813848956753289	-0.01706955127786866	-0.02784595726038777	-0.04861893451984285	-3.53186629966112	-3.4685246589349834	-3.418601348044323	-3.3845758462478965	-3.352056176620829	-3.3292052581596976	-3.3194638602194075	-3.313500824925183	-3.3261414314563655	-3.3419711826551337	-3.376938929956656	-0.22928670865034287	-0.18728814824226148	-0.14885779557933662	-0.11522160544805217	-0.09508382047684162	-0.07889040168442027	-0.06781879938977882	-0.06576787184877687	-0.06958825986272982	-0.08232796926496877	-0.10964050557588632
90.30030030030031	-8.150075815106888	-7.5530513500016925	-6.511282814872622	-5.4399711763591965	-4.5412990409667335	-3.86203288674343	-3.415963239498264	-3.2242003962124386	-3.2606799487987446	-3.539172879931297	-4.0659767156657125	-4.811054866951927	-5.796708832988986	-6.897495842554813	-7.846851572258356	-8.234446001479709	-7.716895514422679	-6.5418997297753485	-5.124277395529071	-3.8049420923818644	-2.6485713408938762	-1.7208866947766086	-0.9948789729751278	-0.46901085391226266	-0.1392618138978456	-0.0005757430094295484	-0.03951151698879174	-0.2583537328193575	-0.6510537266753564	-1.2644860612082913	-2.0552972222219243	-3.087020196719703	-4.314287695442556	-5.692837561934658	-7.073959878974269	-8.102077229245534	-8.307104992797457	-7.678915164135565	-6.625632480821209	-5.552585332606585	-4.64651965522373	-3.9493429524798263	-3.5101830658624085	-3.306504785842498	-3.3385536305590446	-3.6229442289992857	-4.140676086014989	-4.900312440894569	-5.879552997266073	-6.992293324917306	-7.957175226187426	-8.350144380570278	-7.878297546609346	-6.682448670669462	-5.278761259427751	-3.948773092691294	-2.7668880156220137	-1.8262768361010826	-1.0963651417947171	-0.5620511963578033	-0.2248334959845552	-0.07039561697885409	-0.09134501044487728	-0.2963507897699029	-0.6870142434477765	-1.2824691999410236	-2.072330072481954	-3.070238969706458	-4.294638619411504	-5.647991927899163	-6.990922306392139	-7.967320573935983	-8.156353987735566	-3.425166623370637	-3.369198175519106	-3.3084598912162524	-3.270921203830096	-3.246050057831778	-3.2101196927750206	-3.206514271176372	-3.207292937657274	-3.2096192779467927	-3.228506421187963	-3.257109197413098	-0.13799205422642932	-0.10041235781288713	-0.06370419583996559	-0.034867871191184306	-0.012427258069615714	0.0019242276217991483	0.0038011135878082	0.009841426130936016	0.0032823361301139798	-0.015884469889037467	-0.03623952770772093	-3.5028588628626487	-3.4444168652158313	-3.3950913253167028	-3.355954993595471	-3.3309622290640597	-3.309354260875021	-3.2984251045292856	-3.292627441993339	-3.296817868319795	-3.319412023818685	-3.3398442089398253	-0.21531797753332046	-0.17751203987761827	-0.13825717814721436	-0.10681253960513207	-0.08851686594576337	-0.06458881745947273	-0.06031140760246981	-0.05634170742611843	-0.056045953930452794	-0.0713591733269144	-0.09018682442565587
90.35035035035035	-8.016191534228895	-7.415459483606064	-6.38607755832436	-5.337317639656732	-4.439796175822677	-3.7795439066150793	-3.338957890270362	-3.144112672544878	-3.183611521982014	-3.461131780490994	-3.9729419259498036	-4.740812386735679	-5.708680398369405	-6.784749798723812	-7.736864418973822	-8.11040280568326	-7.635521168118934	-6.490314496663724	-5.089416959874522	-3.7652947147457407	-2.6128443579955887	-1.6868951971089015	-0.9627216829582455	-0.4413493921059478	-0.10731794641153855	0.041466940880484776	0.004823628437802395	-0.2111556234959516	-0.6146575244842984	-1.2184295450430844	-2.0207278943398137	-3.041605233803398	-4.255923747196061	-5.6365641288859845	-6.996916816412424	-7.995326775940226	-8.179873648957166	-7.553879772836836	-6.517576313247044	-5.441262778949363	-4.554870169811946	-3.8669268656698734	-3.427514668471925	-3.2279495778994924	-3.2653496884837865	-3.539826941218751	-4.072580972730214	-4.82946996396506	-5.779857504368893	-6.888277900247243	-7.845750212687816	-8.262389992706355	-7.791874993089484	-6.636585497776147	-5.227761299293669	-3.9105655057644593	-2.7352048843771297	-1.7971639716853478	-1.0590173020492497	-0.5318894846448537	-0.18240056502368723	-0.027262782694752182	-0.05088902390869579	-0.26182875274353157	-0.6538133108847438	-1.242503775389822	-2.03709719502689	-3.0377375002201044	-4.2522016527523085	-5.595389605417786	-6.905489513603573	-7.860587749770645	-8.03139650369287	-3.342788410747961	-3.27933937330778	-3.224294229684947	-3.1919301435737166	-3.1668838615930968	-3.1362769445153775	-3.1326534904510446	-3.12427569952769	-3.13360941960749	-3.1570744911992525	-3.187763865299312	-0.09976397207129392	-0.06062147896125967	-0.026388896977841195	-0.0012589665476990105	0.021182923492871795	0.04112411608867019	0.04346133327413021	0.04840624244419623	0.039765247965167186	0.026082664358996817	-0.0006986927447688706	-3.4216681403922546	-3.3668612480533167	-3.318743029530003	-3.2833182965796524	-3.2519086919336666	-3.2297043259931058	-3.2134733917338467	-3.2176261658341274	-3.223274716044006	-3.237384211804417	-3.2654526056031745	-0.17867353953768528	-0.13550444297804307	-0.09967665619652008	-0.061544301601762975	-0.04914084700372382	-0.02816634499900126	-0.014715504154813763	-0.012990387283387446	-0.017457002093364305	-0.03239573151608567	-0.054152250942453246
90.4004004004004	-7.8821804739013945	-7.2597255170570625	-6.25184134303406	-5.215563010719344	-4.325431993965728	-3.662941207715731	-3.2483833137586853	-3.0455820179345388	-3.091545181190297	-3.359806293075371	-3.8636227652367228	-4.627820189959256	-5.578067607065495	-6.6330332048018406	-7.58151035654799	-7.971522160196044	-7.516161218259825	-6.407360574104476	-5.045156947435794	-3.7435948505813696	-2.6125095573891777	-1.6860736417162638	-0.9651663365566707	-0.4476352148307965	-0.12196054557839854	0.024755727537683604	-0.01774618282585018	-0.22929903518716893	-0.6277823142244761	-1.2301057082665843	-2.0112489560511584	-3.0227889122827905	-4.230626526136635	-5.5765032508817685	-6.907332633065426	-7.863243535307939	-8.026216947349823	-7.393224197658003	-6.368496954338324	-5.3322316469757425	-4.431839545643248	-3.760945240495289	-3.3252989513902342	-3.1305522912298143	-3.1681149464809346	-3.443298899570495	-3.964201516288846	-4.702038805833759	-5.664561757406043	-6.746405336906098	-7.693918593611812	-8.08725352122402	-7.666099176828695	-6.553752492330813	-5.198478254187878	-3.891958656571059	-2.737069755065613	-1.798300652369347	-1.078799178605043	-0.5474451787617832	-0.2017591885761248	-0.04965341878284079	-0.06875259811748571	-0.27679226904612697	-0.66781917015895	-1.2465312815805272	-2.0345975212653213	-3.023650177560758	-4.2150482762268515	-5.531233647995191	-6.828351144746746	-7.744182395575678	-7.884302016920925	-3.241419252884209	-3.1840771199991447	-3.1352807349754706	-3.0906728834995945	-3.0584541153033173	-3.0433670343923276	-3.0273511219544993	-3.0300354395132283	-3.0349558259699645	-3.056123997307954	-3.087585923982989	-0.11333489857980983	-0.07253550708189038	-0.04167486450472688	-0.015874029079855613	0.008075469337301421	0.02509455062200093	0.030792958926027895	0.03709045901700406	0.021756577890730232	0.01103762090949885	-0.013343752005067556	-3.327079032228284	-3.2647066100399744	-3.2159995439156206	-3.1846874803914167	-3.1513348698052486	-3.130584312107492	-3.1135471402465495	-3.1138980396505347	-3.1364091135508265	-3.1406551539376215	-3.178320673092618	-0.19760841356372455	-0.15995110408686186	-0.12475299491309724	-0.08998557024223734	-0.06406689847601396	-0.047383736747425624	-0.042365529817064276	-0.032425566140339104	-0.04362680985558037	-0.05324126980958303	-0.07495292782097875
90.45045045045045	-7.8705061533339	-7.230974747137683	-6.219069356199932	-5.188431207000202	-4.317647173474255	-3.640633088923802	-3.2096464310541597	-3.030118151710379	-3.055851938367314	-3.330784037184343	-3.83068515791083	-4.58275034608876	-5.5152459916671415	-6.575122506646694	-7.4992049233175955	-7.914506882038674	-7.491629974142995	-6.410354730121725	-5.070787412504335	-3.7774562039755044	-2.6442304601447835	-1.72347485577145	-1.0079249104775136	-0.4854878497430359	-0.15595087276222494	-0.00986963219947879	-0.04663055644924231	-0.2578020042268385	-0.657959576542018	-1.2664073403765863	-2.0546642980997394	-3.06092474900046	-4.2611078097864965	-5.622017508030914	-6.917116109190464	-7.8694178047402925	-8.006307618992187	-7.362687832479484	-6.331372810795787	-5.2929088960811015	-4.408237813706055	-3.7455250829060542	-3.3091275282657824	-3.111364927255692	-3.154662218056143	-3.42082819626128	-3.9203636602114584	-4.672987186035788	-5.622400326651825	-6.659517451334258	-7.6206492560239	-8.040765384180656	-7.62784667905326	-6.550665206618571	-5.220156334420101	-3.9286339539504596	-2.7765433464941527	-1.8366052222540616	-1.1143480269658648	-0.5871066159907659	-0.23991060768502723	-0.08186235968264834	-0.1054395689430254	-0.3134122570227844	-0.7107111456035506	-1.2932224401369465	-2.0894143322409113	-3.0676975399411806	-4.273478000969831	-5.582050001181634	-6.8557475148943405	-7.735678088439029	-7.866441756637503	-3.220011062333079	-3.1554833144662333	-3.110863245170198	-3.0681085392021794	-3.0419744305632594	-3.0187303288418184	-3.007232309345693	-3.0074118127557834	-3.012009032013621	-3.0264061312325397	-3.054906666696594	-0.14728086463273787	-0.11621067979818263	-0.0754938937093192	-0.04663097659733593	-0.02373531841420253	-0.011134762868090469	-0.0036906205607543214	-0.0039158567743283156	-0.009860531902600394	-0.02188916368201272	-0.04649922642008572	-3.2977379097442503	-3.247231358765152	-3.190324104461817	-3.1582125391943405	-3.14115800931191	-3.111634860044251	-3.1054628560027204	-3.095345138306773	-3.1067256990721788	-3.1258272350223595	-3.153693203337405	-0.23440513311577482	-0.1949423320796128	-0.15857427837101007	-0.12256978413391431	-0.10556715349060905	-0.08842143055363945	-0.07314580332995747	-0.07463958432959535	-0.07453862156218512	-0.08957840349299812	-0.11204980231287259
