freq_GHz	trans_5deg_0.0deg_X	trans_5deg_5.0deg_X	trans_5deg_10.0deg_X	trans_5deg_15.0deg_X	trans_5deg_20.0deg_X	trans_5deg_25.0deg_X	trans_5deg_30.0deg_X	trans_5deg_35.0deg_X	trans_5deg_40.0deg_X	trans_5deg_45.0deg_E	trans_5deg_50.0deg_X	trans_5deg_55.0deg_X	trans_5deg_60.0deg_X	trans_5deg_65.0deg_X	trans_5deg_70.0deg_X	trans_5deg_75.0deg_X	trans_5deg_80.0deg_X	trans_5deg_85.0deg_X	trans_5deg_90.0deg_X	trans_5deg_95.0deg_X	trans_5deg_100.0deg_X	trans_5deg_105.0deg_X	trans_5deg_110.0deg_X	trans_5deg_115.0deg_X	trans_5deg_120.0deg_X	trans_5deg_125.0deg_X	trans_5deg_130.0deg_X	trans_5deg_135.0deg_O	trans_5deg_140.0deg_X	trans_5deg_145.0deg_X	trans_5deg_150.0deg_X	trans_5deg_155.0deg_X	trans_5deg_160.0deg_X	trans_5deg_165.0deg_X	trans_5deg_170.0deg_X	trans_5deg_175.0deg_X	trans_5deg_180.0deg_X	trans_5deg_185.0deg_X	trans_5deg_190.0deg_X	trans_5deg_195.0deg_X	trans_5deg_200.0deg_X	trans_5deg_205.0deg_X	trans_5deg_210.0deg_X	trans_5deg_215.0deg_X	trans_5deg_220.0deg_X	trans_5deg_225.0deg_E	trans_5deg_230.0deg_X	trans_5deg_235.0deg_X	trans_5deg_240.0deg_X	trans_5deg_245.0deg_X	trans_5deg_250.0deg_X	trans_5deg_255.0deg_X	trans_5deg_260.0deg_X	trans_5deg_265.0deg_X	trans_5deg_270.0deg_X	trans_5deg_275.0deg_X	trans_5deg_280.0deg_X	trans_5deg_285.0deg_X	trans_5deg_290.0deg_X	trans_5deg_295.0deg_X	trans_5deg_300.0deg_X	trans_5deg_305.0deg_X	trans_5deg_310.0deg_X	trans_5deg_315.0deg_O	trans_5deg_320.0deg_X	trans_5deg_325.0deg_X	trans_5deg_330.0deg_X	trans_5deg_335.0deg_X	trans_5deg_340.0deg_X	trans_5deg_345.0deg_X	trans_5deg_350.0deg_X	trans_5deg_355.0deg_X	trans_5deg_360.0deg_X
140.0	-8.541889413148116	-7.124627812648115	-5.463989957118115	-3.934680684358115	-2.6618983586081146	-1.646845920828115	-0.897935612942115	-0.370134456898115	-0.046754463459315	0.057431765948385005	-0.032511283527115	-0.340657873894115	-0.8622031648411149	-1.606340153958115	-2.597973569178115	-3.858526690748115	-5.376193745878115	-7.062045319818115	-8.506198151848116	-9.019837601928115	-8.281048043518116	-6.883920415188115	-5.442209466248115	-4.239977105408115	-3.3308880169681148	-2.678828700328115	-2.3026451904981147	-2.176766379618115	-2.3046147663881147	-2.6798724968681147	-3.3218087990581147	-4.235054715418115	-5.438764794618115	-6.869904263758115	-8.282348855278116	-9.095156892088117	-8.653945191648116	-7.239506943968115	-5.558199151298115	-4.037670357968115	-2.7610330422181146	-1.764557941698115	-1.021243556288115	-0.49675510718911503	-0.19892491295511502	-0.104824229027115	-0.20181469514511502	-0.516131504322115	-1.0409607727781152	-1.7972472746581152	-2.8111789067081148	-4.083451016688115	-5.611149533538115	-7.317184670708115	-8.749304993888115	-9.209113343498116	-8.408207162168116	-6.946924432068115	-5.524658425598115	-4.3042576153481145	-3.365653737328115	-2.725269301678115	-2.3356222946881147	-2.200277074128115	-2.3169090588381147	-2.691508992458115	-3.317044003748115	-4.213963254238115	-5.401263459468115	-6.829117520598115	-8.200916512748115	-8.983868821408116	-8.525123818658116
140.08008008008008	-8.375080207885961	-7.042598152976743	-5.430490222619257	-3.9199996855742576	-2.662615540223454	-1.655215084214153	-0.9151656046711506	-0.3970838077735336	-0.07717190333243756	0.0303024058015762	-0.06358080327436634	-0.36214258343867656	-0.8799525362301591	-1.619514749532752	-2.6063282253139843	-3.8543107747859806	-5.34380275514109	-6.988639431992469	-8.35913619189257	-8.829182494947203	-8.096958207608353	-6.748041426411437	-5.340041384875123	-4.160441274475149	-3.2607360639960765	-2.617544783917335	-2.247045404040478	-2.119636029650588	-2.242710173868466	-2.6106077774645335	-3.2375059886290796	-4.136524506596981	-5.309939142424663	-6.698990240907481	-8.068590215696824	-8.860710730144504	-8.4803004164156	-7.130976334661174	-5.509076235842198	-4.019890447239032	-2.7684082621792605	-1.7772438715481274	-1.0385291871870108	-0.5211865802188508	-0.21923560044641002	-0.12707928546865055	-0.22569813811561693	-0.5427099638933587	-1.0672143983736933	-1.8121384930716713	-2.8272981786472693	-4.087940682360755	-5.590550549589208	-7.249515220768124	-8.620864634240467	-9.017457431223466	-8.231667996370952	-6.814728365964378	-5.418392553664182	-4.229919524240975	-3.3086670244146164	-2.666571707773362	-2.2847944599102483	-2.1450285963670153	-2.2600341589806985	-2.6211654979564254	-3.2333280295209708	-4.11813718320637	-5.27502584453343	-6.664541667365609	-7.9823750375213285	-8.759941580254486	-8.367285639629031
140.16016016016016	-8.161812019094093	-6.887815024913996	-5.329415027839684	-3.845285474161317	-2.608066357930216	-1.6108537227841604	-0.8724196576269906	-0.35102705039204374	-0.031873923035338134	0.06445405528612944	-0.0185852270231975	-0.3236438592106674	-0.8342713214033158	-1.5713388743626393	-2.5512776919306366	-3.7743227892715177	-5.232873611183899	-6.823617218290144	-8.129253081528748	-8.549927279557524	-7.828352613169687	-6.533935668148697	-5.168309853756736	-4.020310441092083	-3.1403341298487693	-2.514829494615717	-2.147427014556798	-2.0198736620739957	-2.142788855792694	-2.5024534687391706	-3.116169609261152	-3.996351978355716	-5.140151484985515	-6.495946056529547	-7.838002982476362	-8.623018930656873	-8.277822450158165	-6.995897892631823	-5.420263856062146	-3.948298722571697	-2.7076204833026183	-1.729973217307063	-0.9931815384521535	-0.4764108237876974	-0.18236762734972442	-0.08192730143091279	-0.18444299100495276	-0.5013380886327482	-1.0183063344959524	-1.7623048897002167	-2.7611180053782345	-4.007673632071878	-5.4799095928369015	-7.088836183094868	-8.407266243121331	-8.751118297726602	-7.984404541025282	-6.610455222833831	-5.251586887847116	-4.090939346171502	-3.180896468387048	-2.55739773695877	-2.1799495776583595	-2.0386541598917036	-2.1579943899329144	-2.5114200924661176	-3.1192082631269376	-3.978434476082723	-5.115452138313242	-6.464859446522411	-7.758309778669216	-8.517408851661088	-8.174722177527935
140.24024024024024	-8.01170827405983	-6.810163271830662	-5.306376808194232	-3.8566017710932385	-2.6310656931398433	-1.6432148062205025	-0.9084956225089832	-0.3887458780803879	-0.07706692053965501	0.026228813237758008	-0.0591190794731387	-0.362078818449743	-0.8676972598409085	-1.606635415677772	-2.574566772547534	-3.7970714205543525	-5.230886987890632	-6.775141468433311	-8.005407585551518	-8.356436165402515	-7.6365886409139865	-6.353930072534162	-5.02321378190911	-3.90730425418148	-3.036647585575321	-2.421938820441325	-2.060054298074658	-1.9376735545598527	-2.0554465124990418	-2.4161195727932174	-3.0208991384523474	-3.8857451496320494	-5.009926060093405	-6.3245643711808865	-7.618100964066236	-8.39118374161101	-8.104756611761724	-6.900636015869224	-5.386208311015224	-3.9479324905127284	-2.7239726421837775	-1.755455419259753	-1.0231168559876167	-0.5145487605214731	-0.22037310734803472	-0.12412609054642072	-0.22563443498353034	-0.5325089813655572	-1.0530299329296329	-1.7969986323646496	-2.7922565193954014	-4.027016946304713	-5.471974942933936	-7.0272068520715685	-8.258216984081336	-8.553434569715185	-7.779516330505066	-6.433627800335811	-5.116110064400913	-3.9702343935121402	-3.07873364269412	-2.468430459120725	-2.0947804524131564	-1.964415755159523	-2.0749926898008444	-2.427908472267061	-3.019184512929915	-3.8676668868898867	-4.974728359632353	-6.28390425047515	-7.547513728541821	-8.297862594347857	-8.001465282082444
140.32032032032032	-7.815344025714768	-6.704316266116185	-5.234374968903166	-3.807500487384628	-2.597323266527646	-1.617904016610747	-0.8816254023706007	-0.3686281404668143	-0.052963827300327906	0.05448723416886968	-0.03855907685727114	-0.33518067302768567	-0.83773964272744	-1.5610316408841092	-2.5158617889625594	-3.7189257611990896	-5.126358361024785	-6.614175691911692	-7.770271594269587	-8.063541535434144	-7.3453128325260755	-6.106288044950053	-4.836324283123125	-3.7413433501941693	-2.8934898850736546	-2.2957065193089883	-1.9385567235802772	-1.8184945179349001	-1.9380144358638818	-2.289211809627686	-2.8838913953122858	-3.7301379927171765	-4.8181847017043795	-6.098102356151304	-7.353091137237894	-8.128727701860585	-7.899884238668073	-6.772222534603749	-5.302289487298691	-3.8919343000186517	-2.6825596841676953	-1.7202621905289157	-0.9979490731372279	-0.4841124817155114	-0.1900621051552978	-0.09794813566730533	-0.19432665894557713	-0.5012128339010983	-1.018171698298817	-1.74767308388366	-2.7326529894102287	-3.947825834612557	-5.365418252696156	-6.880487385152357	-8.031921664443209	-8.277590998833581	-7.502030990675955	-6.204366988897092	-4.918926612684713	-3.809208180389974	-2.937207962465447	-2.336790435119075	-1.9742545383998154	-1.8401621759601154	-1.953206750532248	-2.3010172251349235	-2.880951151290393	-3.715969142663382	-4.792347741369014	-6.063085917771413	-7.288039903792958	-8.042249497165843	-7.807576896360525
140.4004004004004	-7.693425650700647	-6.6329866931638355	-5.225541249050329	-3.8293865658947603	-2.6371945651022464	-1.6666063149034172	-0.9384520467274815	-0.4277133524840759	-0.11535902537758848	-0.010273767544872634	-0.09472958609491029	-0.388767323300341	-0.8892786054102402	-1.6139355702105143	-2.561312224290365	-3.749742126200517	-5.123946950351731	-6.577123183384328	-7.671399035967237	-7.91974655655666	-7.197672928055849	-5.98268394318969	-4.716391481429777	-3.6451457672041783	-2.813751624144927	-2.2211253023654973	-1.8741507169733747	-1.760640709122694	-1.8699573840400112	-2.2178182120986096	-2.7938018660133848	-3.619114386182385	-4.68754653111518	-5.940332848145682	-7.181381586069209	-7.958484761465376	-7.768112811350747	-6.714989511455407	-5.290662575640998	-3.9151500835781334	-2.724546350987942	-1.767003327158772	-1.0490468489820954	-0.5379658571054491	-0.24541004322213783	-0.14946523436473358	-0.2457497571949884	-0.5503593346080415	-1.0602148361906834	-1.796294739290744	-2.771693907577672	-3.965969563596863	-5.367074780870148	-6.826502415388151	-7.93741033086218	-8.138106644567612	-7.35530273297825	-6.075445059776664	-4.812915260358733	-3.7171741900557884	-2.8556530844250054	-2.2743438253141255	-1.9143426110415127	-1.7818424664631234	-1.892766602515887	-2.2292777166180584	-2.794386702733234	-3.607312498026789	-4.66398668777651	-5.909402966250027	-7.12154252404159	-7.866369978796857	-7.675897416521927
140.48048048048048	-7.491866016262341	-6.492976822026677	-5.1381041972330035	-3.7812680121451625	-2.6058145569039595	-1.6408641163803874	-0.9224306107805534	-0.41378437416624614	-0.10063557789815368	0.0019469521569059891	-0.08820136457398621	-0.3778552944583879	-0.8739634130258261	-1.5867791688655222	-2.52137138150411	-3.688754899814441	-5.022211675258286	-6.401141850174508	-7.423610777913866	-7.615621309467183	-6.901518192106499	-5.732573522551393	-4.513438692051238	-3.479029552798473	-2.6678479717431856	-2.08847634687066	-1.746112197094832	-1.6310802698991855	-1.7414299748098163	-2.091435103534385	-2.664875000181176	-3.472811279798205	-4.512917660822893	-5.727675856501968	-6.927137058867439	-7.694841906565839	-7.572446524290002	-6.5767367713947875	-5.212140899963879	-3.8709753487698206	-2.6956786984934826	-1.7487020615130613	-1.0308241469149833	-0.5280972276176475	-0.23330119645904634	-0.13543206667973895	-0.2371928208127449	-0.5412091903672024	-1.050636925227538	-1.7790296007057345	-2.740278018215463	-3.914692173218436	-5.273926828449038	-6.677449644955954	-7.708383090953119	-7.835919754371807	-7.080055009587941	-5.865551307480378	-4.6270892961016	-3.5684276655427984	-2.7386754265235496	-2.1437849301323406	-1.7897366117960023	-1.668719063735194	-1.7671274506071744	-2.110755132568289	-2.6739052764049895	-3.4654500796749614	-4.494823002333674	-5.702557459696863	-6.873644855016476	-7.61268676482046	-7.487391659890092
140.56056056056056	-7.4347166344588835	-6.514272231852305	-5.20086196642898	-3.857722861883083	-2.6889512119053047	-1.7173065394749434	-0.9965513413795578	-0.491774448540785	-0.17590345670769175	-0.06950313605652239	-0.1642811877292774	-0.45308022347488275	-0.9501614879851573	-1.6654437605131514	-2.60447880410094	-3.7690785107968368	-5.098301539324676	-6.450648323812796	-7.389784926311567	-7.521795770448115	-6.780073566615372	-5.616082246610115	-4.4164986455435775	-3.393023254415319	-2.5916226690792423	-2.0248290860177005	-1.6916282615089013	-1.579510861230423	-1.6892330082261287	-2.021046794708982	-2.577100455002185	-3.375401070190164	-4.400938854818483	-5.592162732980525	-6.767150233358454	-7.572099890219114	-7.497189518224179	-6.584951381443696	-5.2550583236765975	-3.931379916325655	-2.7636561055069957	-1.82039482901152	-1.1016757087492273	-0.5973852589624118	-0.3051122047702385	-0.21188882831827666	-0.3140123530251474	-0.6136246759310504	-1.113334203285113	-1.8489616466342726	-2.816469602053823	-3.989122510808148	-5.343339242514536	-6.710001904704227	-7.655640843410205	-7.744631943661557	-6.95695401027422	-5.7192161355513464	-4.524581121870785	-3.477546818880744	-2.6454910198768893	-2.0836254551740163	-1.7383523497065891	-1.6068740811275295	-1.7122012789842267	-2.041926043069432	-2.587752109549152	-3.3711845595689627	-4.386414642704518	-5.566616622318974	-6.722477353267983	-7.502028548100636	-7.41591000606627
140.64064064064064	-7.270631096552888	-6.412216142066659	-5.146480821322726	-3.8346962582023307	-2.690957869784111	-1.7408192853898659	-1.025302512445792	-0.5184499412484528	-0.20808485407495447	-0.10153123964508139	-0.19374577710700605	-0.490401905480505	-0.982033135825029	-1.6947235812206263	-2.615476565966934	-3.7526353433455117	-5.034927846837675	-6.330634273616013	-7.21649071301922	-7.296850682189935	-6.563788158094616	-5.426773762368522	-4.247506662345503	-3.2547784605061323	-2.4760159497993235	-1.912082359650212	-1.5847883656948458	-1.4740289852292994	-1.5747409480729326	-1.9095986825456976	-2.460734731255078	-3.239004516194489	-4.244436999993021	-5.4153651422031155	-6.572637990366429	-7.368708502113174	-7.343889118483632	-6.492745779349587	-5.215897557185442	-3.9216372798984787	-2.772777036319218	-1.8382259671063852	-1.1273137641778257	-0.619728852670272	-0.330886592668233	-0.23349928191325475	-0.34098121156075556	-0.6384946455025263	-1.144762237914992	-1.8694160000565438	-2.8205016713482842	-3.9673242797380035	-5.284847163510862	-6.597943621404984	-7.487488700749694	-7.540003245705845	-6.753604728946741	-5.5545857488967	-4.376135319616859	-3.3537476343716	-2.5484209341630986	-1.9841247638863293	-1.6287451163237638	-1.5183066205362183	-1.6105774776430437	-1.9329639851577594	-2.4789497200152195	-3.239287041979454	-4.235382204593372	-5.397401473594897	-6.5283813055815845	-7.30911517875906	-7.271796951474792
140.72072072072072	-7.1970618565327396	-6.4124948655637315	-5.193091461191839	-3.9096467924028313	-2.7723272017991376	-1.8271306720394982	-1.1114388585630117	-0.6027157322217144	-0.29672517480813776	-0.19151694274896658	-0.2849253171165882	-0.5738753348287324	-1.0682156676115702	-1.7828238203168856	-2.697173294660669	-3.836770049025714	-5.11259441112256	-6.358057632043911	-7.1708723961197665	-7.174142592607334	-6.402147821421478	-5.256584463835261	-4.109270707925982	-3.1248821567301275	-2.3575688589279653	-1.8072111079758033	-1.483648986376434	-1.3777119038838213	-1.479659447746344	-1.8027880244888663	-2.35110328643292	-3.119569628034812	-4.106881330621118	-5.253482878688866	-6.405966243167874	-7.217454016686522	-7.257528996624722	-6.466743688273371	-5.24780562541202	-3.984401105708687	-2.843829077587696	-1.9107704849381466	-1.2042474939477863	-0.7016439066781918	-0.4131170572432638	-0.32225616659880435	-0.4228889866421737	-0.7202554779519665	-1.2262751744087774	-1.9491168055938224	-2.9062384119372457	-4.055845475359137	-5.345279440094993	-6.615789340369317	-7.423770492081028	-7.395028866036883	-6.577563900070937	-5.390665625612108	-4.218550720677604	-3.2114810169829204	-2.423170263644902	-1.8717371171089565	-1.5320941434710287	-1.411346361391479	-1.5110846907627402	-1.8288222089002177	-2.3591700931322896	-3.117718258360668	-4.092986078892379	-5.237844054711117	-6.361657512020036	-7.152058472450936	-7.189172478353551
140.8008008008008	-7.080894352945329	-6.354464608417852	-5.185810825275283	-3.9279118242030884	-2.7999185455211144	-1.868946910644459	-1.1563306168880922	-0.645814970059827	-0.3388714140283726	-0.2361643808071896	-0.3265985523123989	-0.616202707433763	-1.1162918449536678	-1.8148161788860102	-2.729982360968032	-3.8498168308167617	-5.087860494675373	-6.28789318183627	-7.046931286981706	-7.003143116423434	-6.227181222377923	-5.115842715786503	-3.983597300459806	-3.0195744308816663	-2.269746921111936	-1.7214398742395516	-1.4055339447869295	-1.2989724932052271	-1.4049757542726544	-1.7271802859993615	-2.2587559563563286	-3.014008393301767	-3.9815565488717586	-5.1077788786903575	-6.226908930220115	-7.05890255829602	-7.142745700235312	-6.41631894560387	-5.244584930936707	-4.003474648559097	-2.8751775091004665	-1.9497626495110758	-1.2464758578063015	-0.7417610579114811	-0.45055004127830506	-0.35649831561502726	-0.4592034716187173	-0.7566228783092195	-1.2680023914830083	-1.9826334369105958	-2.9298081425728375	-4.05547076842496	-5.3297393831759345	-6.548857130119735	-7.310322387470793	-7.237915417719652	-6.422051884777133	-5.243283273369956	-4.10971583657419	-3.117083647496621	-2.32936084058713	-1.7900158334259586	-1.4572876179007423	-1.3351597359039749	-1.4342655090547163	-1.7408263281438459	-2.2674003804000433	-3.014617441318213	-3.9699068374039803	-5.08501735335295	-6.196171151654462	-6.987243808097771	-7.071060443330005
140.88088088088088	-7.03774828616886	-6.372205259299834	-5.250096639924612	-4.011124149783833	-2.895504901331402	-1.9581147182592997	-1.2489240619141748	-0.7437478098975968	-0.43667715707398214	-0.3328068247441943	-0.42214337346355735	-0.7069060707303285	-1.2077475992400897	-1.90729471820023	-2.8210863288746646	-3.933527057684293	-5.156179866243501	-6.310005450484009	-6.999028502250712	-6.906524378947377	-6.103212258209628	-4.9815855665519715	-3.852866081834065	-2.8977824717760576	-2.1506991486389415	-1.6190256792913438	-1.3001208333726653	-1.1987840623056583	-1.3051425484399422	-1.6240973455615735	-2.15249777433833	-2.888816737291403	-3.8432400212025835	-4.9677854075672965	-6.098732413683802	-6.940001689126936	-7.076849732160502	-6.423804949440195	-5.295848302268176	-4.072488299813403	-2.9544260487243448	-2.038952662274605	-1.3307562318022927	-0.829919983168493	-0.5379391827216099	-0.4404109586650914	-0.5408513540922917	-0.8470730052762021	-1.352492428494004	-2.06808977462976	-3.0157232310539634	-4.142564362559268	-5.384672400203981	-6.555748742354901	-7.269127278210082	-7.129177367458998	-6.29144306867142	-5.113198053101811	-3.9800882028942444	-2.998126352841854	-2.2217617461795416	-1.68427615561768	-1.3581960588769597	-1.240648575466609	-1.3358835651050875	-1.6387820951157381	-2.157113422474787	-2.8920421390002016	-3.8380812689078283	-4.946068774204294	-6.051857360700018	-6.873530569703234	-7.0132939187537255
