freq_GHz	trans_5deg_0.0deg_X	trans_5deg_5.0deg_X	trans_5deg_10.0deg_X	trans_5deg_15.0deg_X	trans_5deg_20.0deg_X	trans_5deg_25.0deg_X	trans_5deg_30.0deg_X	trans_5deg_35.0deg_X	trans_5deg_40.0deg_X	trans_5deg_45.0deg_O	trans_5deg_50.0deg_X	trans_5deg_55.0deg_X	trans_5deg_60.0deg_X	trans_5deg_65.0deg_X	trans_5deg_70.0deg_X	trans_5deg_75.0deg_X	trans_5deg_80.0deg_X	trans_5deg_85.0deg_X	trans_5deg_90.0deg_X	trans_5deg_95.0deg_X	trans_5deg_100.0deg_X	trans_5deg_105.0deg_X	trans_5deg_110.0deg_X	trans_5deg_115.0deg_X	trans_5deg_120.0deg_X	trans_5deg_125.0deg_X	trans_5deg_130.0deg_X	trans_5deg_135.0deg_E	trans_5deg_140.0deg_X	trans_5deg_145.0deg_X	trans_5deg_150.0deg_X	trans_5deg_155.0deg_X	trans_5deg_160.0deg_X	trans_5deg_165.0deg_X	trans_5deg_170.0deg_X	trans_5deg_175.0deg_X	trans_5deg_180.0deg_X	trans_5deg_185.0deg_X	trans_5deg_190.0deg_X	trans_5deg_195.0deg_X	trans_5deg_200.0deg_X	trans_5deg_205.0deg_X	trans_5deg_210.0deg_X	trans_5deg_215.0deg_X	trans_5deg_220.0deg_X	trans_5deg_225.0deg_O	trans_5deg_230.0deg_X	trans_5deg_235.0deg_X	trans_5deg_240.0deg_X	trans_5deg_245.0deg_X	trans_5deg_250.0deg_X	trans_5deg_255.0deg_X	trans_5deg_260.0deg_X	trans_5deg_265.0deg_X	trans_5deg_270.0deg_X	trans_5deg_275.0deg_X	trans_5deg_280.0deg_X	trans_5deg_285.0deg_X	trans_5deg_290.0deg_X	trans_5deg_295.0deg_X	trans_5deg_300.0deg_X	trans_5deg_305.0deg_X	trans_5deg_310.0deg_X	trans_5deg_315.0deg_E	trans_5deg_320.0deg_X	trans_5deg_325.0deg_X	trans_5deg_330.0deg_X	trans_5deg_335.0deg_X	trans_5deg_340.0deg_X	trans_5deg_345.0deg_X	trans_5deg_350.0deg_X	trans_5deg_355.0deg_X	trans_5deg_360.0deg_X
140.0	-12.64301205676266	-13.65767479936266	-11.90057087946266	-9.433238993122659	-7.37122775121266	-5.82011796041266	-4.69740010305266	-3.94611168905266	-3.50963522001266	-3.3538036446126602	-3.50001145406266	-3.93022848173266	-4.66985178991266	-5.77364350362266	-7.29299784704266	-9.337449083762658	-11.803521166262659	-13.659626970762659	-12.77644349146266	-10.16039181756266	-7.69055892034266	-5.72709704442266	-4.177136908012661	-3.02986217542266	-2.1972534756226603	-1.6275451283026598	-1.28993536039266	-1.17586053415266	-1.2889657120326599	-1.6289103130926599	-2.19767309232266	-3.0394225220226603	-4.17722273870266	-5.7063169579126605	-7.66251374288266	-10.15400219956266	-12.76113129656266	-13.70365048456266	-11.89750863116266	-9.43193055196266	-7.37326146169266	-5.83032561346266	-4.71908618017266	-3.96585560842266	-3.52265764280266	-3.38563228651266	-3.50854683919266	-3.9315502743326602	-4.67153168722266	-5.76697636648266	-7.29344225927266	-9.31195927663266	-11.72855759666266	-13.547781954262659	-12.681761751562659	-10.11505890886266	-7.65247250600266	-5.66113616033266	-4.14282418294266	-2.9948835472626603	-2.1363661388926602	-1.56276465459266	-1.2153875927526598	-1.09705091520266	-1.21272433801266	-1.5420372585826598	-2.10886074110266	-2.94423700376266	-4.09231377645266	-5.59708691640266	-7.54772473379266	-10.005232820942659	-12.630148897562659
140.08008008008008	-12.351218346836854	-13.350668056666784	-11.721625692838241	-9.328283310975237	-7.30798644187779	-5.769499470013203	-4.661617147872723	-3.9140984287423923	-3.4763663116636927	-3.325386818074144	-3.4676565098543746	-3.8953986333455863	-4.63545529342927	-5.730135507733376	-7.246147373980474	-9.240992976700566	-11.64897381161022	-13.342264499114432	-12.466583438207428	-9.927281536341164	-7.51259010769762	-5.583049547051523	-4.065172548259138	-2.937003874645134	-2.1181262849315003	-1.545287900468776	-1.2148865104252635	-1.111916642193139	-1.2124951036987561	-1.5496551500877158	-2.119950505795613	-2.95115727976076	-4.07429483067144	-5.576694663311992	-7.491575095595027	-9.935129684093653	-12.463419403640358	-13.42611702838841	-11.738052666094097	-9.337206598123275	-7.3168708999697705	-5.79139222048049	-4.682526700690689	-3.9377192263243637	-3.5051970325185584	-3.35775595178198	-3.4891642002352548	-3.9085802440885686	-4.641389544746757	-5.723988306382234	-7.244654451248642	-9.239403004969088	-11.555458639831537	-13.24798788761473	-12.359735236962278	-9.874383590449796	-7.489139966987709	-5.526718911072462	-4.049331174921781	-2.9008222290578356	-2.060299885484892	-1.494582521268846	-1.150298190868755	-1.0421624738822055	-1.1376746021457722	-1.463326275492248	-2.0340409848935526	-2.8554080886709694	-3.9832775166497787	-5.472639563167476	-7.373623610341974	-9.783965354291881	-12.341049808267584
140.16016016016016	-12.090338373291843	-13.086906854583033	-11.55828355330526	-9.226589810506173	-7.2127769721276485	-5.6919041338629635	-4.582800723892293	-3.8353736371974194	-3.4013046428354974	-3.2482095492586605	-3.3867744735993317	-3.80940545690726	-4.549352872124136	-5.6339333527593505	-7.145302699013475	-9.122674384032502	-11.437179413190147	-13.073977811634686	-12.184825870933684	-9.691445728205991	-7.347742794275953	-5.428831707130319	-3.928239047708148	-2.800723625735306	-1.9803186805354869	-1.4177506617989901	-1.0809720647238115	-0.9811072996909364	-1.0854161403757374	-1.4177575425220537	-1.9895998560558974	-2.811257775722764	-3.940617357526697	-5.430980860412352	-7.333582472393341	-9.730061379757121	-12.199084097240492	-13.149027810561313	-11.567983854077433	-9.230513117817095	-7.235005291848538	-5.715908138845487	-4.617736512837669	-3.8603712646057375	-3.4272383746217536	-3.292207096912624	-3.4129728173145466	-3.8279727953922045	-4.55529327315804	-5.6312946008382205	-7.144781567548049	-9.097106758414833	-11.36668452457523	-12.994746581892143	-12.106082701954204	-9.683663248414708	-7.333547248500918	-5.388708631557486	-3.911539974631431	-2.77077685939904	-1.9349716073627337	-1.3684061591493906	-1.0280203902838791	-0.9149865234819412	-1.0169010328210604	-1.3455565379060874	-1.8985395330135748	-2.7185405887737546	-3.8450087823183687	-5.335789626541631	-7.217408991195383	-9.576714878920535	-12.07875494679064
140.24024024024024	-11.734182433828988	-12.727654246744308	-11.310278848331981	-9.052006866285366	-7.096353795950889	-5.585877034912448	-4.491426996442417	-3.7604383851151213	-3.3221999003920573	-3.169443415612717	-3.3189423794627486	-3.7439152809428995	-4.47569069720278	-5.554572386232031	-7.048625399199478	-8.98687016299633	-11.241857785138594	-12.721386601739502	-11.827847281863823	-9.467429179841625	-7.15504592332606	-5.279399060074317	-3.803593314957949	-2.691010055755576	-1.8861555124025429	-1.3224909099502302	-0.9940662981664551	-0.8918313111779326	-1.0002125737740826	-1.3345900471277383	-1.8957437486042545	-2.714074767192273	-3.8229229015050357	-5.288006559309271	-7.159569876487232	-9.481193335008859	-11.859162558417877	-12.79723971756833	-11.321189658605855	-9.056852660179029	-7.114093593092121	-5.612494600588815	-4.517731789866982	-3.7831683754766816	-3.35014847536521	-3.199654257854369	-3.3358556753347903	-3.756775929925873	-4.478302035044281	-5.549111015606354	-7.030989717233413	-8.967649865242278	-11.148485992950604	-12.642097343003767	-11.743805139393551	-9.420991927814715	-7.130583561380595	-5.230693044043145	-3.7787067290320024	-2.6639242739407116	-1.834321218010772	-1.2724564435042842	-0.9354547562700746	-0.8206270854190774	-0.9232284301191249	-1.2528216371459668	-1.804639346051913	-2.616337509286898	-3.7259185301404725	-5.189811622220924	-7.026639941379004	-9.32570062400949	-11.72207570737283
140.32032032032032	-11.436497390690887	-12.381740753629025	-11.07705441830939	-8.904006232773993	-6.971881632857724	-5.481151457469293	-4.393086048028609	-3.6515168697916778	-3.222642424393741	-3.0782499430764654	-3.2112906781521557	-3.631537202173768	-4.356902551414072	-5.428008902227025	-6.914372896455342	-8.806119123902485	-10.963219139801076	-12.390478256647453	-11.521712634706912	-9.202449193632468	-6.9733678326112845	-5.116336128783995	-3.6543036173554713	-2.5450410129765153	-1.7434245523885272	-1.1823239229103883	-0.8580784620958471	-0.7554886478817704	-0.8649292808291	-1.1897895952374855	-1.7534648307017917	-2.5681539045338972	-3.677244076424884	-5.130325031758052	-6.973998713467472	-9.260298147862821	-11.560223052707205	-12.476178641114114	-11.094898034157636	-8.91741941669741	-6.985796922962962	-5.503661132603718	-4.421748643216219	-3.6849198074593086	-3.250473348997927	-3.104931257678717	-3.230487852179076	-3.6413409793968623	-4.365063836550552	-5.421675308137327	-6.888268882501807	-8.778923149515563	-10.889993603919393	-12.28665182644985	-11.445739821752955	-9.189402532821509	-6.950900729165441	-5.073918068427263	-3.6333663075027602	-2.5145074856282803	-1.6847984296129315	-1.1338576865280658	-0.7915331171698032	-0.6789577284029458	-0.7852613038624999	-1.10656088553992	-1.65469710943846	-2.4636881144306053	-3.5678139454156352	-5.020264066427024	-6.837524727942627	-9.096238466879228	-11.424697424767267
140.4004004004004	-11.154277016325567	-12.097543767448393	-10.851735470595228	-8.755498739540778	-6.87751013998503	-5.390709723294946	-4.319128562474185	-3.5930128639000714	-3.1588754489023825	-3.0105488856090794	-3.1626389739978404	-3.5779559958021845	-4.292732549476519	-5.36344776255524	-6.8169272525596245	-8.68475982207208	-10.757505435456292	-12.066532511540883	-11.208258619724463	-9.027437878774029	-6.813086072460699	-5.0018113091177545	-3.5583994593582537	-2.4760481790742497	-1.675246209680655	-1.1159018922246386	-0.790902657584326	-0.6909233967425621	-0.7987637586383954	-1.1234570508735076	-1.6800261841802548	-2.483381542214059	-3.5706433750794146	-5.006261531029646	-6.813369122326245	-9.043814844770132	-11.268548572612152	-12.17935979927832	-10.876139358682217	-8.759232525329855	-6.883309205820193	-5.412112513318809	-4.337751673476756	-3.613587640994425	-3.1807224955514113	-3.0363942483452147	-3.169151175818399	-3.5860586182799814	-4.288632721247378	-5.349932809941464	-6.799317751290775	-8.638233594797164	-10.688234091980014	-11.987680463345287	-11.136978839104342	-8.970907511502444	-6.786549369112951	-4.945219340599855	-3.5335709411181533	-2.43467164203562	-1.6163493165434972	-1.0689147146695588	-0.7271817055994191	-0.6168462182157252	-0.7141390641855618	-1.0327705695311098	-1.576299380941295	-2.374343943397002	-3.4581288069152603	-4.88653683301318	-6.672642274394394	-8.869298984073676	-11.126151864305346
140.48048048048048	-10.801223733002539	-11.704862675774615	-10.599577936308236	-8.596382580301283	-6.751163288942142	-5.3092442356532805	-4.25007059439412	-3.5139220444055272	-3.092263489812405	-2.939585321604986	-3.067124764421831	-3.4847954439430344	-4.1956952967199115	-5.2399001690169085	-6.682232462548627	-8.502724545438127	-10.48593294972925	-11.697849781586626	-10.887254693121156	-8.78098991140546	-6.628642975334729	-4.853292642353222	-3.419330498420901	-2.3410837417036023	-1.5504386553354337	-0.9938698609105119	-0.6756418951784333	-0.5772447073574313	-0.6790052551553732	-1.003869403535786	-1.5531553108184362	-2.3535940814849536	-3.4360388481028243	-4.851348880838925	-6.629277714325479	-8.804653993545491	-10.933812491781215	-11.809941453162901	-10.63656328783166	-8.621635323468938	-6.782819108858508	-5.341473279714902	-4.2815473240194315	-3.5419341676052234	-3.1229838941339025	-2.9815311606700883	-3.1011392271375047	-3.5082551011263337	-4.21928155702817	-5.249152861854927	-6.681154677407005	-8.482770668795842	-10.426464293733455	-11.627469186968607	-10.81848132892145	-8.729940383939843	-6.616788280916589	-4.811476139990937	-3.404323392747747	-2.3122980425794273	-1.5000236406170535	-0.9477615472221997	-0.6123249838096567	-0.5040172293175003	-0.6048563813095226	-0.9162996815286163	-1.4581026375267823	-2.246927973329155	-3.3262767844838725	-4.734040437460935	-6.484800504439529	-8.628730036064825	-10.789410801248179
140.56056056056056	-10.526985168287512	-11.402435633848173	-10.356397290728653	-8.425104471394766	-6.630968574866456	-5.203626533262211	-4.151832468257377	-3.433784989242631	-3.0088565727608487	-2.863163383726695	-2.998183856952701	-3.4065391204512596	-4.117775893045595	-5.158532969684975	-6.569140292837278	-8.33911711302955	-10.272564995707931	-11.402980720309534	-10.620429638384907	-8.594199751325737	-6.495675380861293	-4.743415750278518	-3.3444955693579477	-2.27342177855094	-1.4843725270083274	-0.9408254098732637	-0.6242137042744406	-0.52227727358004	-0.6276660274346046	-0.9465089030225565	-1.4894728220056446	-2.284916612697747	-3.3572545248279977	-4.753396448886877	-6.498135566092223	-8.616097724095766	-10.66606762734647	-11.519209383345672	-10.394418217002226	-8.461097944341564	-6.666348590363514	-5.2406658413613405	-4.2004547031814905	-3.4778581208331314	-3.0556702681571655	-2.9158527393886473	-3.040767083636985	-3.446719782589478	-4.141679479645405	-5.169175406575635	-6.5711823911620515	-8.332943938130702	-10.212241951663087	-11.334189118879204	-10.566967203150774	-8.55249266376787	-6.4898644437327135	-4.714632070440031	-3.333997369503553	-2.2479462646048742	-1.4412427269345636	-0.9068424294548533	-0.5692670783311303	-0.46178200236053585	-0.5571232339710223	-0.8661981984311472	-1.4041970580186178	-2.1928897554067364	-3.258220904442192	-4.641963619700821	-6.369597740339031	-8.462404996523357	-10.52766644591404
140.64064064064064	-10.260205543834768	-11.119333901074562	-10.12799305485425	-8.267452292502934	-6.5255207724364395	-5.111283632622457	-4.077827598251614	-3.362828215092165	-2.9451648074588306	-2.803251723760812	-2.9293084832066385	-3.338308329348721	-4.040752877712825	-5.058792362949364	-6.446182476276886	-8.185331754148045	-10.050824299036009	-11.129672693880668	-10.375023476293975	-8.411825638289363	-6.355241733524606	-4.626787578030354	-3.229338413495525	-2.172127914157586	-1.3932196047568723	-0.8426408053633888	-0.5318392968144641	-0.43698329387866314	-0.5383555070648708	-0.8594831681821916	-1.4007198178258615	-2.1842725336693554	-3.2533326547672177	-4.642033169823415	-6.368751496778039	-8.438847830116526	-10.416050584516391	-11.236442259458544	-10.17962938790388	-8.295307347494171	-6.551108662446489	-5.156616546974561	-4.112754292922674	-3.410605473100365	-2.9871633926384504	-2.8429961104361765	-2.9727880205487813	-3.366327064538631	-4.054076053966448	-5.072769097268176	-6.457188788607269	-8.16733553031474	-9.990284890198772	-11.07132459573282	-10.324098376077254	-8.381340053598922	-6.357039887877989	-4.605767838128446	-3.227912888757769	-2.1515031276304586	-1.3529699364348622	-0.8048888524967146	-0.47551045073460146	-0.36522266078958426	-0.46256453739745995	-0.7749714647439278	-1.3075396144830789	-2.0870972460190265	-3.145122785837587	-4.520441565080682	-6.2140481316962335	-8.251552354592159	-10.258984940889365
140.72072072072072	-9.980822902254452	-10.77075797984436	-9.837064987621838	-8.057649728124902	-6.359914818044002	-4.988897336207065	-3.96728058090112	-3.2510312073227414	-2.837360403275804	-2.697144780857786	-2.8224916004202187	-3.231155923612021	-3.923271625684813	-4.933141630759137	-6.298920540908236	-7.990444621237425	-9.77415507090382	-10.779501583894811	-10.054140842476524	-8.182257587557245	-6.195012152450849	-4.509160840545264	-3.133051012805894	-2.081783327683642	-1.3178120999050833	-0.7745484680035879	-0.4625121234071915	-0.3632562971164258	-0.4673659379783898	-0.79131013126457	-1.3247346660431913	-2.1082197306811197	-3.155422096566615	-4.531789964097606	-6.209849370203371	-8.229848109639768	-10.12835663690256	-10.893280780801117	-9.887367149448055	-8.100332182525804	-6.383982473381479	-5.023168189819407	-4.003055688216615	-3.2882930800018406	-2.8777117318191374	-2.7438634083448132	-2.8638092287319306	-3.255516075589588	-3.944616998352561	-4.934816497653823	-6.293690221522381	-7.981954161903461	-9.708538368729135	-10.712919969515532	-10.023210202996433	-8.153212663007334	-6.197001272206164	-4.4685950834874255	-3.123983449478597	-2.063729603800579	-1.2681476884479663	-0.7342855562326869	-0.4049376984803988	-0.29577524555684026	-0.39404175730887625	-0.7043382356124258	-1.2316780839276962	-2.0036162274758045	-3.0493184550774255	-4.412210180663371	-6.072939438573641	-8.057120391631297	-9.97211058906184
