freq_GHz	trans_5deg_0.0deg_X	trans_5deg_5.0deg_X	trans_5deg_10.0deg_X	trans_5deg_15.0deg_X	trans_5deg_20.0deg_X	trans_5deg_25.0deg_X	trans_5deg_30.0deg_O	trans_5deg_35.0deg_X	trans_5deg_40.0deg_X	trans_5deg_45.0deg_X	trans_5deg_50.0deg_X	trans_5deg_55.0deg_X	trans_5deg_60.0deg_X	trans_5deg_65.0deg_X	trans_5deg_70.0deg_X	trans_5deg_75.0deg_X	trans_5deg_80.0deg_X	trans_5deg_85.0deg_X	trans_5deg_90.0deg_X	trans_5deg_95.0deg_X	trans_5deg_100.0deg_X	trans_5deg_105.0deg_X	trans_5deg_110.0deg_X	trans_5deg_115.0deg_X	trans_5deg_120.0deg_E	trans_5deg_125.0deg_X	trans_5deg_130.0deg_X	trans_5deg_135.0deg_X	trans_5deg_140.0deg_X	trans_5deg_145.0deg_X	trans_5deg_150.0deg_X	trans_5deg_155.0deg_X	trans_5deg_160.0deg_X	trans_5deg_165.0deg_X	trans_5deg_170.0deg_X	trans_5deg_175.0deg_X	trans_5deg_180.0deg_X	trans_5deg_185.0deg_X	trans_5deg_190.0deg_X	trans_5deg_195.0deg_X	trans_5deg_200.0deg_X	trans_5deg_205.0deg_X	trans_5deg_210.0deg_E	trans_5deg_215.0deg_X	trans_5deg_220.0deg_X	trans_5deg_225.0deg_X	trans_5deg_230.0deg_X	trans_5deg_235.0deg_X	trans_5deg_240.0deg_X	trans_5deg_245.0deg_X	trans_5deg_250.0deg_X	trans_5deg_255.0deg_X	trans_5deg_260.0deg_X	trans_5deg_265.0deg_X	trans_5deg_270.0deg_X	trans_5deg_275.0deg_X	trans_5deg_280.0deg_X	trans_5deg_285.0deg_X	trans_5deg_290.0deg_X	trans_5deg_295.0deg_X	trans_5deg_300.0deg_O	trans_5deg_305.0deg_X	trans_5deg_310.0deg_X	trans_5deg_315.0deg_X	trans_5deg_320.0deg_X	trans_5deg_325.0deg_X	trans_5deg_330.0deg_X	trans_5deg_335.0deg_X	trans_5deg_340.0deg_X	trans_5deg_345.0deg_X	trans_5deg_350.0deg_X	trans_5deg_355.0deg_X	trans_5deg_360.0deg_X	trans_1deg_25.0deg_X	trans_1deg_26.0deg_X	trans_1deg_27.0deg_X	trans_1deg_28.0deg_X	trans_1deg_29.0deg_O	trans_1deg_30.0deg_X	trans_1deg_31.0deg_X	trans_1deg_32.0deg_X	trans_1deg_33.0deg_X	trans_1deg_34.0deg_X	trans_1deg_35.0deg_X	trans_1deg_115.0deg_X	trans_1deg_116.0deg_X	trans_1deg_117.0deg_X	trans_1deg_118.0deg_X	trans_1deg_119.0deg_E	trans_1deg_120.0deg_X	trans_1deg_121.0deg_X	trans_1deg_122.0deg_X	trans_1deg_123.0deg_X	trans_1deg_124.0deg_X	trans_1deg_125.0deg_X	trans_1deg_205.0deg_X	trans_1deg_206.0deg_X	trans_1deg_207.0deg_X	trans_1deg_208.0deg_E	trans_1deg_209.0deg_X	trans_1deg_210.0deg_X	trans_1deg_211.0deg_X	trans_1deg_212.0deg_X	trans_1deg_213.0deg_X	trans_1deg_214.0deg_X	trans_1deg_215.0deg_X	trans_1deg_295.0deg_X	trans_1deg_296.0deg_X	trans_1deg_297.0deg_X	trans_1deg_298.0deg_O	trans_1deg_299.0deg_X	trans_1deg_300.0deg_X	trans_1deg_301.0deg_X	trans_1deg_302.0deg_X	trans_1deg_303.0deg_X	trans_1deg_304.0deg_X	trans_1deg_305.0deg_X
101.66166166166167	-7.132652235092114	-5.5287636422899515	-4.346882382544786	-3.4989958390472293	-2.934434868900773	-2.607743131853215	-2.509040612350052	-2.636907337534076	-2.997345366266389	-3.6315682472448976	-4.565431268955948	-5.847545676871674	-7.597297584565098	-9.97752813592818	-13.243136920570112	-17.032421891168912	-17.061652396531173	-13.488670705308849	-10.402438223975116	-8.220902720841321	-6.663442868126228	-5.597839771325167	-4.906379025371153	-4.53780590484914	-4.476162965937819	-4.713718834929381	-5.258339842393404	-6.162658764550732	-7.494806564236939	-9.40271624727863	-12.090063077990933	-15.707381645729171	-17.825754692741082	-14.751187358021664	-11.17466932407692	-8.471050626272444	-6.543231789526128	-5.1569962416714334	-4.168881982528269	-3.486873646391854	-3.0747703165802727	-2.8830929288111737	-2.913610386174527	-3.1676378494691715	-3.6641368525797624	-4.428976550230202	-5.504245450298621	-6.925891814283616	-8.827923778651844	-11.461635627913758	-15.107631570814858	-19.43122520690625	-18.334040505363706	-14.099502503417659	-10.912719286565407	-8.75497010769702	-7.206718192431963	-6.141896218862214	-5.466163453031453	-5.102948339246448	-5.039295380890302	-5.269235316570352	-5.815908495601864	-6.708164974129161	-8.023450262550572	-9.92400638106747	-12.664073153789031	-16.511118235024064	-19.669178589593837	-16.398197286849793	-12.26526161967632	-9.289658749900193	-7.1293996004404425	-2.526371741193455	-2.4816162133897914	-2.441993509913656	-2.418094269973395	-2.4029775423509228	-2.3951749074890207	-2.3930958905552373	-2.40518193212845	-2.419270093370773	-2.4500357346918036	-2.4905718319102124	-4.535802599776857	-4.500486592145537	-4.4761599803429535	-4.458875264367268	-4.46127744061979	-4.472951336895146	-4.495835176924875	-4.532874750416758	-4.578547538932904	-4.631881810871712	-4.698224815275567	-2.8837750665547266	-2.8940524149184004	-2.9078359156313334	-2.936496954537119	-2.9645802173933453	-3.0087030839563083	-3.059352827375658	-3.1268286247898116	-3.1911551404557676	-3.2712597490140563	-3.359984494416058	-5.0515892704888	-5.017479391181682	-4.9893158010655965	-4.97968408091844	-4.979320165383514	-4.987909483710422	-5.009548188802413	-5.040940064801983	-5.092286620760892	-5.146542328725577	-5.218654970141613
101.71171171171171	-7.09813694945824	-5.49324738047824	-4.311482575914457	-3.466271089355538	-2.9015366196931054	-2.572979835055718	-2.4756142108575196	-2.602450568750673	-2.969231221407249	-3.6035650402875197	-4.539804776863195	-5.820563729096978	-7.577629386120131	-9.965023208662116	-13.223336757135717	-17.000100449762744	-16.992832661032114	-13.426254191178963	-10.363454350793377	-8.17043426050671	-6.62148464512797	-5.554333661405448	-4.8681404271930155	-4.4961726862331055	-4.437734376555718	-4.674159961052926	-5.214306556780313	-6.12288519748725	-7.449758521420944	-9.351362903191305	-12.038438019796981	-15.628610289136619	-17.743926568398777	-14.706769045743826	-11.13479970414743	-8.436088119891664	-6.500998364191573	-5.122453174430853	-4.128220665914998	-3.4524000446272494	-3.03948033857743	-2.852797295951394	-2.8838553453633757	-3.138413777576078	-3.63722058709752	-4.405700366054006	-5.479976319331033	-6.910829711955447	-8.816871682082295	-11.459836148293375	-15.102475995783466	-19.424828551193375	-18.32712384420959	-14.09550734289698	-10.895404047087974	-8.731390768694459	-7.182422200113106	-6.121348235337972	-5.445475926625269	-5.081533707291935	-5.017315860620673	-5.250751598815358	-5.79683675886689	-6.690615899208061	-8.003397705673017	-9.907571324707071	-12.645864688979865	-16.475470977140223	-19.607537411720397	-16.346282491054634	-12.248499746084367	-9.263096092340314	-7.104262416782565	-2.480048055399862	-2.437760188046889	-2.4016392621092315	-2.373759145490673	-2.3567663338012133	-2.350915211095808	-2.3520294828722945	-2.3635552212241864	-2.381808738802565	-2.4088670867269792	-2.44910850860761	-4.482400065418961	-4.447549528179953	-4.420959833860854	-4.407375000972655	-4.404001120330763	-4.417852754342475	-4.43994682793689	-4.473900391525088	-4.521339386783375	-4.57780682538779	-4.643254808833647	-2.840971631323556	-2.849268913622565	-2.867100642959322	-2.8935103183710336	-2.9253680151051777	-2.970135603221574	-3.0227458050977	-3.083962685702745	-3.153834147847159	-3.2349001355279703	-3.3266264171548174	-5.014035354144277	-4.9760915656679705	-4.950806789921214	-4.941701708962926	-4.942498959216349	-4.950923533402655	-4.975817019155629	-5.006879497569592	-5.058937335153646	-5.112398788014728	-5.182427312154908
101.76176176176176	-7.017580025329126	-5.416237229840368	-4.236524061295003	-3.3975599207298273	-2.8325933187206482	-2.5084992191522804	-2.4090040850773558	-2.5350375200746127	-2.898183701059918	-3.527229381534883	-4.460803496968468	-5.735111250550099	-7.481319015226457	-9.859056152642212	-13.097810919615767	-16.827918186921476	-16.90756796992558	-13.38404650649034	-10.321372710558208	-8.135537802058677	-6.583712056730389	-5.5161840160506594	-4.824381024171809	-4.456006886029168	-4.394550641042821	-4.627666722689377	-5.16773507463163	-6.068604852719698	-7.39771683404163	-9.284210177057936	-11.950004270847097	-15.480806934625678	-17.510254526397848	-14.546279946968117	-11.0236968494508	-8.336985576276014	-6.422844615804603	-5.045402635822211	-4.060993846254804	-3.38393489462206	-2.974674290860028	-2.788000162083641	-2.8248322834837616	-3.0762437706304975	-3.5772901408527398	-4.338023195418836	-5.417950325327094	-6.841581866444653	-8.740293350688166	-11.363745654706355	-14.98507786912137	-19.268820681133388	-18.285593263528977	-14.092549876471615	-10.894077607099044	-8.72111258697515	-7.170258545083589	-6.110489973338335	-5.426085904691098	-5.06584792251347	-5.0015995324850016	-5.2272866620858425	-5.770607932686624	-6.6618270159436115	-7.97242372448189	-9.872584491538115	-12.594213881564512	-16.40137857590005	-19.38192335447823	-16.180504623851498	-12.133352018714062	-9.176346012920657	-7.026784941860107	-2.410555429905333	-2.3665440074374455	-2.3323178827277657	-2.306814882867165	-2.2877556408000776	-2.2800301984189972	-2.2829435400512894	-2.2916407438594373	-2.3185855100293074	-2.3422113070114294	-2.384789956483852	-4.439447796404111	-4.403795268224012	-4.3760936602923	-4.36041403021316	-4.359269964706454	-4.369699957988786	-4.39355576589246	-4.427876632510288	-4.475525996965023	-4.532401558533452	-4.60207713058196	-2.7738382030131605	-2.7816758374368447	-2.8004509513899674	-2.8294387884179457	-2.860747244166654	-2.9051820975497673	-2.9569058751422093	-3.0203956413522097	-3.0914053242917188	-3.171869690495102	-3.2683270976557335	-4.9833525419407865	-4.94471047819391	-4.919726599108315	-4.90937181817285	-4.909682577573671	-4.919273557982849	-4.943026099855793	-4.974768775258645	-5.027486719669225	-5.081878565829956	-5.1509321441327
101.81181181181181	-6.991685427077704	-5.389101678868181	-4.208757034737109	-3.3659194280333176	-2.800290813764799	-2.471111098413848	-2.370863014123308	-2.495453003379145	-2.857169453777382	-3.4849384726835804	-4.41393537812129	-5.6828805532484274	-7.42055239819782	-9.780295747984754	-12.985997224682722	-16.649825906501363	-16.751178002421984	-13.312242040002532	-10.269655007974293	-8.101041590340301	-6.551914145727329	-5.484805689290483	-4.796161917804228	-4.425943656099462	-4.360662310300061	-4.592981143131802	-5.13367176231922	-6.033884209640561	-7.352462593705997	-9.238354927154377	-11.884930522673987	-15.38522920222435	-17.406003841107662	-14.469927826750997	-10.966277266520546	-8.293695085963895	-6.381785060875464	-5.005287323480735	-4.022309785221872	-3.349755277951695	-2.9423695673537065	-2.7573321336687715	-2.7929030078960793	-3.04903542443605	-3.5490087210761923	-4.309573162395482	-5.388871600409248	-6.805344835383866	-8.695186988101577	-11.310759425808143	-14.896771812696045	-19.12290520795493	-18.23554308761055	-14.087245675658675	-10.891052078882693	-8.71895531285217	-7.170397884818825	-6.103584050264961	-5.418496627679744	-5.056277248204901	-4.988912347889265	-5.215676720882779	-5.755225334166521	-6.643276643555922	-7.949398084057202	-9.846390928322398	-12.555597392017225	-16.33462243163085	-19.308499867821862	-16.136872930043584	-12.096812248091718	-9.145555609662471	-6.997040884479077	-2.3764634968565104	-2.329410189350503	-2.2942099717667093	-2.272977684916199	-2.253940027960903	-2.2432896416368795	-2.24465540373696	-2.255687327322407	-2.277964661519265	-2.303777745385109	-2.3445899485071817	-4.416004049499071	-4.375489550279689	-4.351808898649239	-4.333549141376145	-4.335430934595084	-4.346966210637377	-4.370917160678869	-4.403287145678279	-4.450589250480961	-4.506678426911453	-4.573119893656897	-2.7445597668613892	-2.7528116682469945	-2.773494960401521	-2.7987899967330416	-2.8348717594948845	-2.8768069818950943	-2.932327728337347	-2.9954975945762157	-3.065350528803333	-3.1464495838758655	-3.24097335573984	-4.978209560787052	-4.941097280370745	-4.9142235777309144	-4.901294036515971	-4.902492417556272	-4.91213256517482	-4.936641320181977	-4.9697746493926385	-5.018183259367063	-5.0729550612189245	-5.144163137765391
101.86186186186187	-6.926001127774966	-5.333016996984335	-4.157392981532774	-3.312016573751182	-2.7471601168285096	-2.419163673133224	-2.318619110923374	-2.4402452295611514	-2.8038693183207615	-3.4271958826517825	-4.349509327976557	-5.615640386807819	-7.344461856306858	-9.686010783140702	-12.855943772868601	-16.464044111303433	-16.57511727014878	-13.220266234736766	-10.209360579489319	-8.057119121781602	-6.506606346855116	-5.440480817904665	-4.747572737052653	-4.3810174773049955	-4.317904277607548	-4.551844160121902	-5.093284515286617	-5.993118821677548	-7.311585227294365	-9.195068008544455	-11.839938488798028	-15.301268839613645	-17.22651484347581	-14.312458386319953	-10.866348285181815	-8.210837314078871	-6.311781813070702	-4.947544490251572	-3.9751257051561675	-3.299034806700131	-2.892567554396197	-2.7084243419299203	-2.7430820049797706	-2.9981394580189895	-3.4937339129763467	-4.25211619041971	-5.325470019393164	-6.733772748944245	-8.613766814851422	-11.20401273185899	-14.750530227155386	-18.91471777309082	-18.127025161744875	-14.033839865833462	-10.858256710900731	-8.692291802474784	-7.145496076289018	-6.079369264319649	-5.398696814929259	-5.03241083930079	-4.966842393617908	-5.193029641385835	-5.737276390865505	-6.622854341617937	-7.932051243363222	-9.829914816149047	-12.536605249268899	-16.287903174288417	-19.177052281611846	-15.995875039243979	-12.002293075503134	-9.0675166462286	-6.928039665338059	-2.326958633395746	-2.2826801384552358	-2.2463397184994403	-2.22361727089935	-2.207366051258749	-2.1959751060388095	-2.1951196959760164	-2.2036313545239445	-2.2227127036560166	-2.253731721870671	-2.292948518073374	-4.371941817057097	-4.336312183747968	-4.313057060360491	-4.296910162802172	-4.297478595656347	-4.30700752326908	-4.330945070802413	-4.362470409172532	-4.410101452389259	-4.4642548102835535	-4.534085462759109	-2.707515981463915	-2.7172545026385992	-2.735307840975296	-2.7618647538142747	-2.79445331160926	-2.838101888922954	-2.891906920136467	-2.956074793420491	-3.0250090614829834	-3.106472639710551	-3.2002472891803104	-4.953537922360851	-4.9178835522287185	-4.892814703530461	-4.876666724856106	-4.876821576653254	-4.8867505176610315	-4.913779920285386	-4.943294860218629	-4.991275430802473	-5.047488463177458	-5.119426581236647
101.91191191191191	-6.83810459801564	-5.2524219228477715	-4.07970112971579	-3.238868367184188	-2.676531602764979	-2.349327045736741	-2.2508910106624866	-2.374430615720265	-2.73462807151543	-3.3601417661778226	-4.283271590605501	-5.543583583641446	-7.26585708614487	-9.600998920577654	-12.738319836236244	-16.319737655978585	-16.497613843033538	-13.170207309134437	-10.167682916048152	-8.003958330835589	-6.451124358440653	-5.39090973154614	-4.694344217090644	-4.326052384191316	-4.262300210289924	-4.494662196169183	-5.0380650832495535	-5.938499331932797	-7.264226263448853	-9.151095701623309	-11.792547157295	-15.221135340961267	-17.040214318147953	-14.150815256426933	-10.740699657441949	-8.110667026412358	-6.218939157909775	-4.863750717039594	-3.8908792249449498	-3.226562059772337	-2.819622609327702	-2.6411894936740383	-2.6759777117775014	-2.9341336875161	-3.432455546484188	-4.1943081808085525	-5.263607371298322	-6.673773186203018	-8.551198353260705	-11.128956148557162	-14.658414665170676	-18.81991834050871	-18.09682085714214	-14.01606395755025	-10.83955380063714	-8.668798155589911	-7.115703536565828	-6.047485665253936	-5.364370289843366	-4.99650430688701	-4.9329171611256895	-5.158369769418862	-5.7084079997344075	-6.596671640552145	-7.909963624588701	-9.818807151443878	-12.532675762282585	-16.28011383604084	-19.045585589470374	-15.833235511609617	-11.889017647401907	-8.965353192610856	-6.83779054991549	-2.2639864472895743	-2.2170206207933276	-2.179519404974589	-2.153253001950735	-2.1368125724578024	-2.1294020772090536	-2.1272017835023966	-2.1368302734275217	-2.1549027410990336	-2.1865213197548696	-2.2267060552928473	-4.316055991009983	-4.280690870106901	-4.255787274361626	-4.242311380862086	-4.23684959927616	-4.248477258583567	-4.2730799381023665	-4.306011907908543	-4.352681170091936	-4.4096115741404445	-4.482908460447532	-2.63760770295582	-2.651160775820354	-2.670987020007161	-2.6982149128967503	-2.730384658747231	-2.7738420677899938	-2.827658656219824	-2.891845576258863	-2.962142603871265	-3.044885843584738	-3.1407343232470106	-4.912971423175118	-4.87596325554681	-4.848973407024127	-4.836885914882665	-4.834617231085338	-4.845537426330593	-4.870652830380193	-4.90476301611742	-4.953679866714977	-5.009643692248301	-5.08129434576661
101.96196196196196	-6.7742102699692825	-5.191742690104257	-4.018552758895678	-3.1747013949628253	-2.617324289241354	-2.2876007532888414	-2.184532195344307	-2.308134283730123	-2.6645957776678006	-3.286388031578041	-4.206746646222285	-5.465632994951064	-7.177345436958973	-9.503007388791666	-12.622437400982747	-16.15406543404892	-16.400003300788057	-13.121899575389353	-10.127586368760422	-7.961324698203416	-6.409604603088641	-5.340570932138672	-4.644028986522314	-4.274745254052825	-4.210209316901954	-4.439493824873655	-4.980685916849652	-5.883587595920222	-7.214940348646799	-9.095074300632863	-11.732501170490051	-15.13381197759846	-16.904555949068936	-14.041002454178543	-10.651245963238601	-8.0309694557766	-6.139689585092374	-4.796176713968621	-3.8175435696110123	-3.16211024106815	-2.7600743722665486	-2.580798519969001	-2.6187758851289407	-2.875938891634186	-3.376115689628701	-4.139177605655789	-5.207676201358772	-6.60861478384687	-8.4751831396774	-11.054810855459724	-14.552535372307874	-18.701084882790962	-18.105457232640905	-14.045001551434696	-10.846014498423886	-8.665689683401101	-7.099307491480962	-6.022803609892963	-5.33510909374905	-4.965686594979591	-4.898270785257588	-5.122896192771562	-5.67235646016855	-6.563815012575817	-7.88713278615888	-9.795221388144164	-12.519656440273431	-16.27446955051828	-18.964315390780747	-15.723705408393457	-11.80110542790717	-8.893053030214496	-6.7694768492629755	-2.1962840752662287	-2.151102702049122	-2.1140873859163087	-2.0895299942390717	-2.0669193019422045	-2.0631025393396425	-2.0616909259388216	-2.0710575239163087	-2.0868777395711633	-2.1154995420295317	-2.155593060623276	-4.270424275051603	-4.229440611032334	-4.2051263148914435	-4.194126529360122	-4.190273702307489	-4.201544125144446	-4.224270791251273	-4.25679156036788	-4.3014304814335755	-4.358241085275998	-4.426903729670182	-2.5792512244374697	-2.592071025323686	-2.6123782072766386	-2.6428173898384104	-2.675773960676408	-2.719749192200012	-2.773017251563175	-2.8374532739065588	-2.909183805753896	-2.996039179816939	-3.089214925873195	-4.889610589071432	-4.8509054272072785	-4.824559828162924	-4.815257683157698	-4.811287842461673	-4.82024543276969	-4.8463846252840055	-4.877324759885607	-4.925904075166077	-4.983934406983765	-5.051246733025657
102.01201201201201	-6.708195232728329	-5.128596217381423	-3.959106160669739	-3.1196606670648133	-2.560936961755354	-2.235111672195233	-2.133181451986434	-2.250798666035113	-2.6100538338518695	-3.2291942240095572	-4.146441607460609	-5.398340473260459	-7.107928598558058	-9.414774451122684	-12.520695852746803	-16.004101186529688	-16.246818517048602	-13.030349416714968	-10.05512737613208	-7.901750523362862	-6.351880384592832	-5.283442497567186	-4.591820671348628	-4.225269564236496	-4.160257591807545	-4.395798050560428	-4.939667590341028	-5.842183351114901	-7.171515440749585	-9.059594807636554	-11.69220206144529	-15.058008537923072	-16.788107654646808	-13.94058474722789	-10.56822988181347	-7.971016904210525	-6.087930441929501	-4.740681210387728	-3.7762441430623515	-3.1169631634628305	-2.713687355764332	-2.5366449724341518	-2.573222737010308	-2.828501439624062	-3.3242916985166753	-4.083605636303522	-5.147040937353853	-6.5461730373090194	-8.40514626978019	-10.956706749009562	-14.437399119895751	-18.528176090358812	-18.01232830856511	-13.99344381589544	-10.809733193491237	-8.635086549609197	-7.065534034957124	-5.990780465547305	-5.303053625665654	-4.933590860651148	-4.871304195878896	-5.0971772652351115	-5.644641021660725	-6.5433058197712946	-7.865277012858262	-9.78682212173724	-12.517626840061503	-16.25179399913117	-18.848753144714966	-15.627217221482844	-11.708502580736292	-8.826168536022596	-6.710104139312112	-2.141050970542591	-2.0955924876361944	-2.0624818711906694	-2.0355570570005193	-2.0149176639368847	-2.006453719893282	-2.006305137863432	-2.0173282748134915	-2.0373347388615395	-2.0636018822019895	-2.1008444587288664	-4.219922149102744	-4.181582081740131	-4.157088334452894	-4.145774151422474	-4.14453410560788	-4.152470677773765	-4.17632949562794	-4.209215200296497	-4.254275418215446	-4.308307307215025	-4.376373308513313	-2.5309532508029213	-2.542797945950999	-2.5646032939335823	-2.5937419091127714	-2.629006686820039	-2.673616183367066	-2.7273700820343323	-2.791732426118657	-2.8620984686310593	-2.9467883528438525	-3.0422380632360446	-4.853802321864514	-4.817547119728086	-4.795795347906555	-4.780269232192621	-4.78091143304094	-4.790465074571781	-4.814600042706916	-4.844793161064272	-4.8940242779031005	-4.94838087296163	-5.0164931589650825
102.06206206206207	-6.651345113296124	-5.072840304619317	-3.9089730522535593	-3.076263657711237	-2.5164384981862216	-2.194398561555391	-2.0957343078707766	-2.2126419402570927	-2.5720716225972833	-3.1903455829315477	-4.10385717659335	-5.3538710650153725	-7.059641371891739	-9.35788046458412	-12.434296173755875	-15.888426991850668	-16.153223694642765	-12.962841326190006	-10.011176262243898	-7.861973827582857	-6.313530360765751	-5.248392169213457	-4.553847493985499	-4.186937343289574	-4.128137286512547	-4.363647563714029	-4.912372447500396	-5.818184324841377	-7.147265201964021	-9.025397357200196	-11.654902423014235	-14.992318470477398	-16.643577755286415	-13.80927562443676	-10.471356856019838	-7.894973809925535	-6.024462071894603	-4.686184090929867	-3.7281595738569036	-3.0750566062601865	-2.675259816073119	-2.497346283476792	-2.5372647627304055	-2.7908011154947197	-3.2864202120476818	-4.0454971364645385	-5.10599418842581	-6.502962783689304	-8.36139686989689	-10.898654976093407	-14.36240271849421	-18.450595834853072	-17.97018978683645	-13.979083957789502	-10.796166298877889	-8.611097867700892	-7.043771742019872	-5.969358065855308	-5.277776655766338	-4.914096086386949	-4.8520156606030955	-5.079986037826198	-5.637802773803496	-6.540364102351785	-7.859886323283236	-9.78507121562476	-12.516896766401716	-16.246599436182102	-18.743939797966792	-15.498101015986709	-11.621879943377996	-8.755094799470948	-6.654231991885403	-2.100456343429434	-2.054052746365401	-2.0195047889140794	-1.993568769240196	-1.9779171958320476	-1.9673313349062314	-1.9662331116354406	-1.9756528657379537	-1.9979000770900661	-2.0262005877227782	-2.0639630768851807	-4.170059262013969	-4.133266193290965	-4.107327908642987	-4.0928637126204945	-4.092575683400274	-4.102479849409564	-4.123535782642157	-4.160387177284008	-4.207378893558864	-4.26399627859539	-4.336288768764379	-2.4923906695360407	-2.5037716028406156	-2.5246335955715864	-2.55087035402554	-2.5857413520707455	-2.6329405130310053	-2.6910945542562508	-2.7552554355994237	-2.8244088747683325	-2.9079575568804645	-3.00463833981601	-4.820647885169222	-4.785373652097591	-4.760518308554127	-4.746139275452255	-4.7477035170802635	-4.754198793810524	-4.7827794627391125	-4.8146441311296115	-4.868210091524578	-4.919149601818231	-4.991972466644888
102.11211211211211	-6.582992697655813	-5.008774569120007	-3.848018183275252	-3.0136056724675453	-2.458016581035123	-2.1317617203840324	-2.032528518825324	-2.149915370650099	-2.506792891165965	-3.1218306636727218	-4.0353041218138035	-5.284375327519669	-6.989957579174533	-9.28292438412181	-12.349570751009258	-15.79000739198774	-16.053848715559212	-12.899556054297047	-9.959200840251501	-7.813554776476084	-6.2680384158443605	-5.208444727343581	-4.514779695912359	-4.148515071986764	-4.083919088671059	-4.318952359745953	-4.859625572709418	-5.7619002882365065	-7.0797155605377275	-8.949113706719489	-11.544665148831381	-14.865210537201055	-16.465259229623875	-13.690310446947795	-10.38726541183318	-7.811278082378015	-5.9510561265075435	-4.617279732700108	-3.6656396627961327	-3.0090669831793564	-2.615428317686984	-2.440064491129697	-2.4823073773136617	-2.7412147627331906	-3.2436259320625296	-3.99959225104297	-5.064157172162339	-6.465100789844252	-8.319102246515623	-10.856249781851899	-14.308422298916964	-18.374199001650602	-17.920032984545287	-13.950826733021666	-10.775946358683827	-8.595032654043106	-7.028901532875259	-5.95587100045572	-5.266120563905329	-4.901072393103899	-4.832896321653498	-5.062676034799584	-5.6133948935948	-6.507937733268415	-7.8328293515743805	-9.737231400908117	-12.455379438583433	-16.150190399477328	-18.58538038838213	-15.391503967240487	-11.535333290947694	-8.680137130504752	-6.580347456643451	-2.046451153845844	-1.995805968068016	-1.9606111039223204	-1.9340251907629114	-1.9208925542742028	-1.9134699110119302	-1.9115858581872656	-1.9163512952445525	-1.93483744348119	-1.9638275320079768	-2.00524363101116	-4.129883341156662	-4.0948191207300155	-4.0695281814247	-4.057085958241567	-4.054608370119625	-4.064518973190556	-4.087035326425471	-4.123008452883418	-4.170536814778374	-4.227534513483289	-4.298221418958345	-2.4405065105787367	-2.451906632407475	-2.4729160790329408	-2.501275297435422	-2.536518216524832	-2.586156532241048	-2.641542626369457	-2.7093662647960133	-2.7794822267401775	-2.865635725623741	-2.9605981855247125	-4.803009422010234	-4.762642594819603	-4.737564401736841	-4.725668593363957	-4.72567737308612	-4.7340330202053496	-4.762380868494418	-4.797790571526801	-4.845219581369274	-4.9008583767492535	-4.970787165548583
102.16216216216216	-6.525136004897012	-4.948082367776742	-3.784614103530255	-2.9477338578078216	-2.3905815543140383	-2.06110481118539	-1.9579202046045783	-2.075819529053497	-2.43071843931566	-3.046948398751605	-3.9602839991672814	-5.209764259551607	-6.921813034994309	-9.213087170172418	-12.27670490222404	-15.6778336453808	-15.932268901145669	-12.811794163026745	-9.881262068474582	-7.7470298824891755	-6.210307918348636	-5.145068630635392	-4.453761111707554	-4.085567536852149	-4.018251384898094	-4.253263007607283	-4.789811312815122	-5.684126439596471	-7.000793455077554	-8.865565903749175	-11.454144926907825	-14.73891877930783	-16.348156450199724	-13.62387691769431	-10.326279316032148	-7.753322225629715	-5.895601824795121	-4.556415955419714	-3.601017389410799	-2.946119557827552	-2.5510389076564715	-2.3756146347037683	-2.4131054858767422	-2.6746324635683645	-3.1759794834326893	-3.9333883150024183	-5.001723042675392	-6.39798250519215	-8.25347014825296	-10.784434999634852	-14.229943415215935	-18.269218404232156	-17.861742185237556	-13.920330316269984	-10.742020643740254	-8.564188375330524	-6.996200714226741	-5.921186586956201	-5.234058507051335	-4.858604235889444	-4.792033296647282	-5.02027002345458	-5.5660113237816065	-6.454339231654578	-7.780629620021605	-9.677671701185387	-12.390872115659171	-16.056631923959177	-18.488820215834856	-15.328492072461879	-11.476362651705118	-8.622715161921876	-6.523408862041335	-1.9743062173840396	-1.9274158103845793	-1.8911869409770117	-1.862505675637282	-1.8481016945053907	-1.8429854186624175	-1.8402730207026878	-1.8478561716924171	-1.8628140314005248	-1.8903841856153898	-1.9297911263651195	-4.081237095092961	-4.043649478198636	-4.017577588218906	-4.004284457242149	-4.004765579489987	-4.0149731036621485	-4.036040104386473	-4.072681064201068	-4.117082529438365	-4.170653882528095	-4.238319317696743	-2.370255532759714	-2.3848378767667415	-2.403729391726742	-2.439030825753769	-2.471679807978093	-2.5205362725680938	-2.5732449563618776	-2.6431902788572827	-2.7130508467802557	-2.8012499854218773	-2.8909072405394443	-4.765992587948634	-4.730722386753228	-4.705357098562688	-4.692706376781607	-4.690168469002146	-4.700971575671876	-4.725900274334039	-4.760812280612958	-4.806327908083228	-4.863204515929174	-4.931493357690526
