freq,trans_dB
140.0,-2.583463498854656
140.08008008008008,-2.5127971490709413
140.16016016016016,-2.4786279502140913
140.24024024024024,-2.4227405610029207
140.32032032032032,-2.3628814171648838
140.4004004004004,-2.259902973494309
140.48048048048048,-2.2495446995485184
140.56056056056056,-2.2067597989670973
140.64064064064064,-2.1273227065267735
140.72072072072072,-2.093579666086939
140.8008008008008,-2.001902686036231
140.88088088088088,-1.9484927907491103
140.96096096096096,-1.8963828852517288
141.04104104104104,-1.8460171480990726
141.12112112112112,-1.7862785066250302
141.2012012012012,-1.7427933119394523
141.28128128128128,-1.660111619951239
141.36136136136136,-1.6113523237721235
141.44144144144144,-1.5382825766996036
141.52152152152152,-1.4952398415512416
141.6016016016016,-1.4209432004318359
141.68168168168168,-1.40795865139261
141.76176176176176,-1.319262615243256
141.84184184184184,-1.2918563540669679
141.92192192192192,-1.2217312399788627
142.002002002002,-1.193912610877855
142.08208208208208,-1.1178134977522565
142.16216216216216,-1.10450665528039
142.24224224224224,-1.0301845767412288
142.32232232232232,-1.0065954232390575
142.4024024024024,-0.9501579218226278
142.48248248248248,-0.940673015970776
142.56256256256256,-0.8715330356093199
142.64264264264264,-0.8832445683014427
142.72272272272272,-0.8114817461084768
142.8028028028028,-0.8272901733734284
142.88288288288288,-0.7420651496616119
142.96296296296296,-0.7624677093697529
143.04304304304304,-0.6955420113276432
143.12312312312312,-0.7403062898416474
143.2032032032032,-0.6673306668496186
143.28328328328328,-0.7007999594899366
143.36336336336336,-0.6655572172860292
143.44344344344344,-0.706246553704394
143.52352352352352,-0.6686744125777632
143.6036036036036,-0.7060095993217823
143.68368368368368,-0.6875692250113203
143.76376376376376,-0.737442513286554
143.84384384384384,-0.7288076098642303
143.92392392392392,-0.7559225399853989
144.004004004004,-0.7573571483001398
144.08408408408408,-0.8019081535708378
144.16416416416416,-0.8263079163552876
144.24424424424424,-0.847920101699101
144.32432432432432,-0.8960445129585323
144.4044044044044,-0.9124110412156674
144.48448448448448,-0.9802177588545975
144.56456456456456,-1.0045104399922185
144.64464464464464,-1.0679622694624986
144.72472472472472,-1.0910299048453145
144.8048048048048,-1.1791623469108066
144.88488488488488,-1.169640506327219
144.96496496496496,-1.2630137609533751
145.04504504504504,-1.289077568572682
145.12512512512512,-1.3712950413552984
145.2052052052052,-1.3971992741343764
145.28528528528528,-1.4870750800556065
145.36536536536536,-1.5041389122158582
145.44544544544544,-1.588115829292467
145.52552552552552,-1.6300244406229332
145.6056056056056,-1.7146650232602814
145.68568568568568,-1.7507166328073382
145.76576576576576,-1.8448276107089931
145.84584584584584,-1.8704496263345594
145.92592592592592,-1.952621814245011
146.006006006006,-2.003943882438524
146.08608608608608,-2.0573679224364176
146.16616616616616,-2.1011347602077306
146.24624624624624,-2.1837845161454785
146.32632632632632,-2.2177951314933404
146.4064064064064,-2.2911429354722106
146.48648648648648,-2.35687099851678
146.56656656656656,-2.4192675376155557
146.64664664664664,-2.4635772738502544
146.72672672672672,-2.521018461805022
146.8068068068068,-2.578558134975371
146.88688688688688,-2.623141121865282
146.96696696696696,-2.6951858176710624
147.04704704704704,-2.738128934301918
147.12712712712712,-2.776388776687816
147.2072072072072,-2.8361330916731435
147.28728728728728,-2.8726829713633446
147.36736736736736,-2.9055999492917066
147.44744744744744,-2.9782517458475235
147.52752752752752,-3.0135472958969096
147.6076076076076,-3.058706914304238
147.68768768768768,-3.085940772033696
147.76776776776777,-3.1574150911162735
147.84784784784785,-3.1650004246183046
147.92792792792793,-3.229243625617455
148.008008008008,-3.2555453281381945
148.08808808808809,-3.282016911007669
148.16816816816817,-3.3146057291157556
148.24824824824825,-3.351617112700123
148.32832832832833,-3.3645203992916675
148.4084084084084,-3.4140568691512856
148.48848848848849,-3.435685523461985
148.56856856856857,-3.446749121208419
148.64864864864865,-3.479237058240084
148.72872872872873,-3.526665320384568
148.8088088088088,-3.5285545387490234
148.88888888888889,-3.5487755617783177
148.96896896896897,-3.581972396810707
149.04904904904905,-3.5607697206147186
149.12912912912913,-3.5968372539186526
149.2092092092092,-3.6034602020376045
149.2892892892893,-3.616515010028858
149.36936936936937,-3.6344911729016927
149.44944944944945,-3.659518634996813
149.52952952952953,-3.6522696292398384
149.6096096096096,-3.66254089041376
149.6896896896897,-3.686006486309805
149.76976976976977,-3.690602929174302
149.84984984984985,-3.6880943807543694
149.92992992992993,-3.7120087815865146
150.01001001001,-3.6710516717729043
150.0900900900901,-3.6740318820392672
150.17017017017017,-3.6689681572466806
150.25025025025025,-3.665835903070574
150.33033033033033,-3.669757761084185
150.4104104104104,-3.6567787712647983
150.4904904904905,-3.6358639639440438
150.57057057057057,-3.635732247036975
150.65065065065065,-3.6351390907580905
150.73073073073073,-3.629901430244749
150.8108108108108,-3.6082652144358875
150.8908908908909,-3.6092274188205393
150.97097097097097,-3.5603633243417216
151.05105105105105,-3.5456354624897326
151.13113113113113,-3.5316054399310586
151.2112112112112,-3.510907634623528
151.2912912912913,-3.4799795062729326
151.37137137137137,-3.4651446391260903
151.45145145145145,-3.42973543718714
151.53153153153153,-3.399506747191167
151.6116116116116,-3.397299950472919
151.6916916916917,-3.385387829265982
151.77177177177177,-3.3309204131542827
151.85185185185185,-3.3001695501628086
151.93193193193193,-3.257035798531791
152.012012012012,-3.206361062669822
152.0920920920921,-3.199297798031236
152.17217217217217,-3.1540674500062593
152.25225225225225,-3.1201422337482323
152.33233233233233,-3.0784152117064165
152.4124124124124,-3.0410181270988317
152.4924924924925,-2.984889496164412
152.57257257257257,-2.9612393215218233
152.65265265265265,-2.9146038898540674
152.73273273273273,-2.8707242691238664
152.8128128128128,-2.8242022927992334
152.8928928928929,-2.778144329944846
152.97297297297297,-2.7081025708940265
153.05305305305305,-2.6834949242534543
153.13313313313313,-2.6318225295019895
153.2132132132132,-2.5758372547848025
153.2932932932933,-2.5299299012134076
153.37337337337337,-2.481833062514162
153.45345345345345,-2.4033423759312686
153.53353353353353,-2.3731516318879664
153.6136136136136,-2.3234374523466736
153.6936936936937,-2.2690746691749415
153.77377377377377,-2.219327668344722
153.85385385385385,-2.153395803831934
153.93393393393393,-2.084054719667212
154.014014014014,-2.0393385971352966
154.0940940940941,-1.9868498101916352
154.17417417417417,-1.9169566041285429
154.25425425425425,-1.8747974482357994
154.33433433433433,-1.8122637027103017
154.4144144144144,-1.7488847698501702
154.4944944944945,-1.7048945299696694
154.57457457457457,-1.6528501015029582
154.65465465465465,-1.5921515623979092
154.73473473473473,-1.549363551103807
154.8148148148148,-1.4961575125143178
154.8948948948949,-1.44052858825771
154.97497497497497,-1.4049586257348605
155.05505505505505,-1.35492341028491
155.13513513513513,-1.2929949870183928
155.2152152152152,-1.2507987652699375
155.2952952952953,-1.2044853674130696
155.37537537537537,-1.168747206928393
155.45545545545545,-1.142741258127011
155.53553553553553,-1.0951908119362295
155.6156156156156,-1.058279609710091
155.6956956956957,-1.0213929862152982
155.77577577577577,-0.994113564577599
155.85585585585585,-0.9636528678698318
155.93593593593593,-0.9335765948367504
156.016016016016,-0.9078579120881052
156.0960960960961,-0.8910032249496603
156.17617617617617,-0.875028897123885
156.25625625625625,-0.857944297679838
156.33633633633633,-0.8475923009729698
156.4164164164164,-0.8493657409509645
156.4964964964965,-0.8399242892543051
156.57657657657657,-0.8339595827152829
156.65665665665665,-0.8372071809330597
156.73673673673673,-0.8409520591658366
156.8168168168168,-0.850118291869271
156.8968968968969,-0.8656505723788578
156.97697697697697,-0.8741314049504152
157.05705705705705,-0.891503559114939
157.13713713713713,-0.9180559585636063
157.2172172172172,-0.9361706754326666
157.2972972972973,-0.97037758387509
157.37737737737737,-0.9981694969782428
157.45745745745745,-1.0418232703303967
157.53753753753753,-1.0625987471997034
157.6176176176176,-1.1045699760695191
157.6976976976977,-1.1314426742645516
157.77777777777777,-1.1721847677671404
157.85785785785785,-1.2130101680108933
157.93793793793793,-1.2590713229866155
158.018018018018,-1.29861093219083
158.0980980980981,-1.3481031447149736
158.17817817817817,-1.3968526576262839
158.25825825825825,-1.445577086906561
158.33833833833833,-1.5082907849551392
158.4184184184184,-1.5497103216391177
158.4984984984985,-1.6090268344117167
158.57857857857857,-1.6536061094078713
158.65865865865865,-1.7160793705183206
158.73873873873873,-1.7588707260359544
158.8188188188188,-1.827926618829019
158.8988988988989,-1.8834416654684332
158.97897897897897,-1.9373528840851522
159.05905905905905,-1.9851564304892935
159.13913913913913,-2.0485402632481637
159.2192192192192,-2.1040917970643433
159.2992992992993,-2.171712153915164
159.37937937937937,-2.2146520480687184
159.45945945945945,-2.2659436295713435
159.53953953953953,-2.3146414283910155
159.6196196196196,-2.3686477348208492
159.6996996996997,-2.4164845461392743
159.77977977977977,-2.471664816468765
159.85985985985985,-2.530569645303307
159.93993993993993,-2.5738688639337335
160.02002002002,-2.6376100315295763
160.1001001001001,-2.680418132692086
160.18018018018017,-2.730187738567105
160.26026026026025,-2.770958493823121
160.34034034034033,-2.820193511865872
160.4204204204204,-2.8620675594925156
160.5005005005005,-2.9165855482387943
160.58058058058057,-2.9546358302852274
160.66066066066065,-3.008176155553053
160.74074074074073,-3.048531746024535
160.8208208208208,-3.106052953846666
160.9009009009009,-3.1187847704368274
160.98098098098097,-3.163366098042558
161.06106106106105,-3.2048027250724687
161.14114114114113,-3.238034024584603
161.2212212212212,-3.279187145761072
161.3013013013013,-3.3085082721238335
161.38138138138137,-3.3418650852865404
161.46146146146145,-3.369200708186532
161.54154154154153,-3.400060212652191
161.6216216216216,-3.4333897085847638
161.7017017017017,-3.4548195222977576
161.78178178178177,-3.495697596025008
161.86186186186185,-3.503770485663505
161.94194194194193,-3.5413336092934857
162.022022022022,-3.561393288166733
162.1021021021021,-3.5763823118058737
162.18218218218217,-3.606893384921849
162.26226226226225,-3.6269238064757454
162.34234234234233,-3.645709106762528
162.42242242242241,-3.6655740138699713
162.5025025025025,-3.6720340060930803
162.58258258258257,-3.684115421917252
162.66266266266265,-3.6989551259010303
162.74274274274273,-3.726282946618365
162.82282282282281,-3.725890972462022
162.9029029029029,-3.732473008068022
162.98298298298297,-3.7372310761989085
163.06306306306305,-3.7301926462735735
163.14314314314313,-3.7317749393802697
163.22322322322321,-3.7285023113850198
163.3033033033033,-3.7302199905064826
163.38338338338338,-3.7361527464384596
163.46346346346346,-3.747529023929358
163.54354354354354,-3.7353920328523187
163.62362362362362,-3.7459805220575935
163.7037037037037,-3.7300134887565357
163.78378378378378,-3.7237524553061863
163.86386386386386,-3.6981980526969163
163.94394394394394,-3.7024398689030553
164.02402402402402,-3.6715562188400668
164.1041041041041,-3.6689536035705066
164.18418418418418,-3.64511730770403
164.26426426426426,-3.6416402357850206
164.34434434434434,-3.603848615268954
164.42442442442442,-3.6114058653871837
164.5045045045045,-3.5671026227224707
164.58458458458458,-3.554201636375398
164.66466466466466,-3.511195637510563
164.74474474474474,-3.499878543715954
164.82482482482482,-3.4523412784925456
164.9049049049049,-3.436562308535278
164.98498498498498,-3.400571118090874
165.06506506506506,-3.3839914690821855
165.14514514514514,-3.3442201243008043
165.22522522522522,-3.3117438475536525
165.3053053053053,-3.263792114109438
165.38538538538538,-3.2549275584159765
