freq_GHz	trans_5deg_0.0deg_X	trans_5deg_5.0deg_X	trans_5deg_10.0deg_X	trans_5deg_15.0deg_X	trans_5deg_20.0deg_X	trans_5deg_25.0deg_X	trans_5deg_30.0deg_X	trans_5deg_35.0deg_O	trans_5deg_40.0deg_X	trans_5deg_45.0deg_X	trans_5deg_50.0deg_X	trans_5deg_55.0deg_X	trans_5deg_60.0deg_X	trans_5deg_65.0deg_X	trans_5deg_70.0deg_X	trans_5deg_75.0deg_X	trans_5deg_80.0deg_X	trans_5deg_85.0deg_X	trans_5deg_90.0deg_X	trans_5deg_95.0deg_X	trans_5deg_100.0deg_X	trans_5deg_105.0deg_X	trans_5deg_110.0deg_X	trans_5deg_115.0deg_X	trans_5deg_120.0deg_X	trans_5deg_125.0deg_E	trans_5deg_130.0deg_X	trans_5deg_135.0deg_X	trans_5deg_140.0deg_X	trans_5deg_145.0deg_X	trans_5deg_150.0deg_X	trans_5deg_155.0deg_X	trans_5deg_160.0deg_X	trans_5deg_165.0deg_X	trans_5deg_170.0deg_X	trans_5deg_175.0deg_X	trans_5deg_180.0deg_X	trans_5deg_185.0deg_X	trans_5deg_190.0deg_X	trans_5deg_195.0deg_X	trans_5deg_200.0deg_X	trans_5deg_205.0deg_X	trans_5deg_210.0deg_X	trans_5deg_215.0deg_O	trans_5deg_220.0deg_X	trans_5deg_225.0deg_X	trans_5deg_230.0deg_X	trans_5deg_235.0deg_X	trans_5deg_240.0deg_X	trans_5deg_245.0deg_X	trans_5deg_250.0deg_X	trans_5deg_255.0deg_X	trans_5deg_260.0deg_X	trans_5deg_265.0deg_X	trans_5deg_270.0deg_X	trans_5deg_275.0deg_X	trans_5deg_280.0deg_X	trans_5deg_285.0deg_X	trans_5deg_290.0deg_X	trans_5deg_295.0deg_X	trans_5deg_300.0deg_X	trans_5deg_305.0deg_E	trans_5deg_310.0deg_X	trans_5deg_315.0deg_X	trans_5deg_320.0deg_X	trans_5deg_325.0deg_X	trans_5deg_330.0deg_X	trans_5deg_335.0deg_X	trans_5deg_340.0deg_X	trans_5deg_345.0deg_X	trans_5deg_350.0deg_X	trans_5deg_355.0deg_X	trans_5deg_360.0deg_X	trans_1deg_30.0deg_X	trans_1deg_31.0deg_X	trans_1deg_32.0deg_X	trans_1deg_33.0deg_X	trans_1deg_34.0deg_X	trans_1deg_35.0deg_O	trans_1deg_36.0deg_X	trans_1deg_37.0deg_X	trans_1deg_38.0deg_X	trans_1deg_39.0deg_X	trans_1deg_40.0deg_X	trans_1deg_121.0deg_X	trans_1deg_122.0deg_X	trans_1deg_123.0deg_X	trans_1deg_124.0deg_X	trans_1deg_125.0deg_X	trans_1deg_126.0deg_E	trans_1deg_127.0deg_X	trans_1deg_128.0deg_X	trans_1deg_129.0deg_X	trans_1deg_130.0deg_X	trans_1deg_211.0deg_X	trans_1deg_212.0deg_X	trans_1deg_213.0deg_X	trans_1deg_214.0deg_X	trans_1deg_215.0deg_O	trans_1deg_216.0deg_X	trans_1deg_217.0deg_X	trans_1deg_218.0deg_X	trans_1deg_219.0deg_X	trans_1deg_220.0deg_X	trans_1deg_301.0deg_X	trans_1deg_302.0deg_X	trans_1deg_303.0deg_X	trans_1deg_304.0deg_X	trans_1deg_305.0deg_E	trans_1deg_306.0deg_X	trans_1deg_307.0deg_X	trans_1deg_308.0deg_X	trans_1deg_309.0deg_X	trans_1deg_310.0deg_X
90.0	-6.555820492688114	-4.944232014608114	-3.6458754815581145	-2.6517076768381145	-1.8980421103881144	-1.3613456763681144	-1.0543079652281144	-0.9474065579851145	-1.0202145852481144	-1.2969469108081144	-1.7899265565381144	-2.5042670049181144	-3.457469967788114	-4.698709515518114	-6.253250626508114	-8.126290825788114	-10.175606278398114	-11.718680886198115	-11.670866516998114	-10.300979164998115	-8.580591706228114	-7.124741581868115	-6.026607064198115	-5.237201718278114	-4.773267773578114	-4.626369980758114	-4.732153443288114	-5.145695237108114	-5.886188534688114	-6.939590481708114	-8.337802437728115	-10.047363785698115	-11.568270234098115	-11.853629616698115	-10.540785340298115	-8.470883873888114	-6.543795613238115	-4.9239511765881145	-3.6229000367581143	-2.6176164426281145	-1.8716753997281144	-1.3396504201381143	-1.0268867291881143	-0.9231623091181145	-0.9997321643281146	-1.2763860501681144	-1.7692925013981144	-2.4877693929181146	-3.4338844098481145	-4.693572548818114	-6.2534389771881145	-8.123140839528114	-10.186605004298114	-11.727531937498114	-11.706231621698114	-10.329735306698115	-8.596264389938115	-7.144360569898114	-6.0509076394481145	-5.248860386798114	-4.797149685808114	-4.655655411668114	-4.7651453294281145	-5.161405114118114	-5.914287594748115	-6.9652929582081144	-8.384376076648115	-10.071878937698115	-11.587277916898115	-11.892001656498115	-10.556444672498115	-8.505374459218114	-6.572796372358114	-1.0740539111581144	-1.0299948729981143	-1.0013674773681145	-0.9776152052361146	-0.9670822300391145	-0.9619600452861146	-0.9562599338971145	-0.9676271953071145	-0.9835604109251145	-1.0106815375781144	-1.0357873715881145	-4.726526287978114	-4.693929223008114	-4.6606169022981145	-4.6428699769481145	-4.637914208358114	-4.636113194418114	-4.652823952628115	-4.670270947408114	-4.701502827588114	-4.747682599018114	-1.0021049060281144	-0.9699818171941145	-0.9523537435011146	-0.9414548553901145	-0.9266035236801146	-0.9295134224371145	-0.9379192270721145	-0.9573027767621145	-0.9820999779181145	-1.0056175269581145	-4.750765828078114	-4.7102074899181146	-4.679856327958114	-4.668732193898115	-4.655992058698114	-4.6599211968881145	-4.673616436908114	-4.699165371848115	-4.730233220048114	-4.780287293378114
90.05005005005005	-6.490903453462692	-4.884189289291988	-3.5971436250414137	-2.596672601326581	-1.8426373170021269	-1.3162388323489573	-1.0052425083185725	-0.8918691111448404	-0.9717765537399543	-1.2504129919707705	-1.7318350692786701	-2.444370530190535	-3.3971077756679255	-4.638379021607481	-6.193246807579097	-8.056612702624879	-10.092167070567225	-11.637769689628088	-11.609787959184933	-10.3146119161516	-8.602613180882326	-7.144106331815013	-6.036207919880137	-5.254099807263345	-4.786730423628648	-4.628587841192328	-4.75055224763335	-5.155594442982445	-5.871913704712147	-6.932569621243997	-8.34649886459497	-9.99603497636305	-11.484303747472634	-11.78293610009727	-10.430571585731288	-8.380932596033308	-6.469251648965317	-4.864697585752338	-3.5695255547763827	-2.560485730580426	-1.8163214122869002	-1.2912466655303032	-0.9745727678846708	-0.8611744522152682	-0.9487376020169088	-1.2279444014486192	-1.709119810393863	-2.429019434478221	-3.3808040099078362	-4.618054038209771	-6.181928613205379	-8.049077399181666	-10.100003691209574	-11.664222445218886	-11.668272211290343	-10.318127471801644	-8.614637456065147	-7.16168832115287	-6.047342973474679	-5.264946268884233	-4.8083632415213495	-4.658728268814873	-4.769414760484838	-5.179830424225203	-5.905744389408782	-6.961123127644197	-8.374950172226452	-10.024936394420587	-11.549472362159321	-11.815506195358829	-10.454535157894057	-8.436673911884235	-6.5147842912661185	-1.0255801915623626	-0.9867506414226555	-0.954011828494608	-0.9301483950155004	-0.9127161451942872	-0.9062988417813321	-0.904026882467466	-0.9131230696241011	-0.9261830700702928	-0.9524146849266987	-0.9851869269949914	-4.746627146102165	-4.712151467785282	-4.673367480303959	-4.652178870827874	-4.64197134856341	-4.641740193752009	-4.6541089806790685	-4.678733594703601	-4.714474879983511	-4.7539771689532175	-0.9515666550400057	-0.9165545075918152	-0.8959124844642151	-0.8841591301796832	-0.8770021967873644	-0.8753285557594955	-0.8802349356014072	-0.8957705982626171	-0.923180847476616	-0.9546061199761633	-4.764396701415137	-4.721413538421747	-4.693222564784632	-4.673751159040917	-4.665051498020059	-4.661299774754511	-4.671696470110227	-4.6959813760885245	-4.739739813766024	-4.786618304368027
90.10010010010011	-6.40232509061311	-4.806728760431377	-3.5318750084836887	-2.558379856587042	-1.8018362245556003	-1.2962867289129079	-0.9868121266172963	-0.8680376972216926	-0.9485712221123641	-1.225919142292878	-1.7010564776911858	-2.403663283022207	-3.3472666850483033	-4.569219122208215	-6.1098342245178845	-7.947678473644442	-9.936051639618427	-11.472872749153762	-11.4830816636932	-10.19316426298459	-8.529964933667923	-7.095967970843338	-5.989328750768683	-5.22309177204427	-4.766349158391957	-4.587266226820436	-4.702527985825581	-5.123720207998605	-5.800285666580786	-6.865070942310036	-8.270607527106153	-9.871618081650697	-11.320693560960269	-11.577109581027136	-10.28192030112183	-8.241624165611778	-6.374484866735331	-4.7895785650411575	-3.523601720069655	-2.5177387062680934	-1.7800584542577724	-1.255788749910465	-0.9522849288242782	-0.8393108125496446	-0.9304167485980592	-1.2009259052127277	-1.687431735470966	-2.393273381050235	-3.328114380019044	-4.555768581267944	-6.1109094068702765	-7.937967504968495	-9.922296709036765	-11.480061197715322	-11.53031757077198	-10.216054078052059	-8.544271663649583	-7.114057130668664	-6.009458591296201	-5.242343592595871	-4.788610961250926	-4.609378494210545	-4.732586292445881	-5.127792309501297	-5.837045556703589	-6.892676320782307	-8.30034884965449	-9.913148635405973	-11.382259386775683	-11.619406736218027	-10.28557777961232	-8.306873872140308	-6.417050510820958	-0.9996560428059625	-0.9584491329555405	-0.9239913244552239	-0.9020825577023671	-0.8873516626952711	-0.8748469042154011	-0.8804139180755692	-0.8915072596273522	-0.9093468850609309	-0.9269896464947696	-0.9617721478666605	-4.712631248291838	-4.665431519317953	-4.631446144149825	-4.606101376183128	-4.594153521441186	-4.594951332541136	-4.598404990571035	-4.6294671639832785	-4.664692001685751	-4.716701615711016	-0.9271613362127117	-0.8931496912104553	-0.867608432385294	-0.8572355344417956	-0.8517750123647065	-0.8499877361258166	-0.8625828606159228	-0.8791843641083725	-0.9032443951840681	-0.9286012963661519	-4.733458608986953	-4.680406853268774	-4.644709110049594	-4.629742407370386	-4.611307352537713	-4.615660408026142	-4.623906710986762	-4.652993596263659	-4.689657969543139	-4.734794523891747
90.15015015015015	-6.301228672288687	-4.7496109754565845	-3.4768049066537308	-2.5019461021428295	-1.7652151073837605	-1.2468563541337008	-0.9399238745420998	-0.8263671467302806	-0.9098734269673797	-1.17625080691283	-1.6564284936478146	-2.3518142393420187	-3.2922253652760136	-4.497193146150668	-6.028963163561089	-7.832681753367006	-9.807132867121963	-11.325716468401092	-11.382136067194184	-10.111144484087875	-8.47567681160415	-7.055815735486882	-5.953128529849823	-5.17346774075649	-4.709231481289162	-4.537235434816821	-4.656381789028713	-5.050787925834869	-5.7488923661031865	-6.813754889451986	-8.177418780510123	-9.796015567720186	-11.200143668147335	-11.421554204714004	-10.148054841893794	-8.140919791439767	-6.30210906260229	-4.728999062096854	-3.4546619679908477	-2.4632781462315685	-1.7406876993995568	-1.215716116887124	-0.9057603180634815	-0.7977317835880161	-0.8793276182571873	-1.1499213826255326	-1.631651267746884	-2.3428835454655332	-3.270524976605683	-4.48967715151199	-6.033974709203072	-7.847767187061361	-9.803772534086287	-11.349322276196588	-11.428481609005596	-10.147643198266554	-8.505014370980906	-7.064847125775049	-5.973569285870575	-5.188905058796581	-4.7348774733512355	-4.576360726973968	-4.679288877138562	-5.076661943428052	-5.801559193469252	-6.8329723648566105	-8.205784625950814	-9.80717796187505	-11.247186809776464	-11.463777931756047	-10.169889745157247	-8.198671192130249	-6.319473279602559	-0.9621862687909171	-0.9146209186661689	-0.8872185203809888	-0.8604880089204454	-0.8467299205451481	-0.8386643564062894	-0.8422041241156649	-0.8496582940583466	-0.8645714409763193	-0.8865263908879741	-0.9157029479160759	-4.669583757474329	-4.622396128423788	-4.588537756139223	-4.563473711610274	-4.567766965798383	-4.5517933219420454	-4.564702472280183	-4.588396208536521	-4.625235935700334	-4.6720506179460095	-0.8785007564911931	-0.849818124539145	-0.8337613177060221	-0.8165629483961003	-0.8091967916027399	-0.8111674434116829	-0.8196020691287039	-0.828791981457031	-0.8531105626855234	-0.890343239827025	-4.682631054549343	-4.645804263561926	-4.605956903918112	-4.582319347099433	-4.57668418866619	-4.5727429749012645	-4.588297941420484	-4.605903124424448	-4.641999316403488	-4.691731087913067
90.2002002002002	-6.183689900937905	-4.636014260328466	-3.37972174106167	-2.410230437075614	-1.660999786745293	-1.1425314860045819	-0.8435047049291102	-0.7187682108583748	-0.7993667846438745	-1.073823409875523	-1.5532888221818795	-2.256905670759527	-3.182231771097165	-4.391055336468677	-5.90279427161223	-7.682293377126254	-9.630411557371144	-11.134103832997221	-11.250363976910235	-10.017056993792394	-8.418298676204287	-7.0038034987521645	-5.9231739056158075	-5.138823986767077	-4.687257511117968	-4.510689653078659	-4.623059249140681	-5.033351769077128	-5.732078974904526	-6.777495294239592	-8.139935169611684	-9.718803049444888	-11.073193706382307	-11.244580426158983	-9.974185234073062	-8.016537911425646	-6.185013540749368	-4.615612319518767	-3.3572006681377258	-2.369270877199347	-1.6346277010433317	-1.1141323397665743	-0.8043751658135183	-0.6923762811069175	-0.773632004393282	-1.0471597155761336	-1.5275560284471545	-2.2355442359794173	-3.1664426453226904	-4.367405461598807	-5.887215276622782	-7.673175268820169	-9.620028557598728	-11.14175953612845	-11.247685026474198	-10.040204824960542	-8.435554604386848	-7.026853668555646	-5.941503249605086	-5.151069325365525	-4.7012944209600205	-4.53300856135969	-4.652055479983224	-5.0516484136967765	-5.772239330654816	-6.799745272589641	-8.179265993854777	-9.758215789440555	-11.120951093802027	-11.296873411263087	-10.010308019170791	-8.06663903794147	-6.230261214863753	-0.8542180447363331	-0.81878016445987	-0.7869389069683913	-0.7585869379577614	-0.7462917301377553	-0.7326615754060838	-0.7340203665625742	-0.7428051785174682	-0.7602937467932986	-0.7793860098370092	-0.8163421338375161	-4.633042185874624	-4.590280417083304	-4.558946709972953	-4.5347807288085695	-4.522720603017578	-4.531383096987909	-4.5390094739382185	-4.554989955326087	-4.588319170105596	-4.641356045541341	-0.7776178478946477	-0.7495980169666474	-0.7278108014470178	-0.7070281751391938	-0.7018595023432549	-0.7037598612422681	-0.7107651804652028	-0.7253779770725332	-0.7532638078684372	-0.7853351845750677	-4.656218810122933	-4.607788139637218	-4.5786361467602115	-4.552901224334205	-4.54413153602937	-4.54708817508967	-4.562308792356678	-4.5860322266329145	-4.61006887371938	-4.668905180134065
90.25025025025025	-6.1829794239136415	-4.637605038091037	-3.365784882377093	-2.39619478504474	-1.653842934330384	-1.1414277370545884	-0.8326512640323337	-0.72168430535276	-0.7981380562665931	-1.0747247569966	-1.5504109323217758	-2.249537817903678	-3.180326202449173	-4.379917168233847	-5.888079846182709	-7.666086897670507	-9.557558327062239	-11.033435144808738	-11.130804881002533	-9.920733657166624	-8.329367780905839	-6.930350787716078	-5.850174309213756	-5.087980461861324	-4.637593497103808	-4.46009118857876	-4.579452217355849	-4.979066183932035	-5.670437214803526	-6.699727309554007	-8.054689781640464	-9.615994617702096	-10.9611119899756	-11.150757634988516	-9.933087812005253	-7.971214490202527	-6.16416654078351	-4.603112540165522	-3.3518792044340797	-2.359423108363568	-1.6196266751179615	-1.108117803511075	-0.8004656543986595	-0.6905436899592009	-0.771158397808313	-1.0458367993331967	-1.5275852742953586	-2.228213153044138	-3.1587549094366607	-4.366807108124288	-5.87102996845427	-7.643940128080786	-9.57735493336205	-11.05208858390944	-11.154927606077507	-9.956302518797532	-8.360825995972336	-6.96727556086671	-5.87990403015724	-5.1172835185602725	-4.656598675430493	-4.488423013423056	-4.60127136163783	-5.012690393852736	-5.697117832759671	-6.72948133725836	-8.08506902638586	-9.624493961771083	-11.004684584850777	-11.204068478942972	-9.9354592468215	-8.029439000706294	-6.198772364628926	-0.8501807604129152	-0.8098245608098003	-0.7811255360885522	-0.7558656958508154	-0.7452660686405642	-0.7292775547083863	-0.7322623316375051	-0.741170472702524	-0.7638620223028745	-0.7849217517384971	-0.8156511028983078	-4.59458393814775	-4.5356166198838554	-4.508243878279412	-4.475610436215577	-4.4672514211660275	-4.467187773673494	-4.4819317876613916	-4.494433789713224	-4.5402086333121545	-4.58531004108799	-0.7684937871399832	-0.7463653699909428	-0.7243062934501564	-0.7066307653919072	-0.6997277113909585	-0.6986749137153867	-0.7117153204614703	-0.7258222037037354	-0.7496742668956451	-0.7842069950328823	-4.610606308167581	-4.565353385040021	-4.517745405178729	-4.503833473940313	-4.494432880910903	-4.4933424039687	-4.499069763810631	-4.518984109264595	-4.567435668473635	-4.6037679721682
90.30030030030031	-6.098040827992928	-4.56372162195617	-3.3027724799619054	-2.3401040453271307	-1.6165631252915762	-1.1009669327745797	-0.7989977142328684	-0.6903922019632109	-0.7632598388867867	-1.0385922976274207	-1.5092869659259918	-2.206430039482268	-3.138829537932688	-4.34782379119266	-5.821118201099597	-7.582899207705212	-9.485646642596747	-10.91981919844302	-11.006573206949929	-9.8461865572129	-8.290875689280586	-6.9127523715317265	-5.840534619260554	-5.073521053702175	-4.6109405532822345	-4.451307017040613	-4.5663653661053285	-4.947157459807938	-5.6578604189354476	-6.666454641192293	-8.008344243120852	-9.569458316634877	-10.884722935467344	-11.07268865500038	-9.815649876957798	-7.9098391284712495	-6.087670118116352	-4.533398654962567	-3.28287210502578	-2.3086723410153303	-1.585623643300015	-1.065883940994051	-0.7611456084386309	-0.6528738424430303	-0.7333174781602706	-1.0112899766191985	-1.4944172000959322	-2.184777421868874	-3.1160143104259017	-4.316899511068245	-5.806992616261607	-7.589323319711791	-9.485760281626687	-10.927727595717496	-11.033500444652933	-9.886194695459208	-8.308939097041277	-6.932376123640735	-5.862916759776892	-5.0904354113525345	-4.638263976843196	-4.469081806586709	-4.588001650250132	-4.989506355868362	-5.684215933226769	-6.712102989766379	-8.034362451683466	-9.598396524173019	-10.933516344357734	-11.084717549565843	-9.829657402357283	-7.9400786188847015	-6.1230502940004055	-0.8157119053468707	-0.7760885462238016	-0.7431729968093308	-0.7198815246094837	-0.7084190987457634	-0.701248698105532	-0.6952154169780271	-0.7059954122592402	-0.7269749899730547	-0.7471027908234777	-0.7812054667954872	-4.57381828076734	-4.522091031664847	-4.493290183302865	-4.468865382652024	-4.463328488470223	-4.460157651681993	-4.482699685863646	-4.4993395700323555	-4.533345585711303	-4.57152842997749	-0.7368225566830305	-0.7062126541845134	-0.6914252748566012	-0.6742885890158891	-0.6643171078305258	-0.6664881125075407	-0.6715041814829856	-0.6880949193863215	-0.7158321769239318	-0.7374424720160359	-4.584690462955779	-4.5457670848532254	-4.511415894920463	-4.490938389505267	-4.4826907877628654	-4.490038798253195	-4.496205423924877	-4.521710220633917	-4.554473469804036	-4.604867629696258
90.35035035035035	-6.01227261555119	-4.487510524929918	-3.232395833061417	-2.2670767365542392	-1.5333987469451404	-1.0139085672927477	-0.7082024668684065	-0.5974292380806314	-0.6786078917866012	-0.9506358400853975	-1.41562260268509	-2.1161982088084454	-3.045040988447124	-4.232046760099728	-5.717833942691749	-7.475962055432755	-9.344923552422959	-10.779447934868989	-10.879963072335753	-9.74176904446127	-8.194316245751015	-6.827248319227478	-5.774117922613175	-5.015193620695475	-4.557305087177475	-4.394793671631731	-4.500380131677045	-4.915848625408878	-5.6076133428718915	-6.630223306073424	-7.953767341514746	-9.489841630484102	-10.76575987321043	-10.930586855348768	-9.66445108777538	-7.789750376832523	-5.994626276103501	-4.457136092455884	-3.2059672781858914	-2.222002104692357	-1.4987581086289943	-0.9794312584044256	-0.673665453818296	-0.5650596165577798	-0.643910908282817	-0.9220395818861487	-1.3936593402303559	-2.096203817242999	-3.016895497142859	-4.214656549984463	-5.7198145886964955	-7.45944204306791	-9.342987333910235	-10.780486515758977	-10.884456263459677	-9.743159981801357	-8.21315833574968	-6.856709139345346	-5.777062940503521	-5.037580472790329	-4.58464091375126	-4.420306841869778	-4.53775334416106	-4.926302157459757	-5.637992340377718	-6.659444142969059	-7.981508353669439	-9.506285348913359	-10.825852403065182	-10.967308433287306	-9.73284407144037	-7.8379926508309	-6.037716295960559	-0.732801080384116	-0.6922158275890883	-0.6512956744331587	-0.6317192488257237	-0.6152375552642176	-0.6098805751059336	-0.6071912919332136	-0.620168835051372	-0.6343184308973544	-0.6578115959083085	-0.6874980364849853	-4.515267973885544	-4.47609138951964	-4.443146669214034	-4.416929121704884	-4.409733630374553	-4.417397110882434	-4.421624601162462	-4.439104384588206	-4.489353672858149	-4.519932285655935	-0.6462954102940232	-0.6224064144773915	-0.5989270948084205	-0.5869844876620416	-0.5751685995725725	-0.5794503066888899	-0.578833514841246	-0.60005008808124	-0.6212311964985475	-0.6534457587758749	-4.531296805791179	-4.492813333589467	-4.4586844695854335	-4.440833586088088	-4.426919954649828	-4.432890330569289	-4.4467216768091085	-4.465429377484513	-4.501649897954434	-4.55164879660079
90.4004004004004	-5.929535652595991	-4.412618744654839	-3.1792784364116455	-2.2190444363787813	-1.480836979665056	-0.966893685820575	-0.6695134122954145	-0.5509662061266647	-0.6244048099643806	-0.8920495474806662	-1.3698353196327544	-2.0538014961552253	-2.981974691412806	-4.159524834715218	-5.644868072854952	-7.359881297178095	-9.198531064591759	-10.594834288240273	-10.695845870962692	-9.562489421445441	-8.069884072718528	-6.726987885689851	-5.667953303798749	-4.926219303142873	-4.480397989728018	-4.310389842526135	-4.428570962816096	-4.827228994511252	-5.517638623826119	-6.531399333249312	-7.84437740570525	-9.326916145422786	-10.59778723432946	-10.741494945029158	-9.521494057488846	-7.680754034537906	-5.920389405646562	-4.384755643092516	-3.157202640141846	-2.181642241355978	-1.447764690743986	-0.930106488483996	-0.6280543675790125	-0.5262464979295816	-0.6027670769267386	-0.8686545053782759	-1.3398148857699705	-2.0375117388602124	-2.9589501562560487	-4.135583311634347	-5.631191032352787	-7.342746958172847	-9.193402337766962	-10.616381537034167	-10.7140674205723	-9.603215294608633	-8.11256214775584	-6.752533085164517	-5.703831874745677	-4.952671843535787	-4.505386082067567	-4.342782160590331	-4.452911764227517	-4.857355985728098	-5.542143846705956	-6.564113680594037	-7.891025393985511	-9.363816057644962	-10.657480484911344	-10.783486021376508	-9.536910725004159	-7.754808532041231	-5.953280685351066	-0.6867256210989381	-0.642083210560872	-0.6079582355900957	-0.5837294625707281	-0.5724908866349128	-0.5646280775697694	-0.5642617961095859	-0.5653506266123189	-0.5861216204680955	-0.6077705258865291	-0.64486060461319	-4.43579133988986	-4.384760035817768	-4.354639875447536	-4.337357498313883	-4.326682441755846	-4.312287330321219	-4.337167526675244	-4.3576841642461766	-4.386199304577695	-4.432436967092322	-0.6065375025593891	-0.5732321881102442	-0.5497101607288719	-0.5438584595134817	-0.5274851313126845	-0.5311401140243412	-0.5421223655264005	-0.5543248024453202	-0.5733655845584025	-0.6060514719655807	-4.459878725502803	-4.4193570250427525	-4.3794239788544544	-4.347506244549416	-4.341038134655264	-4.34311127608087	-4.354403099312801	-4.377964511576355	-4.417383760709741	-4.464916302925826
90.45045045045045	-5.887554666153856	-4.378729707699441	-3.145477453004576	-2.1988268835020537	-1.4750848581121447	-0.9649381736348385	-0.6622390872690552	-0.552092916737488	-0.6316503868417045	-0.8966427055534697	-1.357686139656468	-2.0556122238494416	-2.9595692943824137	-4.137464174490972	-5.588300497897188	-7.29572117350133	-9.134667309763408	-10.486727284123678	-10.602770864675033	-9.515220099949627	-8.067713281270077	-6.724557617970255	-5.666806585289353	-4.925160115043858	-4.482937897862596	-4.322939622720975	-4.437066558452328	-4.824498704102057	-5.499724649304939	-6.509263497430617	-7.802137090486475	-9.296675277396751	-10.507332019130898	-10.653140969310174	-9.449152541806207	-7.608066905938003	-5.87694338119539	-4.358782582665029	-3.1242965719702522	-2.1647007800381806	-1.4328075982407924	-0.9310302768714607	-0.6265277461936761	-0.5115120278789015	-0.5890799290391975	-0.8653158284488202	-1.3365353594974598	-2.0234683979747565	-2.937798634518	-4.113171602367911	-5.587646363232956	-7.310692313771697	-9.140314023988635	-10.503480919016472	-10.639749723718277	-9.565064257545302	-8.07713448807404	-6.735510713555208	-5.696101101883769	-4.947731214809083	-4.515161479058183	-4.345393678300433	-4.460133401332056	-4.850358334960615	-5.538396555239174	-6.54321599565107	-7.846178968961069	-9.298225986203956	-10.541440524669634	-10.688864432167831	-9.494238723713595	-7.670374366822869	-5.907831985878812	-0.687005369724786	-0.634400423794207	-0.6051227232325687	-0.5820389075291099	-0.566295890600794	-0.5611198769467758	-0.5625286907195957	-0.5693433345942174	-0.5932272143167143	-0.6125681187624524	-0.639950251468767	-4.439927757537912	-4.38745502007728	-4.364671126358362	-4.342472767179443	-4.327965950319624	-4.33102039302656	-4.34696948334512	-4.360719649855569	-4.405626008318904	-4.43302727947791	-0.600868735976082	-0.567658988148298	-0.5509642434523525	-0.5344040068389114	-0.5213944046850277	-0.524691479375037	-0.533798957404623	-0.5479145948917128	-0.5748699696185239	-0.5973023011849642	-4.458723226320252	-4.422463596612868	-4.3786939320212435	-4.370569155232415	-4.348885861818903	-4.355381019689714	-4.366599735053407	-4.389569530832327	-4.415712312742776	-4.4650015478738565
