freq_GHz	trans_5deg_0.0deg_X	trans_5deg_5.0deg_X	trans_5deg_10.0deg_X	trans_5deg_15.0deg_X	trans_5deg_20.0deg_X	trans_5deg_25.0deg_X	trans_5deg_30.0deg_X	trans_5deg_35.0deg_X	trans_5deg_40.0deg_X	trans_5deg_45.0deg_E	trans_5deg_50.0deg_X	trans_5deg_55.0deg_X	trans_5deg_60.0deg_X	trans_5deg_65.0deg_X	trans_5deg_70.0deg_X	trans_5deg_75.0deg_X	trans_5deg_80.0deg_X	trans_5deg_85.0deg_X	trans_5deg_90.0deg_X	trans_5deg_95.0deg_X	trans_5deg_100.0deg_X	trans_5deg_105.0deg_X	trans_5deg_110.0deg_X	trans_5deg_115.0deg_X	trans_5deg_120.0deg_X	trans_5deg_125.0deg_X	trans_5deg_130.0deg_X	trans_5deg_135.0deg_O	trans_5deg_140.0deg_X	trans_5deg_145.0deg_X	trans_5deg_150.0deg_X	trans_5deg_155.0deg_X	trans_5deg_160.0deg_X	trans_5deg_165.0deg_X	trans_5deg_170.0deg_X	trans_5deg_175.0deg_X	trans_5deg_180.0deg_X	trans_5deg_185.0deg_X	trans_5deg_190.0deg_X	trans_5deg_195.0deg_X	trans_5deg_200.0deg_X	trans_5deg_205.0deg_X	trans_5deg_210.0deg_X	trans_5deg_215.0deg_X	trans_5deg_220.0deg_X	trans_5deg_225.0deg_E	trans_5deg_230.0deg_X	trans_5deg_235.0deg_X	trans_5deg_240.0deg_X	trans_5deg_245.0deg_X	trans_5deg_250.0deg_X	trans_5deg_255.0deg_X	trans_5deg_260.0deg_X	trans_5deg_265.0deg_X	trans_5deg_270.0deg_X	trans_5deg_275.0deg_X	trans_5deg_280.0deg_X	trans_5deg_285.0deg_X	trans_5deg_290.0deg_X	trans_5deg_295.0deg_X	trans_5deg_300.0deg_X	trans_5deg_305.0deg_X	trans_5deg_310.0deg_X	trans_5deg_315.0deg_O	trans_5deg_320.0deg_X	trans_5deg_325.0deg_X	trans_5deg_330.0deg_X	trans_5deg_335.0deg_X	trans_5deg_340.0deg_X	trans_5deg_345.0deg_X	trans_5deg_350.0deg_X	trans_5deg_355.0deg_X	trans_5deg_360.0deg_X
55.0	-4.29029749612815	-4.49453972559815	-4.63640640955815	-4.67969082574815	-4.69167374353815	-4.62583826761815	-4.56004332285815	-4.48426960687815	-4.45320700388815	-4.44307612161815	-4.4517640946481505	-4.49525927286815	-4.56205700616815	-4.64102648477815	-4.67838715295815	-4.6779017327381505	-4.60071896295815	-4.43981264810815	-4.22081898431815	-3.91445158701815	-3.58757899980815	-3.24218152742815	-2.92410491686815	-2.63469241838815	-2.40256427507815	-2.22882364969815	-2.14003657083815	-2.10347627382815	-2.13514994363815	-2.26124738435815	-2.44136141519815	-2.69342087488815	-2.9815354226181503	-3.30945490579815	-3.63363932352815	-3.96793888788815	-4.25383089761815	-4.44700049142815	-4.59780310373815	-4.65796469431815	-4.65043257455815	-4.58603571634815	-4.53182791452815	-4.45486162881815	-4.41687535028815	-4.43563412408815	-4.45275830011815	-4.48409794550815	-4.55727957468815	-4.63593529443815	-4.67499731760815	-4.65079878549815	-4.54006384592815	-4.37070749979815	-4.1236176369681505	-3.80746172647815	-3.46518205385815	-3.11713622789815	-2.79684923868815	-2.5115074990281503	-2.28032087068815	-2.1022660611181503	-2.0033063767481503	-1.9783205864981501	-2.03197382669815	-2.17362617235815	-2.38180445413815	-2.6305410740881503	-2.95179914217815	-3.2905726311681502	-3.64193700533815	-3.9830369828281498	-4.28238724451815
55.04004004004004	-4.30676103099654	-4.513929408673929	-4.656739073666552	-4.703073976115101	-4.694480543336073	-4.634684207159127	-4.559741727182302	-4.495332782892743	-4.441496143192932	-4.433153307193763	-4.46304788635945	-4.49992038402084	-4.579119722486926	-4.662870434862222	-4.707623547702329	-4.720818878612782	-4.638350860097383	-4.498816163292947	-4.278979784571614	-3.992649937136948	-3.665553595881963	-3.3393800517180963	-3.015718280692821	-2.735740356936564	-2.4977144136154217	-2.3298467490380257	-2.234401343303712	-2.1986379659989854	-2.240745176020878	-2.3568624379333905	-2.5379321129700076	-2.77479639099186	-3.062057880868678	-3.385649293825164	-3.708854799473083	-4.019376937653647	-4.279725646189321	-4.496612408098014	-4.62172048498289	-4.663561136595561	-4.642994903192509	-4.595368530973322	-4.521995871945925	-4.468134950785053	-4.4125151229240505	-4.420252732284905	-4.4575404200418625	-4.497007344771901	-4.567646428588666	-4.640202327608526	-4.677633548118954	-4.664417748536292	-4.585470484619995	-4.425170286597681	-4.186529942895368	-3.900348165803565	-3.5540372820148436	-3.2135639327464753	-2.902494838728357	-2.611286438585122	-2.3916261251793376	-2.2176783963863036	-2.111986732654812	-2.0981122274022805	-2.1418449485695747	-2.2735951661145823	-2.461508926886554	-2.7236521583768645	-3.0268149484112694	-3.3721098034286987	-3.7155745364374884	-4.042429568489983	-4.320561881143277
55.08008008008008	-4.307264037636033	-4.508520059354903	-4.645842752022063	-4.691853440511713	-4.676212012786	-4.610252489034477	-4.527766693423038	-4.457984811983247	-4.409583891556047	-4.401581832310215	-4.422667680758262	-4.463972275283155	-4.549360830224558	-4.625490013259312	-4.691214701150974	-4.684766245636917	-4.6299056761790185	-4.495413508932721	-4.28544879253343	-4.008052415271639	-3.683529765114026	-3.373264489899974	-3.047762192360483	-2.7745404120107544	-2.5438829335445257	-2.369368330805486	-2.2651188538974165	-2.2416217358928314	-2.28190874296972	-2.39781135847006	-2.574193561957327	-2.8095933508771562	-3.088759134793793	-3.4153405114858586	-3.7314325766281113	-4.025110650300904	-4.293893169544831	-4.479603401613301	-4.603562063243123	-4.651179835200242	-4.628921704329582	-4.56239585268753	-4.491591001371663	-4.438413435111654	-4.3955136102733565	-4.378503984952204	-4.415736760538052	-4.4643270196929565	-4.545384798754368	-4.620208056076409	-4.66762060190784	-4.654631340541433	-4.579314318577508	-4.4228870196381775	-4.196148195378806	-3.913461072861077	-3.584968363638204	-3.244127960488251	-2.9349037837974783	-2.652110705580693	-2.424350498745957	-2.257138741579231	-2.15290804341997	-2.130501492318528	-2.1949810564812626	-2.3104578337288078	-2.5018050077102094	-2.761885475542223	-3.0609772179828334	-3.392825851290613	-3.7340045940182423	-4.044753229135781	-4.323670263963152
55.12012012012012	-4.274705925162082	-4.475558987985536	-4.5880244240169485	-4.630497365046982	-4.596972555384938	-4.543982857712658	-4.442697720857792	-4.386140656919235	-4.34695635581353	-4.317969539520916	-4.342203592409774	-4.402745186400556	-4.477472661513165	-4.556099277015868	-4.619115266375387	-4.6380414343595	-4.579187623389979	-4.460005275852533	-4.260806633204423	-3.9798164092160118	-3.6919253448946914	-3.364933102357754	-3.05434990611454	-2.771631135969854	-2.5568009135450502	-2.3919719286010275	-2.293211364543579	-2.2730243954415976	-2.3027210640276037	-2.418848002294901	-2.599688311971868	-2.841729019155143	-3.1161536150332214	-3.4200176874267036	-3.7312287808342424	-4.02049046703154	-4.2673303712447845	-4.4483833996941256	-4.55597921428896	-4.58779803376638	-4.556581153180313	-4.496465416303619	-4.429079207230466	-4.369862252544159	-4.31807210676464	-4.313945742710826	-4.335930632056381	-4.39195901819602	-4.4724392586762285	-4.551029641724846	-4.602079392571094	-4.593085527791451	-4.527479048263342	-4.375669002190937	-4.168684314698356	-3.893043934421329	-3.565769513823819	-3.2472106325865835	-2.949700334425623	-2.658058942993578	-2.4409100067985037	-2.2694359831773925	-2.178002538281597	-2.1597316834515383	-2.208290168491958	-2.3407076704777245	-2.5310172737676644	-2.7823671145698565	-3.0799889360607877	-3.399717233215743	-3.727709535020819	-4.031452132793732	-4.289786947043252
55.16016016016016	-4.275168346862606	-4.463088243749964	-4.565148296829864	-4.584757947166119	-4.56832858492646	-4.492426356807653	-4.404095700844999	-4.335495349338074	-4.2853820112108645	-4.276343113716772	-4.301711328808475	-4.355660959822357	-4.459588237525642	-4.541266574570845	-4.599874329931886	-4.629921646378342	-4.583194137507322	-4.458139445385488	-4.27602375596721	-4.014593245199984	-3.7213105463787617	-3.400152109107169	-3.094126314304276	-2.823230992146699	-2.598657760824116	-2.425552448404536	-2.333913396247429	-2.3100066266691326	-2.3373977756693507	-2.4567553739787718	-2.6347886688461686	-2.861019893024277	-3.133250715306839	-3.4483273361635467	-3.748417803287922	-4.026772043307161	-4.265049960696779	-4.432047500322658	-4.540256146610945	-4.5586315223386125	-4.526996999228983	-4.4502616058052995	-4.376332392856232	-4.319602145385582	-4.272008787103238	-4.265389092627323	-4.292386486538284	-4.35885710430455	-4.446190232679336	-4.533035624427933	-4.583023633140845	-4.5948557701536386	-4.536688608981808	-4.404403109506482	-4.188248852044407	-3.913424686199611	-3.6071733008890723	-3.278406139901003	-2.971428877172995	-2.707021268214387	-2.4830854376298825	-2.3147819782570993	-2.2197185138421043	-2.189022957076668	-2.2434220281166883	-2.369036392698891	-2.561444152035197	-2.8125717265746073	-3.1078439303559886	-3.426413614409483	-3.7420346973720346	-4.038264498030314	-4.296102502378253
55.2002002002002	-4.298537966391921	-4.482553533511061	-4.59079559181964	-4.624785672347287	-4.592873851489511	-4.505914120490872	-4.423762825422914	-4.34278313213991	-4.30839158288818	-4.290100500414206	-4.302576859703405	-4.373677473669741	-4.460769860384236	-4.5546618442513145	-4.615248017983274	-4.6530395183319335	-4.6058035931695205	-4.496725769162152	-4.304411136734865	-4.033824969487605	-3.7509515876490167	-3.4411071894765737	-3.1334972679011077	-2.8594862623906767	-2.6383324988337598	-2.471405129683349	-2.37576675978425	-2.3379482291271723	-2.385304467601568	-2.4876261419964716	-2.6715961430104165	-2.8971648654491347	-3.1714218077170333	-3.4738356276224893	-3.76553681916293	-4.058592778098137	-4.301419199315285	-4.448562499786806	-4.560332542093364	-4.585781715922534	-4.550405238274716	-4.468003382219	-4.385962006950361	-4.315955138087018	-4.280826718386508	-4.268877075148379	-4.29616109878952	-4.359433900513895	-4.446311067079572	-4.539661553434877	-4.597796236695888	-4.6117484613980695	-4.543914286012573	-4.414597248196955	-4.215365826930078	-3.9574992553122113	-3.631825575390457	-3.319289205459496	-3.0130569029391445	-2.7429099597528084	-2.517274477963498	-2.3536357484945194	-2.254739365332878	-2.234927179960485	-2.2841694074905456	-2.405724216061737	-2.6015929993529987	-2.843834665706072	-3.137474851350517	-3.4498362408983554	-3.7710551904439917	-4.073026511430899	-4.310743675008967
55.24024024024024	-4.240830413656067	-4.412933676890001	-4.513435374595437	-4.54308497018775	-4.495521587731174	-4.415317045045469	-4.33095824977673	-4.2499237340606335	-4.21146838093517	-4.1917581594820765	-4.21152176378631	-4.283042259841176	-4.36473997442586	-4.437076543623787	-4.528397948978894	-4.554469975700605	-4.5168245584118045	-4.417099256138772	-4.23188365122844	-3.9925888222745365	-3.7135039436340254	-3.414238949161382	-3.112592485294505	-2.847970263104175	-2.6276124219035135	-2.4662818637462163	-2.366051813581351	-2.3363641812695186	-2.3700036022461552	-2.4805396391541135	-2.6567631054982273	-2.88583288473036	-3.1522556397422217	-3.4470606473969663	-3.7375500453578674	-4.002198612454234	-4.229289836075286	-4.385572431405166	-4.474767836087479	-4.492653254710002	-4.453782971638261	-4.371661019481744	-4.299111100728562	-4.2294712676055	-4.184819076238983	-4.186269720831566	-4.208306559657031	-4.272799675973518	-4.343448160008623	-4.433420348174299	-4.497013619797752	-4.512978898238532	-4.465936157520844	-4.356075767362285	-4.1570702237139665	-3.899618908533635	-3.6083806564264576	-3.2970317484843252	-3.0087292037638744	-2.728317812839459	-2.5178585575925525	-2.3486250929734833	-2.2549595489976877	-2.2352552600890987	-2.2822239013158554	-2.4004887984111103	-2.593106943649158	-2.8327443421546237	-3.115781167692461	-3.418910476265164	-3.735598955864954	-4.025412578926697	-4.260215532394415
55.28028028028028	-4.321157058715717	-4.488869165795857	-4.578274637047138	-4.589757185118851	-4.523910473693374	-4.4441660421088605	-4.351462160299011	-4.2726836303940665	-4.2097970080588505	-4.193411268072144	-4.21397237177909	-4.2796861339434145	-4.363322014006608	-4.448933511566297	-4.5216178182058275	-4.5610396118979395	-4.540465027396738	-4.447549686214907	-4.276501700841603	-4.028171024681543	-3.763872983496918	-3.4787573092871584	-3.179841976547889	-2.9117282266648554	-2.7063084569058664	-2.5467287247459764	-2.450565174575406	-2.42843063163001	-2.463208550250811	-2.574547510281251	-2.7542802090982583	-2.9760457420901805	-3.240318886071221	-3.53479522666955	-3.8249320928200907	-4.088600290827649	-4.301424687963604	-4.45054435912895	-4.525474987866137	-4.53426038363885	-4.479640832210892	-4.4001375045814335	-4.317515764072044	-4.230953750114196	-4.188908285722054	-4.1837064104567085	-4.204325218140181	-4.271719447045977	-4.345218002536018	-4.438377396523385	-4.506838221364566	-4.527607753033094	-4.494769271949161	-4.380694073761413	-4.1967163137674595	-3.951549191056838	-3.6598590629482897	-3.3610469394363474	-3.070116135134175	-2.8120051563158066	-2.593705370300571	-2.4209607520201306	-2.3339907496912815	-2.319025917133384	-2.3672549506546745	-2.491576191817818	-2.6856941371700502	-2.9242832418849454	-3.215726295067408	-3.5156601345627134	-3.828321183800822	-4.110094802080301	-4.332849673363995
55.32032032032032	-4.330202428040654	-4.494061373949544	-4.572862823063567	-4.574042664250794	-4.518937987577031	-4.427442860292336	-4.339893974788311	-4.253158532434679	-4.202926925807332	-4.191671468687251	-4.2102872715342174	-4.265647624555078	-4.360767194427521	-4.440108578335159	-4.512498488871384	-4.5537497754730465	-4.5386097828277014	-4.439139390347691	-4.266111756562375	-4.036010266153586	-3.769311100247121	-3.484014741503387	-3.191814824360514	-2.938026301349713	-2.7289586347314647	-2.5792901008551383	-2.479586139308792	-2.459531377715469	-2.4993298121472804	-2.6140221984732968	-2.78894431583677	-3.0084104894526758	-3.2753699592848484	-3.552260652414027	-3.8379607354327963	-4.099415721689723	-4.305492694525219	-4.453092287103096	-4.527081010193757	-4.527404490987731	-4.476381954703317	-4.390083349120864	-4.302767048934358	-4.226161096999333	-4.178003025100484	-4.167051133300124	-4.203637290023036	-4.258696758324068	-4.337883974431605	-4.431417044548702	-4.487895989296189	-4.522757211215208	-4.487481913739603	-4.368220602165509	-4.1876825917311145	-3.955967492981815	-3.6660823887389724	-3.365671985353797	-3.0854282749973305	-2.826115057484988	-2.615625936680564	-2.457548182142986	-2.367496565028872	-2.351866751310774	-2.4012004871850583	-2.5285346289362294	-2.716778893221715	-2.9571728079561495	-3.2349237976607337	-3.5322922169600837	-3.8402236181926663	-4.120823277699773	-4.341839154892416
55.36036036036036	-4.325518230849211	-4.490929277887051	-4.563101124913988	-4.554941569082548	-4.495936751084618	-4.406926469477773	-4.306130001928403	-4.2260224247187645	-4.168107476042008	-4.1593729877675045	-4.181775983112189	-4.245735813622821	-4.33068687501156	-4.417544069304982	-4.495035902588315	-4.54121174333453	-4.538180188807144	-4.4439587987628135	-4.298725154741553	-4.068273171367677	-3.8028220536891153	-3.5277983871048817	-3.246256773251277	-2.9948658757837983	-2.7816408805381214	-2.628795066114609	-2.5349034390323557	-2.5129352611875824	-2.554460300770286	-2.664173721988664	-2.834956784224072	-3.049755797449387	-3.306690184637856	-3.588599332537047	-3.863651229175877	-4.120494920643806	-4.31852882481786	-4.448419352631914	-4.515212257418131	-4.510993769292457	-4.457653488914261	-4.3630386094080436	-4.27463707702345	-4.206575287069308	-4.144081979980837	-4.141702412200478	-4.174177402563543	-4.233615523777867	-4.317301690839129	-4.411820738957417	-4.476263206002639	-4.508345381357414	-4.491672366311469	-4.383395131361555	-4.2132528158293905	-3.9840340922934434	-3.7005570715983054	-3.4151131921428104	-3.137210565361097	-2.8792851279906464	-2.672298357011367	-2.520692740192988	-2.4282564587856004	-2.4058383958141585	-2.465397547749926	-2.5806029924817273	-2.7665538473574953	-2.9993746589269543	-3.2769935654526314	-3.5717407655471356	-3.8650504691483087	-4.1373297295437155	-4.3536724407821845
