freq,trans
140.0,0.2713532457284465
140.08008008008008,0.27388872017294574
140.16016016016016,0.2772949568779914
140.24024024024024,0.28317127420044463
140.32032032032032,0.28880495201770495
140.4004004004004,0.2950923146976583
140.48048048048048,0.3005739993629783
140.56056056056056,0.3063702626620748
140.64064064064064,0.3102430163665275
140.72072072072072,0.3148054143218339
140.8008008008008,0.3191985243077911
140.88088088088088,0.32380323482439455
140.96096096096096,0.3266695934559738
141.04104104104104,0.3289572258792757
141.12112112112112,0.33038089798382286
141.2012012012012,0.3333762634302766
141.28128128128128,0.3340997257520998
141.36136136136136,0.3349242274303532
141.44144144144144,0.33382480073799137
141.52152152152152,0.33385584923932476
141.6016016016016,0.3319321025802127
141.68168168168168,0.33039863701003525
141.76176176176176,0.32787055704397244
141.84184184184184,0.32632814186328296
141.92192192192192,0.3232762482678406
142.002002002002,0.31990820752351196
142.08208208208208,0.31513432644564376
142.16216216216216,0.3111944084854223
142.24224224224224,0.30671752649587714
142.32232232232232,0.3020898929497968
142.4024024024024,0.2957869628800943
142.48248248248248,0.28979348693847545
142.56256256256256,0.28396017396950557
142.64264264264264,0.27783261846880764
142.72272272272272,0.27162542420028274
142.8028028028028,0.2638816470331543
142.88288288288288,0.25832991789380466
142.96296296296296,0.2517381797349203
143.04304304304304,0.24673978664452392
143.12312312312312,0.23914239332155154
143.2032032032032,0.2333961757031394
143.28328328328328,0.2260893007464981
143.36336336336336,0.22069887148210274
143.44344344344344,0.21363791570982965
143.52352352352352,0.20891385432785992
143.6036036036036,0.20253844501037496
143.68368368368368,0.19793916751500823
143.76376376376376,0.19095909207364917
143.84384384384384,0.18582912965278398
143.92392392392392,0.17972336088010304
144.004004004004,0.17523194995241634
144.08408408408408,0.16974238117429255
144.16416416416416,0.16475614900927238
144.24424424424424,0.15944038793355483
144.32432432432432,0.15495780988060978
144.4044044044044,0.15055469360334475
144.48448448448448,0.14636644493401002
144.56456456456456,0.14231642611468345
144.64464464464464,0.13843133709330002
144.72472472472472,0.13498677997758365
144.8048048048048,0.13085062733368832
144.88488488488488,0.12785281530038997
144.96496496496496,0.12427834279884083
145.04504504504504,0.12213782392542522
145.12512512512512,0.11883475918997062
145.2052052052052,0.11656460550113666
145.28528528528528,0.11341918632922825
145.36536536536536,0.11169499555139455
145.44544544544544,0.10958729431631634
145.52552552552552,0.10822250115995528
145.6056056056056,0.10591000161156051
145.68568568568568,0.1046112840159184
145.76576576576576,0.10266831589342922
145.84584584584584,0.10165292832112045
145.92592592592592,0.09978910914585357
146.006006006006,0.09897475447107693
146.08608608608608,0.09780497163454749
146.16616616616616,0.09743602234091914
146.24624624624624,0.09684280494828794
146.32632632632632,0.09630648336148304
146.4064064064064,0.09509894455767139
146.48648648648648,0.09423188651000358
146.56656656656656,0.09341576130947361
146.64664664664664,0.09340744024034536
146.72672672672672,0.09324038611437586
146.8068068068068,0.09288238528371806
146.88688688688688,0.09263912342250807
146.96696696696696,0.09235515206422268
147.04704704704704,0.09274867654219159
147.12712712712712,0.09280623851569876
147.2072072072072,0.09336784591579167
147.28728728728728,0.09367007047319809
147.36736736736736,0.09434444772733176
147.44744744744744,0.0946988720981106
147.52752752752752,0.09517548735841048
147.6076076076076,0.09540536429961448
147.68768768768768,0.09630365448639658
147.76776776776777,0.0969486856964909
147.84784784784785,0.09813305670948096
147.92792792792793,0.09880024388154393
148.008008008008,0.10021050302627808
148.08808808808809,0.10134922770452849
148.16816816816817,0.10303674596885933
148.24824824824825,0.10435313177635497
148.32832832832833,0.10589337395118446
148.4084084084084,0.10711448125292745
148.48848848848849,0.10876396619384321
148.56856856856857,0.1105577074116127
148.64864864864865,0.11251387720925798
148.72872872872873,0.11409092575456703
148.8088088088088,0.11584294667407236
148.88888888888889,0.11793327519802997
148.96896896896897,0.12045771316914787
149.04904904904905,0.12282063274649277
149.12912912912913,0.12517924613090117
149.2092092092092,0.1278346403545631
149.2892892892893,0.1306702501448861
149.36936936936937,0.1335164274746314
149.44944944944945,0.13630825102344105
149.52952952952953,0.1393312397971414
149.6096096096096,0.142630083335617
149.6896896896897,0.14598985638464568
149.76976976976977,0.14940341264892282
149.84984984984985,0.15332283332565746
149.92992992992993,0.15725816850147856
150.01001001001,0.16157441166552916
150.0900900900901,0.1656155846473593
150.17017017017017,0.17017136496157104
150.25025025025025,0.17456540495520625
150.33033033033033,0.17951791239898363
150.4104104104104,0.184793705845365
150.4904904904905,0.1905442845801183
150.57057057057057,0.19597702077446447
150.65065065065065,0.20143447907552584
150.73073073073073,0.20620223096485876
150.8108108108108,0.2120696169316527
150.8908908908909,0.21790348564317924
150.97097097097097,0.22487099348401476
151.05105105105105,0.23149192804909813
151.13113113113113,0.2383450724608826
151.2112112112112,0.24519671767175036
151.2912912912913,0.2523549251467149
151.37137137137137,0.2597458429115274
151.45145145145145,0.26704439458592705
151.53153153153153,0.2739881771940794
151.6116116116116,0.2808394438181081
151.6916916916917,0.2881548841280392
151.77177177177177,0.295862889961943
151.85185185185185,0.3040483275728339
151.93193193193193,0.3116023220022832
152.012012012012,0.3191129716125187
152.0920920920921,0.32605540822111334
152.17217217217217,0.33378290805038113
152.25225225225225,0.34083706754538634
152.33233233233233,0.3481523361180009
152.4124124124124,0.35413735041668976
152.4924924924925,0.3600293737706785
152.57257257257257,0.36511295079927925
152.65265265265265,0.37102194787014026
152.73273273273273,0.37607916572714006
152.8128128128128,0.3813447816806334
152.8928928928929,0.3852937038061668
152.97297297297297,0.3892903028709988
153.05305305305305,0.39176142608893194
153.13313313313313,0.3944215451748391
153.2132132132132,0.39614530126628356
153.2932932932933,0.3980283381740151
153.37337337337337,0.3986504081341549
153.45345345345345,0.3990084133427194
153.53353353353353,0.3981683218193928
153.6136136136136,0.3970097004025359
153.6936936936937,0.3956074807722593
153.77377377377377,0.3935005002386966
153.85385385385385,0.39145049570109575
153.93393393393393,0.38814963706199335
154.014014014014,0.3852928734932315
154.0940940940941,0.3814620205332278
154.17417417417417,0.37849234585683716
154.25425425425425,0.3742948825329147
154.33433433433433,0.3703490917389445
154.4144144144144,0.3652991728950596
154.4944944944945,0.3608434530079856
154.57457457457457,0.35513980481726326
154.65465465465465,0.34977377232779516
154.73473473473473,0.34318481852608096
154.8148148148148,0.3379017217055812
154.8948948948949,0.3323064522755939
154.97497497497497,0.32730754418624525
155.05505505505505,0.3209406991716928
155.13513513513513,0.3151715436180472
155.2152152152152,0.30867846891200884
155.2952952952953,0.3030557560657632
155.37537537537537,0.29637208967969486
155.45545545545545,0.29033847305558635
155.53553553553553,0.2841417855156741
155.6156156156156,0.2785029189198256
155.6956956956957,0.2728596629755802
155.77577577577577,0.26771041796275163
155.85585585585585,0.2620504325650562
155.93593593593593,0.2564381006034278
156.016016016016,0.25012787753650373
156.0960960960961,0.24421037287502168
156.17617617617617,0.23831958510369605
