freq,trans_dB
140.0,-4.901721784374656
140.08008008008008,-4.821361042099877
140.16016016016016,-4.74332216264394
140.24024024024024,-4.670478017380732
140.32032032032032,-4.584223117814653
140.4004004004004,-4.448152085865943
140.48048048048048,-4.409560675661201
140.56056056056056,-4.322164739914886
140.64064064064064,-4.2243467177174505
140.72072072072072,-4.1550666255508135
140.8008008008008,-4.032375240286995
140.88088088088088,-3.948834762710461
140.96096096096096,-3.887736861019091
141.04104104104104,-3.7909621150034574
141.12112112112112,-3.691225479885263
141.2012012012012,-3.612020126685673
141.28128128128128,-3.509789406639958
141.36136136136136,-3.4191878097321045
141.44144144144144,-3.338429831961044
141.52152152152152,-3.24446326688679
141.6016016016016,-3.150414849329354
141.68168168168168,-3.102152231156787
141.76176176176176,-2.9810541843614162
141.84184184184184,-2.9066003800864375
141.92192192192192,-2.828464496253318
142.002002002002,-2.74884273651216
142.08208208208208,-2.649449391706104
142.16216216216216,-2.6126765866190382
142.24224224224224,-2.517524553650252
142.32232232232232,-2.4578279572767734
142.4024024024024,-2.4125503432742645
142.48248248248248,-2.3666701635977736
142.56256256256256,-2.278755620826368
142.64264264264264,-2.278472005022916
142.72272272272272,-2.1943321943392937
142.8028028028028,-2.176764330733461
142.88288288288288,-2.113932506195593
142.96296296296296,-2.1215041969359003
143.04304304304304,-2.06188732031278
143.12312312312312,-2.093757594086344
143.2032032032032,-2.0221437612225692
143.28328328328328,-2.031361782445802
143.36336336336336,-2.0097849207712564
143.44344344344344,-2.0379509910761717
143.52352352352352,-1.9963742261563173
143.6036036036036,-2.0231574916579578
143.68368368368368,-2.018956474748873
143.76376376376376,-2.060218256792729
143.84384384384384,-2.0708353409879714
143.92392392392392,-2.101318669684254
144.004004004004,-2.11135858671231
144.08408408408408,-2.152555363927439
144.16416416416416,-2.190527462316532
144.24424424424424,-2.2156136823639607
144.32432432432432,-2.2796974964421732
144.4044044044044,-2.3216484190326008
144.48448448448448,-2.379722696955466
144.56456456456456,-2.419925864475491
144.64464464464464,-2.4997938956647476
144.72472472472472,-2.536536625057797
144.8048048048048,-2.632043411052815
144.88488488488488,-2.6485500859325146
144.96496496496496,-2.749629025460633
145.04504504504504,-2.7753319040933944
145.12512512512512,-2.886604157021844
145.2052052052052,-2.9172823978771945
145.28528528528528,-3.0294797334909203
145.36536536536536,-3.070717665572792
145.44544544544544,-3.1721598218288634
145.52552552552552,-3.225581000129506
145.6056056056056,-3.3320986472438316
145.68568568568568,-3.380342943788217
145.76576576576576,-3.493929715384126
145.84584584584584,-3.5305987139927852
145.92592592592592,-3.642430730409825
146.006006006006,-3.696592616852337
146.08608608608608,-3.7797472551014817
146.16616616616616,-3.83183816730669
146.24624624624624,-3.92397371118944
146.32632632632632,-3.9755192412115132
146.4064064064064,-4.067117794098896
146.48648648648648,-4.150109947642726
146.56656656656656,-4.215720940537055
146.64664664664664,-4.280266071105346
146.72672672672672,-4.3565904926155925
146.8068068068068,-4.423772870370173
146.88688688688688,-4.484402684884952
146.96696696696696,-4.57390583770028
147.04704704704704,-4.625577226057656
147.12712712712712,-4.687614900590058
147.2072072072072,-4.757177619618721
147.28728728728728,-4.826671177886087
147.36736736736736,-4.857478256876426
147.44744744744744,-4.958128558356532
147.52752752752752,-4.992449813155806
147.6076076076076,-5.052837461292406
147.68768768768768,-5.1101662561767895
147.76776776776777,-5.182394928776291
147.84784784784785,-5.204460922311555
147.92792792792793,-5.290884358614125
148.008008008008,-5.307592255027752
148.08808808808809,-5.363044073459282
148.16816816816817,-5.3953113310057255
148.24824824824825,-5.449097577326438
148.32832832832833,-5.471049650402301
148.4084084084084,-5.548489833649061
148.48848848848849,-5.587019563387827
148.56856856856857,-5.611167071806888
148.64864864864865,-5.645606335318191
148.72872872872873,-5.699922740281845
148.8088088088088,-5.724836458473625
148.88888888888889,-5.761958514444984
148.96896896896897,-5.788490204637809
149.04904904904905,-5.793651838690718
149.12912912912913,-5.821754634936908
149.2092092092092,-5.851668653478785
149.2892892892893,-5.868196823515884
149.36936936936937,-5.889602729773219
149.44944944944945,-5.939421847340877
149.52952952952953,-5.931418587349759
149.6096096096096,-5.941382095240392
149.6896896896897,-5.977490350358384
149.76976976976977,-5.98375198494682
149.84984984984985,-5.993662095656653
149.92992992992993,-6.007832370690437
150.01001001001,-5.975735738921122
150.0900900900901,-5.988760958289086
150.17017017017017,-5.98850940511784
150.25025025025025,-5.992562198159115
150.33033033033033,-5.9842143399347805
150.4104104104104,-5.989275283544025
150.4904904904905,-5.984656624283278
150.57057057057057,-5.966259781751781
150.65065065065065,-5.956688043117612
150.73073073073073,-5.943132599876842
150.8108108108108,-5.9147915596110225
